CAP,1 CODE,1 NAME,1 CORR,2 CODE,2 NAME,2 CORR,3 CODE,3 NAME,3 CORR,4 CODE,4 NAME,4 CORR,5 CODE,5 NAME,5 CORR
506,504,Welfare State Expansion,1.1589779703939405,701,Labour Groups: Positive,1.1994814230601563,705,Underprivileged Minority Groups,1.211963333980991,503,Equality: Positive,1.2268719716633325,411,Technology and Infrastructure,1.2311964245183564
529,405,Corporatism/ Mixed Economy,1.2667847014577225,703,Agriculture and Farmers: Positive,1.2769341195164212,706,Non-economic Demographic Groups,1.27906854240711,503,Equality: Positive,1.2791046324874893,701,Labour Groups: Positive,1.2832406082292258
599,404,Economic Planning,0.9470935447454286,109,Internationalism: Negative,1.1656898807562717,203,Constitutionalism: Positive,1.1706675574224623,414,Economic Orthodoxy,1.2066418718063616,302,Centralisation,1.224761847129445
600,404,Economic Planning,0.9066146675825046,507,Education Limitation,0.9419683668427016,506,Education Expansion,1.0112493681540387,305,Political Authority,1.037996788061464,303,Governmental and Administrative Efficiency,1.121972677352171
601,507,Education Limitation,0.9810414638126136,506,Education Expansion,1.0271139056404515,302,Centralisation,1.156554465945682,403,Market Regulation,1.183341959654278,706,Non-economic Demographic Groups,1.1880222740595103
602,506,Education Expansion,1.0388867185928148,507,Education Limitation,1.1151593163451972,607,Multiculturalism: Positive,1.1918166791547113,104,Military: Positive,1.2102241577221182,504,Welfare State Expansion,1.2137970221651926
603,506,Education Expansion,0.92263315380182,507,Education Limitation,0.9841585767251338,705,Underprivileged Minority Groups,1.0783563958365125,503,Equality: Positive,1.084934450429232,504,Welfare State Expansion,1.120583905422393
604,506,Education Expansion,1.0194853132612238,507,Education Limitation,1.0330494982965392,504,Welfare State Expansion,1.1649007165951573,411,Technology and Infrastructure,1.1943844571711946,703,Agriculture and Farmers: Positive,1.2283655566864944
606,506,Education Expansion,1.0183025739416163,507,Education Limitation,1.0246917837268696,102,Foreign Special Relationships: Negative,1.0265973063104974,101,Foreign Special Relationships: Positive,1.0649780210781001,705,Underprivileged Minority Groups,1.1383594422288876
607,506,Education Expansion,1.106532502650428,703,Agriculture and Farmers: Positive,1.1100624654935085,507,Education Limitation,1.1172929540224559,411,Technology and Infrastructure,1.1369267717787355,408,Economic Goals,1.139224448809707
698,507,Education Limitation,0.972920661454153,506,Education Expansion,1.025766763108772,411,Technology and Infrastructure,1.1262220019256106,416,Anti-Growth Economy: Positive,1.1465809275972723,410,Economic Growth: Positive,1.223683141330336
699,404,Economic Planning,0.9483153063584715,507,Education Limitation,0.9795824603193105,506,Education Expansion,0.9909471334887928,203,Constitutionalism: Positive,1.1467063574747445,109,Internationalism: Negative,1.1695222174781925
700,404,Economic Planning,0.8787136191627665,305,Political Authority,1.041734645180888,501,Environmental Protection: Positive,1.08786530975587,303,Governmental and Administrative Efficiency,1.1017657484238979,414,Economic Orthodoxy,1.1210382476653358
701,605,Law and Order: Positive,1.1951461303402993,402,Incentives,1.2127323856212446,607,Multiculturalism: Positive,1.2151004689218572,501,Environmental Protection: Positive,1.2176852168005905,416,Anti-Growth Economy: Positive,1.2424325192598484
703,503,Equality: Positive,1.247796092411249,416,Anti-Growth Economy: Positive,1.254683819024062,305,Political Authority,1.266931901981135,501,Environmental Protection: Positive,1.2675357407591843,103,Anti-Imperialism,1.2798188449817345
704,503,Equality: Positive,1.240377242256276,403,Market Regulation,1.2553765265584693,702,Labour Groups: Negative,1.268873238208442,501,Environmental Protection: Positive,1.2796658090605972,303,Governmental and Administrative Efficiency,1.2799906871301716
705,501,Environmental Protection: Positive,1.132429999781621,416,Anti-Growth Economy: Positive,1.2482983066045632,412,Controlled Economy,1.2640744524340177,304,Political Corruption,1.2702987301056505,409,Keynesian Demand Management,1.2736106098250193
707,501,Environmental Protection: Positive,1.2368521206900664,416,Anti-Growth Economy: Positive,1.2539872558827863,703,Agriculture and Farmers: Positive,1.2646991178911633,506,Education Expansion,1.2663403207438864,502,Culture: Positive,1.2715443117991447
708,501,Environmental Protection: Positive,1.2070677564476198,416,Anti-Growth Economy: Positive,1.2247438987344244,702,Labour Groups: Negative,1.2628608076121903,502,Culture: Positive,1.2687175986177195,408,Economic Goals,1.270253293304687
709,501,Environmental Protection: Positive,1.1098791326527055,407,Protectionism: Negative,1.147332464857782,403,Market Regulation,1.1499760913669985,605,Law and Order: Positive,1.193459873247688,607,Multiculturalism: Positive,1.19745284702116
711,413,Nationalisation,1.195043907895739,501,Environmental Protection: Positive,1.2175103122776552,703,Agriculture and Farmers: Positive,1.242215166030053,416,Anti-Growth Economy: Positive,1.2593115160475916,607,Multiculturalism: Positive,1.2701830951019377
798,416,Anti-Growth Economy: Positive,1.0611411084244822,411,Technology and Infrastructure,1.1058750518911487,501,Environmental Protection: Positive,1.1802278601758924,507,Education Limitation,1.1989220152931208,410,Economic Growth: Positive,1.2091871025280876
799,501,Environmental Protection: Positive,1.1301552824660053,416,Anti-Growth Economy: Positive,1.1628420720087156,404,Economic Planning,1.2246193824144596,408,Economic Goals,1.241359088419156,608,Multiculturalism: Negative,1.2416337522609457
800,404,Economic Planning,0.8776070716077269,303,Governmental and Administrative Efficiency,1.0746959316967017,405,Corporatism/ Mixed Economy,1.1275756248857498,412,Controlled Economy,1.1284549714963072,414,Economic Orthodoxy,1.1334279426496026
801,104,Military: Positive,1.1809543162378109,105,Military: Negative,1.1974874775363258,505,Welfare State Limitation,1.197985190045594,605,Law and Order: Positive,1.2185972643396557,504,Welfare State Expansion,1.2248279293709998
802,701,Labour Groups: Positive,1.1761923393761184,305,Political Authority,1.2000702030533836,403,Market Regulation,1.229610234903596,108,European Community/Union: Positive,1.2366102752858814,703,Agriculture and Farmers: Positive,1.2454132248715595
803,403,Market Regulation,1.1990587951705907,414,Economic Orthodoxy,1.2344321193204415,501,Environmental Protection: Positive,1.2365412769651958,409,Keynesian Demand Management,1.2568083476836833,412,Controlled Economy,1.2591436860378131
805,410,Economic Growth: Positive,1.1693252184966059,405,Corporatism/ Mixed Economy,1.1725062085656892,702,Labour Groups: Negative,1.1825750899406415,407,Protectionism: Negative,1.1841949596582046,105,Military: Negative,1.1877754157850424
806,702,Labour Groups: Negative,1.1642117792720665,105,Military: Negative,1.1951124262880353,304,Political Corruption,1.1972494450571145,703,Agriculture and Farmers: Positive,1.238331144256137,416,Anti-Growth Economy: Positive,1.2412221851992957
807,303,Governmental and Administrative Efficiency,1.0443653909808948,413,Nationalisation,1.136578524878094,105,Military: Negative,1.1366040186365727,405,Corporatism/ Mixed Economy,1.1415640052592833,410,Economic Growth: Positive,1.1639879577122647
898,416,Anti-Growth Economy: Positive,1.151358291192877,411,Technology and Infrastructure,1.1809360096870496,507,Education Limitation,1.2076258954737547,506,Education Expansion,1.2278715597441687,410,Economic Growth: Positive,1.233291746080253
899,703,Agriculture and Farmers: Positive,1.2307750456034152,702,Labour Groups: Negative,1.26747438003146,303,Governmental and Administrative Efficiency,1.269364270783027,408,Economic Goals,1.2737236698601226,411,Technology and Infrastructure,1.2754873148817076
900,601,National Way of Life: Positive,1.2153836237607734,608,Multiculturalism: Negative,1.2486226140359067,109,Internationalism: Negative,1.2489281189330321,605,Law and Order: Positive,1.2496803898460045,302,Centralisation,1.2506507897442225
1000,404,Economic Planning,0.9716222814182404,303,Governmental and Administrative Efficiency,1.0987305673037489,412,Controlled Economy,1.1156965005846349,302,Centralisation,1.1163231220352734,413,Nationalisation,1.121773172793843
1001,502,Culture: Positive,1.1788098717810893,403,Market Regulation,1.1847058466910425,411,Technology and Infrastructure,1.2181484213612153,412,Controlled Economy,1.2365428267297025,504,Welfare State Expansion,1.2387863856367811
1002,411,Technology and Infrastructure,1.1593596026969228,504,Welfare State Expansion,1.163446535429366,502,Culture: Positive,1.198779737682373,606,Civic Mindedness: Positive,1.2005234512554497,505,Welfare State Limitation,1.2064448781070294
1003,411,Technology and Infrastructure,1.1453833816279229,412,Controlled Economy,1.1881022872108256,403,Market Regulation,1.2062959995859834,401,Free Market Economy,1.2101179919325562,201,Freedom and Human Rights,1.2297090158944575
1005,411,Technology and Infrastructure,1.182721481143363,416,Anti-Growth Economy: Positive,1.2019946417921252,704,Middle Class and Professional Groups,1.2083548610420596,410,Economic Growth: Positive,1.2579102726567235,303,Governmental and Administrative Efficiency,1.2598422573243546
1007,505,Welfare State Limitation,1.1845251273295192,104,Military: Positive,1.209506430969476,504,Welfare State Expansion,1.2110315491817516,605,Law and Order: Positive,1.212392224308427,703,Agriculture and Farmers: Positive,1.2297148369750668
1010,411,Technology and Infrastructure,0.9831846972512166,504,Welfare State Expansion,1.152463823757602,409,Keynesian Demand Management,1.1544199282878334,606,Civic Mindedness: Positive,1.1585134906197512,502,Culture: Positive,1.168537543939161
1098,411,Technology and Infrastructure,1.1541501345761667,416,Anti-Growth Economy: Positive,1.1563832313122924,507,Education Limitation,1.1889032612133028,506,Education Expansion,1.222160937144364,410,Economic Growth: Positive,1.2279213305571581
1099,411,Technology and Infrastructure,1.214825362108769,703,Agriculture and Farmers: Positive,1.221182336554217,505,Welfare State Limitation,1.246640686060927,507,Education Limitation,1.2491376358820085,504,Welfare State Expansion,1.2666140939660153
1200,605,Law and Order: Positive,0.9982761951334581,604,Traditional Morality: Negative,1.147232020103703,701,Labour Groups: Positive,1.153710657786437,305,Political Authority,1.168002801390357,603,Traditional Morality: Positive,1.1821622135111696
1201,605,Law and Order: Positive,0.9975284588622048,608,Multiculturalism: Negative,1.1205797212425954,301,Federalism,1.2070355107705306,110,European Community/Union: Negative,1.2336268237370818,204,Constitutionalism: Negative,1.2336461097683509
1202,704,Middle Class and Professional Groups,1.1545335766283122,605,Law and Order: Positive,1.1905294080560278,304,Political Corruption,1.245513667741886,503,Equality: Positive,1.2645679317710785,606,Civic Mindedness: Positive,1.2763513229149335
1203,605,Law and Order: Positive,1.0951547893275022,608,Multiculturalism: Negative,1.2174897158679412,107,Internationalism: Positive,1.2238400117039208,202,Democracy,1.2259571253588886,109,Internationalism: Negative,1.2282406776371944
1204,303,Governmental and Administrative Efficiency,1.1267408092345854,302,Centralisation,1.2147906838349607,202,Democracy,1.221127720735111,404,Economic Planning,1.2231419701300155,305,Political Authority,1.2233513254104182
1205,414,Economic Orthodoxy,1.2465377679955603,504,Welfare State Expansion,1.263575865554685,505,Welfare State Limitation,1.2662337266683394,302,Centralisation,1.2723027939983784,303,Governmental and Administrative Efficiency,1.2771793272799286
1206,605,Law and Order: Positive,1.1695446191661785,304,Political Corruption,1.2080537927774195,503,Equality: Positive,1.214283264571509,504,Welfare State Expansion,1.2319186900653596,105,Military: Negative,1.25254845033172
1207,504,Welfare State Expansion,1.1812542092664007,503,Equality: Positive,1.1858135996689052,604,Traditional Morality: Negative,1.2420592921468427,505,Welfare State Limitation,1.2433937060150824,603,Traditional Morality: Positive,1.2593892367001573
1208,605,Law and Order: Positive,1.0534982013489682,504,Welfare State Expansion,1.106417752685071,604,Traditional Morality: Negative,1.1170363419387153,505,Welfare State Limitation,1.1503736406585323,603,Traditional Morality: Positive,1.1645055221535783
1210,605,Law and Order: Positive,0.9995596669871101,303,Governmental and Administrative Efficiency,1.156989307953066,607,Multiculturalism: Positive,1.1797097648580277,606,Civic Mindedness: Positive,1.2006295921213543,204,Constitutionalism: Negative,1.2127300284084637
1211,412,Controlled Economy,1.002281778269443,605,Law and Order: Positive,1.1612516182971269,304,Political Corruption,1.2173519934504045,201,Freedom and Human Rights,1.2185655878145472,401,Free Market Economy,1.242787642664081
1227,605,Law and Order: Positive,1.0125841888424598,607,Multiculturalism: Positive,1.1385622635593968,101,Foreign Special Relationships: Positive,1.1442656377323375,102,Foreign Special Relationships: Negative,1.1546795099805354,701,Labour Groups: Positive,1.1578685690955155
1299,605,Law and Order: Positive,1.0157423736153475,604,Traditional Morality: Negative,1.1432740535488122,603,Traditional Morality: Positive,1.1953062304736581,203,Constitutionalism: Positive,1.212782855947756,204,Constitutionalism: Negative,1.2166543777234409
1300,505,Welfare State Limitation,0.8461792831752375,504,Welfare State Expansion,0.9587483244795328,404,Economic Planning,0.9820233980373979,109,Internationalism: Negative,1.1356619090380016,203,Constitutionalism: Positive,1.13827807796402
1302,402,Incentives,1.0951756550246954,504,Welfare State Expansion,1.1489638669340467,604,Traditional Morality: Negative,1.177896967878944,706,Non-economic Demographic Groups,1.1783888511294596,409,Keynesian Demand Management,1.1854277795330388
1303,413,Nationalisation,1.1373687769909995,412,Controlled Economy,1.1476869684015993,706,Non-economic Demographic Groups,1.151109744900717,701,Labour Groups: Positive,1.1557906955538206,303,Governmental and Administrative Efficiency,1.156910013714715
1304,101,Foreign Special Relationships: Positive,1.1071199137324643,706,Non-economic Demographic Groups,1.120627007968496,503,Equality: Positive,1.1773505374193298,402,Incentives,1.1861062811842744,410,Economic Growth: Positive,1.2051952203599057
1305,607,Multiculturalism: Positive,1.2095665673292428,605,Law and Order: Positive,1.2241577824740857,705,Underprivileged Minority Groups,1.255405940760535,505,Welfare State Limitation,1.2554099664431775,507,Education Limitation,1.2563366071112039
1308,504,Welfare State Expansion,0.9705742723560844,505,Welfare State Limitation,1.0688564528078064,506,Education Expansion,1.2338269605791654,503,Equality: Positive,1.2391273595419128,604,Traditional Morality: Negative,1.256383784514115
1399,505,Welfare State Limitation,0.8637724679828325,504,Welfare State Expansion,0.9739370954102737,404,Economic Planning,1.0157683990021462,203,Constitutionalism: Positive,1.1323438317299732,503,Equality: Positive,1.1473382472471239
1400,504,Welfare State Expansion,1.2033218118998532,404,Economic Planning,1.2316032670275867,416,Anti-Growth Economy: Positive,1.2477611952408107,405,Corporatism/ Mixed Economy,1.2484019483962778,403,Market Regulation,1.2526269733770377
1401,109,Internationalism: Negative,1.0818803651603834,404,Economic Planning,1.089924693035996,416,Anti-Growth Economy: Positive,1.1140579315929005,504,Welfare State Expansion,1.1486863535981304,602,National Way of Life: Negative,1.1572032309385656
1403,416,Anti-Growth Economy: Positive,1.1276577568941772,701,Labour Groups: Positive,1.1661892346441085,305,Political Authority,1.1862433557537646,108,European Community/Union: Positive,1.1874728080220884,608,Multiculturalism: Negative,1.2107962071162917
1404,504,Welfare State Expansion,1.191411357964522,703,Agriculture and Farmers: Positive,1.2111854344926087,404,Economic Planning,1.2420533891919254,403,Market Regulation,1.2517578193133658,505,Welfare State Limitation,1.2525076240446913
1405,404,Economic Planning,1.0252870542839827,408,Economic Goals,1.0478470496981622,416,Anti-Growth Economy: Positive,1.0513329202071864,410,Economic Growth: Positive,1.05643455967425,405,Corporatism/ Mixed Economy,1.109487248431063
1406,504,Welfare State Expansion,1.0720561747634374,401,Free Market Economy,1.101987405093298,409,Keynesian Demand Management,1.1119016181207357,411,Technology and Infrastructure,1.138388784363107,402,Incentives,1.1403195725930204
1407,105,Military: Negative,1.145995368325782,104,Military: Positive,1.1537076219138074,103,Anti-Imperialism,1.1912295512529956,604,Traditional Morality: Negative,1.1940790748594476,504,Welfare State Expansion,1.205047790878782
1408,705,Underprivileged Minority Groups,1.132331503271538,504,Welfare State Expansion,1.1490340241790775,706,Non-economic Demographic Groups,1.2232870638234765,408,Economic Goals,1.2246240323206339,505,Welfare State Limitation,1.2292829606077804
1409,504,Welfare State Expansion,1.14555472537454,409,Keynesian Demand Management,1.2196262463316627,105,Military: Negative,1.2228785801291349,705,Underprivileged Minority Groups,1.2244707763658111,506,Education Expansion,1.224610612915735
1498,416,Anti-Growth Economy: Positive,1.1268770786483653,411,Technology and Infrastructure,1.1597728320439318,504,Welfare State Expansion,1.1942804318202103,507,Education Limitation,1.1968499003207127,410,Economic Growth: Positive,1.2102825957759586
1499,416,Anti-Growth Economy: Positive,1.1340589218455486,504,Welfare State Expansion,1.1716133371648076,410,Economic Growth: Positive,1.2033443184048476,608,Multiculturalism: Negative,1.207844945690521,404,Economic Planning,1.215905406587839
1500,404,Economic Planning,1.087124147703861,405,Corporatism/ Mixed Economy,1.0990062959012168,412,Controlled Economy,1.1042765274251092,303,Governmental and Administrative Efficiency,1.1297586492565699,413,Nationalisation,1.1324103110882517
1501,414,Economic Orthodoxy,1.1050465786616037,602,National Way of Life: Negative,1.1394004768588546,403,Market Regulation,1.1540232444984917,109,Internationalism: Negative,1.1607717204401575,402,Incentives,1.1689130367928304
1502,403,Market Regulation,1.1286443482361093,411,Technology and Infrastructure,1.1558996484986608,505,Welfare State Limitation,1.1932958992455749,605,Law and Order: Positive,1.1937102512630529,404,Economic Planning,1.1992984518057197
1504,403,Market Regulation,1.1713380587367053,402,Incentives,1.2285990101217188,401,Free Market Economy,1.23102732903904,414,Economic Orthodoxy,1.232983365082019,409,Keynesian Demand Management,1.2404545210442526
1505,403,Market Regulation,1.1471141697474874,402,Incentives,1.1644878243868695,411,Technology and Infrastructure,1.1653987730220652,504,Welfare State Expansion,1.1826949775768445,401,Free Market Economy,1.2064252937854212
