CAP,1 CODE,1 NAME,1 CORR,2 CODE,2 NAME,2 CORR,3 CODE,3 NAME,3 CORR,4 CODE,4 NAME,4 CORR,5 CODE,5 NAME,5 CORR
206,108,European Community/Union: Positive,1.142964419880815,201,Freedom and Human Rights,1.2256537408993735,406,Protectionism: Positive,1.2274481690853902,506,Education Expansion,1.2294164160872698,202,Democracy,1.2321524996709234
207,201,Freedom and Human Rights,0.9126008060766755,603,Traditional Morality: Positive,1.0995078160080476,604,Traditional Morality: Negative,1.1547444325539047,607,Multiculturalism: Positive,1.163164479173852,202,Democracy,1.179964191385485
208,413,Nationalisation,1.1360712619715274,201,Freedom and Human Rights,1.1505498771204916,604,Traditional Morality: Negative,1.1633378667598684,303,Governmental and Administrative Efficiency,1.1755892631939044,404,Economic Planning,1.1864044270576477
209,415,Marxist Analysis: Positive,0.9807509116721354,301,Federalism,1.1619948053820939,302,Centralisation,1.2049350404239738,202,Democracy,1.2124762643203966,304,Political Corruption,1.2253422763257555
299,201,Freedom and Human Rights,1.1607277396921052,303,Governmental and Administrative Efficiency,1.1664216949250392,606,Civic Mindedness: Positive,1.239804429220115,203,Constitutionalism: Positive,1.2565998504857543,204,Constitutionalism: Negative,1.2566072230356728
300,504,Welfare State Expansion,0.9565994764136709,505,Welfare State Limitation,0.9998022956651526,305,Political Authority,1.0485111751327818,303,Governmental and Administrative Efficiency,1.1175392144921468,405,Corporatism/ Mixed Economy,1.1303003736533168
301,504,Welfare State Expansion,0.9446758290576547,505,Welfare State Limitation,1.0381537256278794,408,Economic Goals,1.1242615253715,414,Economic Orthodoxy,1.176737587039996,506,Education Expansion,1.1828189216152298
302,504,Welfare State Expansion,1.176213612482994,507,Education Limitation,1.2075317504294873,412,Controlled Economy,1.2168113926873287,409,Keynesian Demand Management,1.233654013284186,401,Free Market Economy,1.235637331508246
321,411,Technology and Infrastructure,1.1443452666860474,704,Middle Class and Professional Groups,1.189505691323684,401,Free Market Economy,1.2377752705971448,403,Market Regulation,1.2479067110697797,505,Welfare State Limitation,1.251073954598257
322,504,Welfare State Expansion,1.1893997679155435,507,Education Limitation,1.217374047646248,303,Governmental and Administrative Efficiency,1.2182463022149679,411,Technology and Infrastructure,1.2358684798631054,505,Welfare State Limitation,1.2371118351207429
323,408,Economic Goals,1.2309079250040058,401,Free Market Economy,1.2368627442198818,505,Welfare State Limitation,1.2400024365344258,703,Agriculture and Farmers: Positive,1.2448148614175574,402,Incentives,1.246143986890035
324,504,Welfare State Expansion,1.21444144091531,503,Equality: Positive,1.2280046491504977,505,Welfare State Limitation,1.228263618875757,603,Traditional Morality: Positive,1.2480516520415756,304,Political Corruption,1.2491767983382518
325,504,Welfare State Expansion,1.0428676032239517,411,Technology and Infrastructure,1.064513446413845,505,Welfare State Limitation,1.1082603325599734,402,Incentives,1.1346149213033718,704,Middle Class and Professional Groups,1.1764773783178486
331,703,Agriculture and Farmers: Positive,1.1133962882150863,408,Economic Goals,1.1489521276780752,204,Constitutionalism: Negative,1.1834107443530226,504,Welfare State Expansion,1.190527757653417,415,Marxist Analysis: Positive,1.1931860372293595
332,504,Welfare State Expansion,1.0429586471028156,505,Welfare State Limitation,1.1485600870843828,706,Non-economic Demographic Groups,1.1970813365592092,507,Education Limitation,1.2206924777995165,503,Equality: Positive,1.2234361646820087
333,504,Welfare State Expansion,1.0102828956349477,505,Welfare State Limitation,1.0806630737019127,503,Equality: Positive,1.260697317776324,502,Culture: Positive,1.263274811811507,411,Technology and Infrastructure,1.2662512296380903
334,504,Welfare State Expansion,0.9640576816795706,505,Welfare State Limitation,1.0624721362262652,303,Governmental and Administrative Efficiency,1.2372468114831814,411,Technology and Infrastructure,1.2480779795026695,503,Equality: Positive,1.251263347089229
335,414,Economic Orthodoxy,1.212891560370895,404,Economic Planning,1.227115176071414,109,Internationalism: Negative,1.2313332624622921,303,Governmental and Administrative Efficiency,1.2385054221256449,203,Constitutionalism: Positive,1.239608872239252
341,507,Education Limitation,1.1388124061813476,504,Welfare State Expansion,1.1710301420421128,503,Equality: Positive,1.1852933875386447,411,Technology and Infrastructure,1.2133373591379284,505,Welfare State Limitation,1.230846204783237
342,507,Education Limitation,1.169384148271326,504,Welfare State Expansion,1.1803856762784577,503,Equality: Positive,1.1827790899535158,411,Technology and Infrastructure,1.2358965024144255,505,Welfare State Limitation,1.249518707239302
398,504,Welfare State Expansion,0.9920104446331371,505,Welfare State Limitation,1.0691483066372527,416,Anti-Growth Economy: Positive,1.1399088465419154,411,Technology and Infrastructure,1.1642950866327777,507,Education Limitation,1.1667251144710375
399,504,Welfare State Expansion,0.96342227021286,505,Welfare State Limitation,1.040906722489515,703,Agriculture and Farmers: Positive,1.2345803815116918,506,Education Expansion,1.242381493195337,411,Technology and Infrastructure,1.2447942332223227
400,703,Agriculture and Farmers: Positive,0.8681653170274808,404,Economic Planning,0.9994540621917213,305,Political Authority,1.0560047705284987,405,Corporatism/ Mixed Economy,1.1020202444808038,302,Centralisation,1.1102837776865626
401,702,Labour Groups: Negative,1.0734937288425141,405,Corporatism/ Mixed Economy,1.1066311831012439,407,Protectionism: Negative,1.1158952915409996,703,Agriculture and Farmers: Positive,1.139599856971796,109,Internationalism: Negative,1.1575228035410785
402,703,Agriculture and Farmers: Positive,1.078310952794822,413,Nationalisation,1.1103888684206646,404,Economic Planning,1.1348452291552946,405,Corporatism/ Mixed Economy,1.15008833215093,303,Governmental and Administrative Efficiency,1.1549922313112675
403,703,Agriculture and Farmers: Positive,1.2115501228514134,501,Environmental Protection: Positive,1.2384116925929276,412,Controlled Economy,1.2417035433834556,406,Protectionism: Positive,1.2462987284027713,504,Welfare State Expansion,1.250120410864735
404,703,Agriculture and Farmers: Positive,1.122282243926141,403,Market Regulation,1.1818574148099419,410,Economic Growth: Positive,1.2134679233762662,401,Free Market Economy,1.213571683435739,411,Technology and Infrastructure,1.2180088175422972
405,412,Controlled Economy,1.202489940375017,501,Environmental Protection: Positive,1.2033719895505182,401,Free Market Economy,1.2299514034048942,703,Agriculture and Farmers: Positive,1.2357747542116981,201,Freedom and Human Rights,1.2515511369121384
408,703,Agriculture and Farmers: Positive,1.1887294994994313,103,Anti-Imperialism,1.2081593641290334,501,Environmental Protection: Positive,1.2358337018135235,416,Anti-Growth Economy: Positive,1.2456839486002929,502,Culture: Positive,1.2597965235147537
498,703,Agriculture and Farmers: Positive,1.1336767691795342,416,Anti-Growth Economy: Positive,1.1480418605072542,507,Education Limitation,1.175490560587788,411,Technology and Infrastructure,1.1883048125020834,410,Economic Growth: Positive,1.2275290307594497
499,703,Agriculture and Farmers: Positive,0.7976344049658731,404,Economic Planning,1.2430530442573804,302,Centralisation,1.2436355675022956,405,Corporatism/ Mixed Economy,1.2488279551792358,416,Anti-Growth Economy: Positive,1.249247077831104
500,404,Economic Planning,1.0148963499465735,405,Corporatism/ Mixed Economy,1.1050194402007776,412,Controlled Economy,1.1070371621308772,303,Governmental and Administrative Efficiency,1.1116526566157245,414,Economic Orthodoxy,1.1141658652051032
501,406,Protectionism: Positive,1.1609505038260877,501,Environmental Protection: Positive,1.1667707917260373,407,Protectionism: Negative,1.185690809112273,503,Equality: Positive,1.2095337216876803,504,Welfare State Expansion,1.2397128230476786
502,416,Anti-Growth Economy: Positive,1.1836650502506643,701,Labour Groups: Positive,1.1862975908720284,411,Technology and Infrastructure,1.1875625807252115,410,Economic Growth: Positive,1.2170048603957953,504,Welfare State Expansion,1.2218016226863877
503,405,Corporatism/ Mixed Economy,1.1082012671260895,701,Labour Groups: Positive,1.1556901724968234,504,Welfare State Expansion,1.227770295403322,402,Incentives,1.2338370261514366,414,Economic Orthodoxy,1.2394320939385568
504,701,Labour Groups: Positive,1.2039944663395887,110,European Community/Union: Negative,1.2095769572755506,108,European Community/Union: Positive,1.2156827835085968,405,Corporatism/ Mixed Economy,1.2234129501998257,404,Economic Planning,1.2279372519997205
505,701,Labour Groups: Positive,1.0320085773829453,412,Controlled Economy,1.1020831656638108,503,Equality: Positive,1.1336437571385363,605,Law and Order: Positive,1.147457827392608,402,Incentives,1.185388539856211
506,504,Welfare State Expansion,1.1589874545504377,701,Labour Groups: Positive,1.1988573579302058,503,Equality: Positive,1.2188221393142804,411,Technology and Infrastructure,1.2249719200622866,706,Non-economic Demographic Groups,1.230624132210743
529,701,Labour Groups: Positive,1.2678011046428643,706,Non-economic Demographic Groups,1.268124413803519,405,Corporatism/ Mixed Economy,1.2684379265727102,503,Equality: Positive,1.273468858337417,703,Agriculture and Farmers: Positive,1.2766836705199398
599,404,Economic Planning,0.9193708599545067,109,Internationalism: Negative,1.1656898807562717,203,Constitutionalism: Positive,1.1706675574224623,414,Economic Orthodoxy,1.211609317827553,301,Federalism,1.2236122984666105
600,404,Economic Planning,0.913941554329176,305,Political Authority,1.021886048310122,507,Education Limitation,1.0483885007073221,303,Governmental and Administrative Efficiency,1.111576391330717,302,Centralisation,1.1296793729081411
601,507,Education Limitation,1.0595491612223986,302,Centralisation,1.1502450338069907,506,Education Expansion,1.1753712392048954,411,Technology and Infrastructure,1.1944831086145724,409,Keynesian Demand Management,1.2109823218787579
602,506,Education Expansion,1.0785913892348813,507,Education Limitation,1.1335628659142811,607,Multiculturalism: Positive,1.1790309288988825,504,Welfare State Expansion,1.2071530248495534,104,Military: Positive,1.2096163854902
603,507,Education Limitation,1.0904271745562586,705,Underprivileged Minority Groups,1.1173555363696501,503,Equality: Positive,1.140592857729791,506,Education Expansion,1.1516665097472012,504,Welfare State Expansion,1.1709886833630503
604,507,Education Limitation,1.1150563805678388,411,Technology and Infrastructure,1.1930731894194793,506,Education Expansion,1.193845814011821,706,Non-economic Demographic Groups,1.2096409563999508,504,Welfare State Expansion,1.2110935518323978
606,102,Foreign Special Relationships: Negative,1.0265973063104974,101,Foreign Special Relationships: Positive,1.0649780210781001,705,Underprivileged Minority Groups,1.1270118689357351,507,Education Limitation,1.1486062598656168,706,Non-economic Demographic Groups,1.1634048229356146
607,703,Agriculture and Farmers: Positive,1.1160464586240317,411,Technology and Infrastructure,1.1167963824312925,507,Education Limitation,1.1321981914223993,408,Economic Goals,1.1484150774648993,107,Internationalism: Positive,1.1494612372603201
698,507,Education Limitation,1.0347827303064348,411,Technology and Infrastructure,1.1316532331874654,416,Anti-Growth Economy: Positive,1.1465809275972723,506,Education Expansion,1.1765909764050722,410,Economic Growth: Positive,1.223683141330336
699,404,Economic Planning,0.9580857417376095,507,Education Limitation,1.1056266559450567,203,Constitutionalism: Positive,1.1467063574747445,109,Internationalism: Negative,1.1695222174781925,506,Education Expansion,1.1839570520142855
700,404,Economic Planning,0.8792178802997588,305,Political Authority,1.0286092897527845,501,Environmental Protection: Positive,1.0921077085962265,303,Governmental and Administrative Efficiency,1.1020284478358304,414,Economic Orthodoxy,1.1185496662688017
701,605,Law and Order: Positive,1.1951461303402993,402,Incentives,1.2127323856212446,607,Multiculturalism: Positive,1.2151004689218572,501,Environmental Protection: Positive,1.2176852168005905,416,Anti-Growth Economy: Positive,1.2424325192598484
703,503,Equality: Positive,1.247796092411249,416,Anti-Growth Economy: Positive,1.254683819024062,501,Environmental Protection: Positive,1.2675357407591843,305,Political Authority,1.271490930204231,103,Anti-Imperialism,1.2798188449817345
704,503,Equality: Positive,1.240377242256276,702,Labour Groups: Negative,1.268873238208442,501,Environmental Protection: Positive,1.2796658090605972,411,Technology and Infrastructure,1.2813761736853126,416,Anti-Growth Economy: Positive,1.2836264928783712
705,501,Environmental Protection: Positive,1.132429999781621,416,Anti-Growth Economy: Positive,1.2482983066045632,412,Controlled Economy,1.2640856307114363,409,Keynesian Demand Management,1.273553791773327,405,Corporatism/ Mixed Economy,1.274112478716746
707,501,Environmental Protection: Positive,1.2368521206900664,416,Anti-Growth Economy: Positive,1.2539872558827863,703,Agriculture and Farmers: Positive,1.2646991178911633,506,Education Expansion,1.2741009221224784,502,Culture: Positive,1.2748703528765022
708,501,Environmental Protection: Positive,1.2044947703512225,416,Anti-Growth Economy: Positive,1.2254932956879372,502,Culture: Positive,1.2645704727247227,702,Labour Groups: Negative,1.2745141076206548,408,Economic Goals,1.2785833294260278
709,501,Environmental Protection: Positive,1.1325181373114224,407,Protectionism: Negative,1.1470218539128414,607,Multiculturalism: Positive,1.1927449305707638,403,Market Regulation,1.2007097835019693,405,Corporatism/ Mixed Economy,1.2024237287264061
711,413,Nationalisation,1.195043907895739,501,Environmental Protection: Positive,1.2175103122776552,703,Agriculture and Farmers: Positive,1.242215166030053,416,Anti-Growth Economy: Positive,1.2593115160475916,607,Multiculturalism: Positive,1.2701830951019377
798,416,Anti-Growth Economy: Positive,1.0611411084244822,411,Technology and Infrastructure,1.1474189351494013,507,Education Limitation,1.175126354125468,501,Environmental Protection: Positive,1.1802278601758924,410,Economic Growth: Positive,1.2091871025280876
799,501,Environmental Protection: Positive,1.1301552824660053,416,Anti-Growth Economy: Positive,1.1628420720087156,404,Economic Planning,1.2385839809604005,608,Multiculturalism: Negative,1.2416337522609457,703,Agriculture and Farmers: Positive,1.2482962753738656
800,404,Economic Planning,0.8842943923054878,303,Governmental and Administrative Efficiency,1.0803071214869768,414,Economic Orthodoxy,1.127453535655394,405,Corporatism/ Mixed Economy,1.1275803906833979,412,Controlled Economy,1.136222952491376
801,104,Military: Positive,1.1809543162378109,505,Welfare State Limitation,1.1926633725571572,105,Military: Negative,1.1974874775363258,605,Law and Order: Positive,1.2185972643396557,504,Welfare State Expansion,1.2225557474273574
802,701,Labour Groups: Positive,1.172998587399568,305,Political Authority,1.1940289001276891,108,European Community/Union: Positive,1.2454285557052707,703,Agriculture and Farmers: Positive,1.2474904654499668,304,Political Corruption,1.2496502252990784
803,501,Environmental Protection: Positive,1.235512641853464,414,Economic Orthodoxy,1.2374989873910582,409,Keynesian Demand Management,1.2523191297028367,403,Market Regulation,1.2542305905923785,402,Incentives,1.2646904019236729
805,410,Economic Growth: Positive,1.1673704393566202,405,Corporatism/ Mixed Economy,1.180755179361017,702,Labour Groups: Negative,1.1820576609161806,407,Protectionism: Negative,1.1855364973290428,105,Military: Negative,1.1884618236776603
806,702,Labour Groups: Negative,1.1642117792720665,304,Political Corruption,1.1747684734997161,105,Military: Negative,1.1951124262880353,703,Agriculture and Farmers: Positive,1.238331144256137,416,Anti-Growth Economy: Positive,1.2412221851992957
807,303,Governmental and Administrative Efficiency,1.0756374486782254,105,Military: Negative,1.133262015758238,413,Nationalisation,1.1404786255684052,405,Corporatism/ Mixed Economy,1.1542116696172016,305,Political Authority,1.1637616454683426
898,416,Anti-Growth Economy: Positive,1.151358291192877,507,Education Limitation,1.1843122366969945,411,Technology and Infrastructure,1.1891598249049011,410,Economic Growth: Positive,1.233291746080253,506,Education Expansion,1.2361446076975822
899,703,Agriculture and Farmers: Positive,1.2307750456034152,702,Labour Groups: Negative,1.26747438003146,303,Governmental and Administrative Efficiency,1.2790955446429961,411,Technology and Infrastructure,1.2803712746424125,416,Anti-Growth Economy: Positive,1.282690751817766
900,601,National Way of Life: Positive,1.2184392386502643,605,Law and Order: Positive,1.2482437223523482,302,Centralisation,1.2486453416421315,109,Internationalism: Negative,1.2503715650101015,608,Multiculturalism: Negative,1.251299227223608
1000,404,Economic Planning,0.9866041415554321,303,Governmental and Administrative Efficiency,1.087857570755336,405,Corporatism/ Mixed Economy,1.11216426655345,302,Centralisation,1.1155050173947711,413,Nationalisation,1.1209231907760395
1001,502,Culture: Positive,1.1752096682923967,411,Technology and Infrastructure,1.222368820622532,507,Education Limitation,1.2246127671572737,412,Controlled Economy,1.2328228179046243,504,Welfare State Expansion,1.2381078456149346
1002,411,Technology and Infrastructure,1.1493993428767724,504,Welfare State Expansion,1.1631265474767436,502,Culture: Positive,1.1930562462366787,606,Civic Mindedness: Positive,1.1968278336591556,507,Education Limitation,1.2100578525551795
1003,411,Technology and Infrastructure,1.1733416932022498,412,Controlled Economy,1.1906826973431033,401,Free Market Economy,1.2049124382341714,201,Freedom and Human Rights,1.2260077163076146,303,Governmental and Administrative Efficiency,1.2538968496020244
1005,704,Middle Class and Professional Groups,1.187389128958997,416,Anti-Growth Economy: Positive,1.1993376792081003,411,Technology and Infrastructure,1.2204176618314362,303,Governmental and Administrative Efficiency,1.2534347678987383,410,Economic Growth: Positive,1.2537141823931501
1007,505,Welfare State Limitation,1.1733536076757904,504,Welfare State Expansion,1.2064161078984015,104,Military: Positive,1.211260232828413,605,Law and Order: Positive,1.211411326166746,501,Environmental Protection: Positive,1.2272820533075353
1010,411,Technology and Infrastructure,1.0291626938698846,409,Keynesian Demand Management,1.1529912612803321,606,Civic Mindedness: Positive,1.1649794226612893,504,Welfare State Expansion,1.1658338678046718,502,Culture: Positive,1.1661149757760094
1098,416,Anti-Growth Economy: Positive,1.1563832313122924,411,Technology and Infrastructure,1.161486854559788,507,Education Limitation,1.1655895173031807,410,Economic Growth: Positive,1.2279213305571581,506,Education Expansion,1.2386730531558037
1099,703,Agriculture and Farmers: Positive,1.221182336554217,411,Technology and Infrastructure,1.221887326023805,505,Welfare State Limitation,1.2538296699928495,507,Education Limitation,1.263614255169845,405,Corporatism/ Mixed Economy,1.2690473071270019
1200,605,Law and Order: Positive,0.9984171188369786,701,Labour Groups: Positive,1.147669626523319,604,Traditional Morality: Negative,1.150808681370257,305,Political Authority,1.1571001205035523,603,Traditional Morality: Positive,1.1815125551610088
1201,605,Law and Order: Positive,0.9979321912103197,608,Multiculturalism: Negative,1.1095786073447742,301,Federalism,1.186161245373751,303,Governmental and Administrative Efficiency,1.2152258511156153,404,Economic Planning,1.223599109432752
1202,704,Middle Class and Professional Groups,1.1157031329646963,605,Law and Order: Positive,1.1905294080560278,304,Political Corruption,1.2643926659309925,503,Equality: Positive,1.2645679317710785,505,Welfare State Limitation,1.2748190811837357
1203,605,Law and Order: Positive,1.0935145786872953,608,Multiculturalism: Negative,1.219872490902564,202,Democracy,1.223907045522928,107,Internationalism: Positive,1.2246214134311628,109,Internationalism: Negative,1.224761298533009
1204,303,Governmental and Administrative Efficiency,1.1034517724868038,302,Centralisation,1.2137876845824658,404,Economic Planning,1.2182229926452444,605,Law and Order: Positive,1.22004098177247,202,Democracy,1.2245532689310328
1205,110,European Community/Union: Negative,1.2485581747368284,302,Centralisation,1.2526737525369032,303,Governmental and Administrative Efficiency,1.254496900585118,507,Education Limitation,1.2620039494611595,505,Welfare State Limitation,1.2625229068743171
1206,605,Law and Order: Positive,1.164105393674144,503,Equality: Positive,1.214254158933285,304,Political Corruption,1.223497331689658,504,Welfare State Expansion,1.2406064962762076,302,Centralisation,1.2453267768050138
1207,503,Equality: Positive,1.1682985754240305,504,Welfare State Expansion,1.179599104072011,604,Traditional Morality: Negative,1.2381789198905908,505,Welfare State Limitation,1.2542313238595757,603,Traditional Morality: Positive,1.2546714297774675
1208,605,Law and Order: Positive,1.0563481232689325,604,Traditional Morality: Negative,1.1213111520733452,504,Welfare State Expansion,1.1548715663835358,603,Traditional Morality: Positive,1.1620863546735305,202,Democracy,1.189219253622724
1210,605,Law and Order: Positive,1.0437969305165982,303,Governmental and Administrative Efficiency,1.1388571087637525,607,Multiculturalism: Positive,1.1816028244392913,606,Civic Mindedness: Positive,1.1981675245391812,201,Freedom and Human Rights,1.2171762051317496
1211,412,Controlled Economy,0.9688893040156111,605,Law and Order: Positive,1.1612516182971269,201,Freedom and Human Rights,1.214284993829737,304,Political Corruption,1.2204109237659218,401,Free Market Economy,1.2349955722198915
1227,605,Law and Order: Positive,1.0114568965574302,607,Multiculturalism: Positive,1.1353343207796462,101,Foreign Special Relationships: Positive,1.1462709655015333,102,Foreign Special Relationships: Negative,1.1568235625834633,701,Labour Groups: Positive,1.166810268454636
1299,605,Law and Order: Positive,1.0157423736153475,604,Traditional Morality: Negative,1.1432740535488122,603,Traditional Morality: Positive,1.1953062304736581,203,Constitutionalism: Positive,1.212782855947756,202,Democracy,1.2156797237693393
1300,505,Welfare State Limitation,0.8849508285165033,404,Economic Planning,0.9951311800474248,504,Welfare State Expansion,0.9983334519414689,109,Internationalism: Negative,1.1356619090380016,203,Constitutionalism: Positive,1.13827807796402
1302,402,Incentives,1.1024961553010648,706,Non-economic Demographic Groups,1.1629238688426844,409,Keynesian Demand Management,1.1777384881831354,410,Economic Growth: Positive,1.203537314280143,504,Welfare State Expansion,1.2073961610713049
1303,706,Non-economic Demographic Groups,1.1348393344680276,412,Controlled Economy,1.1384889987890918,413,Nationalisation,1.140625171876809,303,Governmental and Administrative Efficiency,1.144851474019544,409,Keynesian Demand Management,1.152032277245872
1304,706,Non-economic Demographic Groups,1.098328452535766,101,Foreign Special Relationships: Positive,1.1044673015251576,503,Equality: Positive,1.181294423986475,402,Incentives,1.1942174555406222,107,Internationalism: Positive,1.2050016552952298
1305,607,Multiculturalism: Positive,1.1944846062250436,605,Law and Order: Positive,1.2202527697746828,505,Welfare State Limitation,1.2538450879749667,504,Welfare State Expansion,1.254506321847517,107,Internationalism: Positive,1.2558442353661632
1308,504,Welfare State Expansion,0.950523527054472,505,Welfare State Limitation,1.0537563129698904,503,Equality: Positive,1.2391273595419128,604,Traditional Morality: Negative,1.256383784514115,506,Education Expansion,1.2582570196105356
1399,505,Welfare State Limitation,0.8965690017400031,504,Welfare State Expansion,1.0116214947516378,404,Economic Planning,1.0290295921816732,203,Constitutionalism: Positive,1.1323438317299732,503,Equality: Positive,1.1473382472471239
1400,504,Welfare State Expansion,1.1972670519210913,404,Economic Planning,1.226455673473295,416,Anti-Growth Economy: Positive,1.2325852802699604,608,Multiculturalism: Negative,1.2462754374679963,414,Economic Orthodoxy,1.252455535967633
1401,109,Internationalism: Negative,1.0818803651603834,404,Economic Planning,1.1103264868166294,416,Anti-Growth Economy: Positive,1.1140579315929005,504,Welfare State Expansion,1.155202736907167,602,National Way of Life: Negative,1.1572032309385656
1403,416,Anti-Growth Economy: Positive,1.1291314961675039,701,Labour Groups: Positive,1.166424132346266,305,Political Authority,1.1711067854512949,108,European Community/Union: Positive,1.1919790265657,608,Multiculturalism: Negative,1.2120524988315755
1404,504,Welfare State Expansion,1.1923778221900767,703,Agriculture and Farmers: Positive,1.2111854344926087,403,Market Regulation,1.2502196577922076,409,Keynesian Demand Management,1.2568851419325637,414,Economic Orthodoxy,1.2597156476453701
1405,416,Anti-Growth Economy: Positive,1.0513329202071864,410,Economic Growth: Positive,1.05643455967425,408,Economic Goals,1.0641075699820897,404,Economic Planning,1.0988652872308011,403,Market Regulation,1.1050036015047628
1406,504,Welfare State Expansion,1.079766201832079,409,Keynesian Demand Management,1.0964245085608064,706,Non-economic Demographic Groups,1.1284712718884615,411,Technology and Infrastructure,1.1357526150321842,402,Incentives,1.1415314163351893
1407,105,Military: Negative,1.1100391672578533,104,Military: Positive,1.1291429373517134,504,Welfare State Expansion,1.1761202940387228,103,Anti-Imperialism,1.1950945985585082,706,Non-economic Demographic Groups,1.2247101152833186
1408,705,Underprivileged Minority Groups,1.1039918996429443,504,Welfare State Expansion,1.1412308294669602,706,Non-economic Demographic Groups,1.215178454949155,408,Economic Goals,1.2302452500795151,505,Welfare State Limitation,1.2385287598420742
1409,504,Welfare State Expansion,1.1393674958352706,409,Keynesian Demand Management,1.2029778851029622,105,Military: Negative,1.2216360064641474,705,Underprivileged Minority Groups,1.231236825168667,304,Political Corruption,1.2361716495519575
1498,416,Anti-Growth Economy: Positive,1.1268770786483653,411,Technology and Infrastructure,1.1672035457659005,507,Education Limitation,1.1728694314554373,504,Welfare State Expansion,1.1876998130352134,410,Economic Growth: Positive,1.2102825957759586
1499,416,Anti-Growth Economy: Positive,1.1340589218455486,504,Welfare State Expansion,1.1681872575062509,410,Economic Growth: Positive,1.2033443184048476,608,Multiculturalism: Negative,1.207844945690521,507,Education Limitation,1.2170183506148637
1500,405,Corporatism/ Mixed Economy,1.083408004533469,404,Economic Planning,1.1042396499880196,303,Governmental and Administrative Efficiency,1.1171981664906672,412,Controlled Economy,1.1182839746376576,413,Nationalisation,1.1272587791253854
1501,414,Economic Orthodoxy,1.1322368959008262,602,National Way of Life: Negative,1.1478852217254643,402,Incentives,1.1581735424214825,109,Internationalism: Negative,1.162727818360646,202,Democracy,1.1861327851404027
1502,414,Economic Orthodoxy,1.2176709970566468,411,Technology and Infrastructure,1.2198486737309744,405,Corporatism/ Mixed Economy,1.2212371442272556,404,Economic Planning,1.2223780854952864,403,Market Regulation,1.230237986764905
1504,403,Market Regulation,1.1671531536372892,414,Economic Orthodoxy,1.2354531342190906,402,Incentives,1.2389297270775779,401,Free Market Economy,1.2423495473816335,504,Welfare State Expansion,1.2487046876993295
