CAP,1 CODE,1 NAME,1 CORR,2 CODE,2 NAME,2 CORR,3 CODE,3 NAME,3 CORR,4 CODE,4 NAME,4 CORR,5 CODE,5 NAME,5 CORR
401,702,Labour Groups: Negative,1.0702830228818083,405,Corporatism/ Mixed Economy,1.104870285739684,407,Protectionism: Negative,1.133089836030384,703,Agriculture and Farmers: Positive,1.1488102764356596,109,Internationalism: Negative,1.1496291598290544
402,413,Nationalisation,1.0993715210679054,703,Agriculture and Farmers: Positive,1.105704638224606,404,Economic Planning,1.1113944350706422,405,Corporatism/ Mixed Economy,1.11265875928244,412,Controlled Economy,1.1175880609147333
403,703,Agriculture and Farmers: Positive,1.1946872960313213,412,Controlled Economy,1.2314688854694273,406,Protectionism: Positive,1.2402382201370026,408,Economic Goals,1.2440490411336755,501,Environmental Protection: Positive,1.2467119118995418
404,703,Agriculture and Farmers: Positive,1.10688792503365,403,Market Regulation,1.1880023347535664,410,Economic Growth: Positive,1.2137066158268892,411,Technology and Infrastructure,1.2155388786140964,401,Free Market Economy,1.216449948282139
405,412,Controlled Economy,1.172585230278057,501,Environmental Protection: Positive,1.1941815827985067,401,Free Market Economy,1.2114159857663045,201,Freedom and Human Rights,1.2308751389238362,504,Welfare State Expansion,1.2544227098977043
408,103,Anti-Imperialism,1.2052462586990258,416,Anti-Growth Economy: Positive,1.235573832668898,703,Agriculture and Farmers: Positive,1.236818259350456,501,Environmental Protection: Positive,1.2407447296587586,401,Free Market Economy,1.2602228190837945
498,703,Agriculture and Farmers: Positive,1.1252713798545675,416,Anti-Growth Economy: Positive,1.152670806964032,507,Education Limitation,1.1733519930013954,411,Technology and Infrastructure,1.174904583822446,410,Economic Growth: Positive,1.2407284608665734
499,703,Agriculture and Farmers: Positive,1.0937454739542003,404,Economic Planning,1.261717114809147,607,Multiculturalism: Positive,1.2669893149459441,408,Economic Goals,1.2673553773126602,416,Anti-Growth Economy: Positive,1.2715544915013837
500,404,Economic Planning,0.9883168281489023,412,Controlled Economy,1.0787548186561589,405,Corporatism/ Mixed Economy,1.0921994547078373,302,Centralisation,1.106913609655762,414,Economic Orthodoxy,1.1135886033103675
501,406,Protectionism: Positive,1.1132593816874927,407,Protectionism: Negative,1.185104543434998,503,Equality: Positive,1.1984832504400462,501,Environmental Protection: Positive,1.2092913207707798,403,Market Regulation,1.2237594705171138
502,411,Technology and Infrastructure,1.1788933777553101,416,Anti-Growth Economy: Positive,1.1813657511694131,701,Labour Groups: Positive,1.1996100310059878,412,Controlled Economy,1.2237226212602943,504,Welfare State Expansion,1.2295114780292282
503,405,Corporatism/ Mixed Economy,1.097851444108948,701,Labour Groups: Positive,1.1350590098397135,412,Controlled Economy,1.2277018946020792,402,Incentives,1.2311534913955011,504,Welfare State Expansion,1.2316939325325864
504,701,Labour Groups: Positive,1.2111410013986796,110,European Community/Union: Negative,1.2151198512877228,102,Foreign Special Relationships: Negative,1.2203051986154079,404,Economic Planning,1.2219859013024832,405,Corporatism/ Mixed Economy,1.2264348415048598
505,701,Labour Groups: Positive,1.0217466122242163,412,Controlled Economy,1.043690372650092,605,Law and Order: Positive,1.159529722465236,402,Incentives,1.1747825611190055,503,Equality: Positive,1.1847972464731202
506,504,Welfare State Expansion,1.155897222088166,701,Labour Groups: Positive,1.1923715345437622,411,Technology and Infrastructure,1.2079036146126312,503,Equality: Positive,1.220651836103484,706,Non-economic Demographic Groups,1.2269128273150152
529,701,Labour Groups: Positive,1.2577170092654226,405,Corporatism/ Mixed Economy,1.2613101906931399,706,Non-economic Demographic Groups,1.2725544525464736,503,Equality: Positive,1.2766275523926078,412,Controlled Economy,1.2804074833614285
599,404,Economic Planning,1.0457480243748178,203,Constitutionalism: Positive,1.1459211933682862,109,Internationalism: Negative,1.1507333252906173,414,Economic Orthodoxy,1.2111463943209733,301,Federalism,1.2147471078665857
600,404,Economic Planning,0.9219234717224849,305,Political Authority,1.0007421143515587,507,Education Limitation,1.0448292408503412,302,Centralisation,1.108169882801819,108,European Community/Union: Positive,1.1185476102353333
601,507,Education Limitation,1.061118123027792,302,Centralisation,1.1559482418939633,411,Technology and Infrastructure,1.1693403458498195,506,Education Expansion,1.182821511252271,409,Keynesian Demand Management,1.2221641278243842
602,506,Education Expansion,1.0511353010125999,507,Education Limitation,1.1149969261648927,607,Multiculturalism: Positive,1.1647418632699102,104,Military: Positive,1.1915635557769866,504,Welfare State Expansion,1.197612972179368
603,507,Education Limitation,1.0829778845771874,503,Equality: Positive,1.1313617881835931,411,Technology and Infrastructure,1.1436265014862501,506,Education Expansion,1.1473375761528202,504,Welfare State Expansion,1.1693868396584863
604,507,Education Limitation,1.1053897309303287,411,Technology and Infrastructure,1.179371981947083,506,Education Expansion,1.1869709260005712,706,Non-economic Demographic Groups,1.2010497702144336,504,Welfare State Expansion,1.2079567125520208
606,102,Foreign Special Relationships: Negative,1.086640247402598,101,Foreign Special Relationships: Positive,1.0868772301426417,705,Underprivileged Minority Groups,1.117744305693342,507,Education Limitation,1.1454626345224563,607,Multiculturalism: Positive,1.1525458552786787
607,411,Technology and Infrastructure,1.0835148979532396,703,Agriculture and Farmers: Positive,1.1180642372607232,507,Education Limitation,1.121153243241225,408,Economic Goals,1.1439932261427341,107,Internationalism: Positive,1.146312986367233
698,507,Education Limitation,1.0173305279867544,411,Technology and Infrastructure,1.0943947259285507,416,Anti-Growth Economy: Positive,1.1519740080247853,506,Education Expansion,1.1677807638702216,608,Multiculturalism: Negative,1.2333329627507859
699,404,Economic Planning,1.05298717810423,507,Education Limitation,1.115487003285537,203,Constitutionalism: Positive,1.1283184568391211,109,Internationalism: Negative,1.1620526661766293,411,Technology and Infrastructure,1.18418095091078
700,404,Economic Planning,0.9052199989014286,305,Political Authority,1.0130773455981255,302,Centralisation,1.0988022665588382,405,Corporatism/ Mixed Economy,1.1141220710002664,108,European Community/Union: Positive,1.12180754432559
701,605,Law and Order: Positive,1.1780876078240863,607,Multiculturalism: Positive,1.189504166652403,402,Incentives,1.2005268617129974,501,Environmental Protection: Positive,1.2212178521901997,416,Anti-Growth Economy: Positive,1.2225073035676046
703,503,Equality: Positive,1.2254622153930184,416,Anti-Growth Economy: Positive,1.2376407149044182,305,Political Authority,1.2549969221098356,501,Environmental Protection: Positive,1.2680631024284985,414,Economic Orthodoxy,1.2765680815435072
704,503,Equality: Positive,1.2196714858860218,416,Anti-Growth Economy: Positive,1.2734439475782648,702,Labour Groups: Negative,1.2757605318892788,501,Environmental Protection: Positive,1.2802816706905153,411,Technology and Infrastructure,1.2803256343278455
705,501,Environmental Protection: Positive,1.1157921759235079,416,Anti-Growth Economy: Positive,1.2293181059858647,412,Controlled Economy,1.2589283695295819,304,Political Corruption,1.2693022151670714,303,Governmental and Administrative Efficiency,1.2698364248609502
707,501,Environmental Protection: Positive,1.238507476675262,416,Anti-Growth Economy: Positive,1.2443156121675225,506,Education Expansion,1.2677025841566085,303,Governmental and Administrative Efficiency,1.2684811296607605,608,Multiculturalism: Negative,1.2689754920425453
708,501,Environmental Protection: Positive,1.1983880667805573,416,Anti-Growth Economy: Positive,1.2026402637900355,502,Culture: Positive,1.2731426574906772,413,Nationalisation,1.2736060548029644,408,Economic Goals,1.27461362965737
709,407,Protectionism: Negative,1.1234723034948593,501,Environmental Protection: Positive,1.1364191949690683,403,Market Regulation,1.1773347720745424,607,Multiculturalism: Positive,1.1788608009275745,605,Law and Order: Positive,1.183946546060252
711,413,Nationalisation,1.1797692121279226,501,Environmental Protection: Positive,1.2440045003773563,416,Anti-Growth Economy: Positive,1.2561438850021425,607,Multiculturalism: Positive,1.2744801322393855,303,Governmental and Administrative Efficiency,1.2820476892273365
798,416,Anti-Growth Economy: Positive,1.0506161003145293,411,Technology and Infrastructure,1.139802381116321,501,Environmental Protection: Positive,1.1722967001709175,507,Education Limitation,1.1855184553934315,703,Agriculture and Farmers: Positive,1.2160511901463675
799,416,Anti-Growth Economy: Positive,1.1760779677213922,501,Environmental Protection: Positive,1.2042560632059662,703,Agriculture and Farmers: Positive,1.2596544275922648,607,Multiculturalism: Positive,1.2723066336042776,404,Economic Planning,1.2737976547921879
800,404,Economic Planning,0.9099049082692672,303,Governmental and Administrative Efficiency,1.103037959881198,302,Centralisation,1.1102133889150922,405,Corporatism/ Mixed Economy,1.1129894442420838,412,Controlled Economy,1.1165769024079584
801,505,Welfare State Limitation,1.1379334332144257,104,Military: Positive,1.157414995347598,504,Welfare State Expansion,1.1958480807034537,105,Military: Negative,1.1994814340107984,605,Law and Order: Positive,1.2029346517169253
802,701,Labour Groups: Positive,1.1555537869788974,305,Political Authority,1.1786985007433233,108,European Community/Union: Positive,1.1982852427124429,304,Political Corruption,1.2419202198363437,404,Economic Planning,1.2599195194571784
803,501,Environmental Protection: Positive,1.232873342369125,414,Economic Orthodoxy,1.241909825518774,403,Market Regulation,1.2593939529801772,409,Keynesian Demand Management,1.261362453667242,412,Controlled Economy,1.262960893477656
805,410,Economic Growth: Positive,1.1406002620181437,702,Labour Groups: Negative,1.1699889687136626,405,Corporatism/ Mixed Economy,1.1705445721553895,407,Protectionism: Negative,1.1710324093787066,105,Military: Negative,1.1719420699348442
806,702,Labour Groups: Negative,1.134601370271672,304,Political Corruption,1.1363541165681672,105,Military: Negative,1.1661894777777178,301,Federalism,1.2344108732414403,416,Anti-Growth Economy: Positive,1.2481652955970464
807,303,Governmental and Administrative Efficiency,1.0574790272062025,105,Military: Negative,1.1206372442810673,413,Nationalisation,1.1281269802133793,405,Corporatism/ Mixed Economy,1.1394322311623963,410,Economic Growth: Positive,1.1466761364663665
898,416,Anti-Growth Economy: Positive,1.1595179850098682,411,Technology and Infrastructure,1.1763016374760353,507,Education Limitation,1.1876657606870726,506,Education Expansion,1.2434185018487218,410,Economic Growth: Positive,1.2497182408979153
899,703,Agriculture and Farmers: Positive,1.2533597732108317,304,Political Corruption,1.2748160441746854,303,Governmental and Administrative Efficiency,1.2756374172683922,702,Labour Groups: Negative,1.2758595536462773,408,Economic Goals,1.2851456169112772
900,601,National Way of Life: Positive,1.2173939644121965,109,Internationalism: Negative,1.2526966358019953,608,Multiculturalism: Negative,1.2544358461147886,605,Law and Order: Positive,1.2679116551599356,604,Traditional Morality: Negative,1.269928611827389
1000,404,Economic Planning,0.9500738427512497,302,Centralisation,1.091292624505234,405,Corporatism/ Mixed Economy,1.0951685110939442,412,Controlled Economy,1.0967822742858018,303,Governmental and Administrative Efficiency,1.1302076858308092
1001,502,Culture: Positive,1.1506313393824925,507,Education Limitation,1.218113918373607,411,Technology and Infrastructure,1.2201400235255275,504,Welfare State Expansion,1.2311784161622075,412,Controlled Economy,1.2368520516261277
1002,504,Welfare State Expansion,1.1322027201850358,502,Culture: Positive,1.159494121790307,409,Keynesian Demand Management,1.1897405551042555,411,Technology and Infrastructure,1.1900780598444036,603,Traditional Morality: Positive,1.2006946018060065
1003,411,Technology and Infrastructure,1.1609934332195013,412,Controlled Economy,1.179006225767502,401,Free Market Economy,1.1822306479313345,201,Freedom and Human Rights,1.210675602087599,303,Governmental and Administrative Efficiency,1.2473551477795484
1005,704,Middle Class and Professional Groups,1.1686641564074385,416,Anti-Growth Economy: Positive,1.18293924123837,411,Technology and Infrastructure,1.2249519968305689,303,Governmental and Administrative Efficiency,1.2492731033018138,410,Economic Growth: Positive,1.2499907842483788
1007,505,Welfare State Limitation,1.1595463356029951,504,Welfare State Expansion,1.1813188984049816,104,Military: Positive,1.1946233366159447,605,Law and Order: Positive,1.2028775430492193,411,Technology and Infrastructure,1.232095605193487
1010,411,Technology and Infrastructure,1.1012944649406555,502,Culture: Positive,1.1260252029767455,409,Keynesian Demand Management,1.1392681772257398,504,Welfare State Expansion,1.1411820763290805,507,Education Limitation,1.1885004641555024
1098,411,Technology and Infrastructure,1.1331907305151738,507,Education Limitation,1.1608996124539992,416,Anti-Growth Economy: Positive,1.164618879921388,506,Education Expansion,1.23902242883328,410,Economic Growth: Positive,1.2401602321319414
1099,411,Technology and Infrastructure,1.2294467036548735,703,Agriculture and Farmers: Positive,1.2554786815222836,110,European Community/Union: Negative,1.2669615819297408,505,Welfare State Limitation,1.2744081056172698,507,Education Limitation,1.2768167821963312
1200,605,Law and Order: Positive,1.0672249261376243,701,Labour Groups: Positive,1.1224271563050627,305,Political Authority,1.13743902534467,604,Traditional Morality: Negative,1.1430715971983518,108,European Community/Union: Positive,1.155774283253241
1201,608,Multiculturalism: Negative,1.0757118780381116,605,Law and Order: Positive,1.079563719454198,301,Federalism,1.1873225055662042,202,Democracy,1.2158458217247594,204,Constitutionalism: Negative,1.2169208617055889
1202,704,Middle Class and Professional Groups,1.0863527952104326,605,Law and Order: Positive,1.1848817194473733,304,Political Corruption,1.2597283092905367,503,Equality: Positive,1.2646200106830665,606,Civic Mindedness: Positive,1.2724393391293745
1203,605,Law and Order: Positive,1.0793459361868183,608,Multiculturalism: Negative,1.2044860518309468,202,Democracy,1.206825049707215,107,Internationalism: Positive,1.2134796613013747,109,Internationalism: Negative,1.2138131263415997
1204,303,Governmental and Administrative Efficiency,1.171048527710954,302,Centralisation,1.2080891409067156,404,Economic Planning,1.224513942809815,202,Democracy,1.226978412367772,203,Constitutionalism: Positive,1.2274426273221595
1205,302,Centralisation,1.2433236038029671,110,European Community/Union: Negative,1.2470471498736255,414,Economic Orthodoxy,1.259124889716558,303,Governmental and Administrative Efficiency,1.2603573646851007,507,Education Limitation,1.2645075532674792
1206,605,Law and Order: Positive,1.1553749681136753,503,Equality: Positive,1.199282002422195,304,Political Corruption,1.209680474046671,302,Centralisation,1.2329525326243271,105,Military: Negative,1.2419573987448116
1207,503,Equality: Positive,1.1554246218384598,504,Welfare State Expansion,1.1776437500738786,604,Traditional Morality: Negative,1.235788617555906,603,Traditional Morality: Positive,1.2459571207056612,607,Multiculturalism: Positive,1.2620380364816601
1208,605,Law and Order: Positive,1.0617263217692638,604,Traditional Morality: Negative,1.1192260760521875,504,Welfare State Expansion,1.1311243417481542,603,Traditional Morality: Positive,1.1527685904532499,202,Democracy,1.167945345766084
1210,605,Law and Order: Positive,1.0810894003861395,607,Multiculturalism: Positive,1.1624122215996089,606,Civic Mindedness: Positive,1.186467950774055,303,Governmental and Administrative Efficiency,1.198335268850106,201,Freedom and Human Rights,1.2076630183053305
1211,412,Controlled Economy,1.107407059774532,605,Law and Order: Positive,1.1557601957553056,201,Freedom and Human Rights,1.2140230889235177,401,Free Market Economy,1.2164947560278438,304,Political Corruption,1.216909687979447
1227,605,Law and Order: Positive,0.9860819978244452,607,Multiculturalism: Positive,1.107571154657736,101,Foreign Special Relationships: Positive,1.120293207744928,102,Foreign Special Relationships: Negative,1.129755110891035,505,Welfare State Limitation,1.1307452746018767
1299,605,Law and Order: Positive,1.0843930487593616,604,Traditional Morality: Negative,1.1356818544832086,603,Traditional Morality: Positive,1.1872818132677827,202,Democracy,1.2161704600085137,204,Constitutionalism: Negative,1.240108296533561
1300,404,Economic Planning,1.0285531617520882,505,Welfare State Limitation,1.050095197400166,203,Constitutionalism: Positive,1.1166187627600292,109,Internationalism: Negative,1.1249872912699985,504,Welfare State Expansion,1.1323244088163604
1302,402,Incentives,1.1395048671386,706,Non-economic Demographic Groups,1.2002747582325417,409,Keynesian Demand Management,1.2022044050020753,410,Economic Growth: Positive,1.206843047541495,504,Welfare State Expansion,1.2110059302610223
1303,412,Controlled Economy,1.087150890141037,404,Economic Planning,1.119871973787948,302,Centralisation,1.121362336762814,413,Nationalisation,1.1280358916658926,405,Corporatism/ Mixed Economy,1.1358569228065492
1304,101,Foreign Special Relationships: Positive,1.109464418644131,107,Internationalism: Positive,1.1538516731886863,706,Non-economic Demographic Groups,1.1652731800843859,503,Equality: Positive,1.1813090841356715,410,Economic Growth: Positive,1.183653042205232
1305,607,Multiculturalism: Positive,1.1828554122603516,605,Law and Order: Positive,1.208270563421914,107,Internationalism: Positive,1.243774320196083,608,Multiculturalism: Negative,1.2523020407274144,502,Culture: Positive,1.2547192305259407
1308,504,Welfare State Expansion,1.0592085505726145,505,Welfare State Limitation,1.1281971124584824,503,Equality: Positive,1.2426294267705442,604,Traditional Morality: Negative,1.2574281891763373,506,Education Expansion,1.262547944611144
1399,404,Economic Planning,1.0308148514818787,505,Welfare State Limitation,1.0665542930048704,203,Constitutionalism: Positive,1.1139429598118074,109,Internationalism: Negative,1.1458467875928304,504,Welfare State Expansion,1.1539165639622786
1400,504,Welfare State Expansion,1.1921037195359165,404,Economic Planning,1.2124740412813928,416,Anti-Growth Economy: Positive,1.2313620910257579,302,Centralisation,1.250241586624128,608,Multiculturalism: Negative,1.2515681952142599
1401,109,Internationalism: Negative,1.072254606432347,404,Economic Planning,1.0735262133845551,416,Anti-Growth Economy: Positive,1.1219059473669615,602,National Way of Life: Negative,1.1261826791214944,504,Welfare State Expansion,1.1368832753907683
1403,416,Anti-Growth Economy: Positive,1.1375586625681346,701,Labour Groups: Positive,1.150279902160257,305,Political Authority,1.1534750124387505,108,European Community/Union: Positive,1.1565107706074718,608,Multiculturalism: Negative,1.230729812983602
1404,504,Welfare State Expansion,1.1857536227296472,409,Keynesian Demand Management,1.260255054002546,703,Agriculture and Farmers: Positive,1.2615130322119612,416,Anti-Growth Economy: Positive,1.2623944121153738,404,Economic Planning,1.2629801543897305
1405,416,Anti-Growth Economy: Positive,1.0387372575094063,404,Economic Planning,1.0511627703616342,405,Corporatism/ Mixed Economy,1.1041271228233032,410,Economic Growth: Positive,1.1177061081236763,705,Underprivileged Minority Groups,1.1341899125985022
1406,504,Welfare State Expansion,1.0562581275649219,409,Keynesian Demand Management,1.1301685598005606,502,Culture: Positive,1.1511437370687683,411,Technology and Infrastructure,1.1640499004369276,401,Free Market Economy,1.185759992123587
1407,105,Military: Negative,1.1459908155493814,504,Welfare State Expansion,1.1518567044246308,103,Anti-Imperialism,1.1854253667820942,104,Military: Positive,1.2070270114504875,706,Non-economic Demographic Groups,1.2183183722199686
1408,705,Underprivileged Minority Groups,1.1046777653300328,504,Welfare State Expansion,1.135175916782107,706,Non-economic Demographic Groups,1.2153214056438046,413,Nationalisation,1.240493709261673,408,Economic Goals,1.247813724505183
1409,504,Welfare State Expansion,1.1285264875612453,409,Keynesian Demand Management,1.1958872436915995,105,Military: Negative,1.2023142489911718,304,Political Corruption,1.2157212370852015,506,Education Expansion,1.2267710074491978
1498,416,Anti-Growth Economy: Positive,1.128542702009095,411,Technology and Infrastructure,1.1525520505370026,504,Welfare State Expansion,1.1671004398571478,507,Education Limitation,1.1674942592762472,608,Multiculturalism: Negative,1.2048313312318948
1499,416,Anti-Growth Economy: Positive,1.1262158267955136,504,Welfare State Expansion,1.15333552220443,608,Multiculturalism: Negative,1.1868144037564885,410,Economic Growth: Positive,1.2085140433297616,507,Education Limitation,1.210578773164359
1500,404,Economic Planning,1.0657793860269895,412,Controlled Economy,1.0667902064409822,405,Corporatism/ Mixed Economy,1.0672353119396738,302,Centralisation,1.0990007589919173,413,Nationalisation,1.1324939740521138
1501,414,Economic Orthodoxy,1.1361898429371107,602,National Way of Life: Negative,1.1444277365862672,402,Incentives,1.1507494248367534,109,Internationalism: Negative,1.155852796305654,202,Democracy,1.1749838802653292
1502,405,Corporatism/ Mixed Economy,1.2105202754727367,404,Economic Planning,1.2129300806900845,414,Economic Orthodoxy,1.2217839041927308,411,Technology and Infrastructure,1.2231284359429735,410,Economic Growth: Positive,1.2246303585710092
1504,403,Market Regulation,1.1829744086635594,414,Economic Orthodoxy,1.2458555464853192,402,Incentives,1.2464424463993846,401,Free Market Economy,1.2535606374533323,504,Welfare State Expansion,1.2550348837215621
1505,402,Incentives,1.158324243064571,504,Welfare State Expansion,1.1604960446896775,704,Middle Class and Professional Groups,1.1648798995586604,411,Technology and Infrastructure,1.1863469937305688,401,Free Market Economy,1.2134940234207239
