CAP,1 CODE,1 NAME,1 CORR,2 CODE,2 NAME,2 CORR,3 CODE,3 NAME,3 CORR,4 CODE,4 NAME,4 CORR,5 CODE,5 NAME,5 CORR
334,504,Welfare State Expansion,0.9662375826153178,505,Welfare State Limitation,1.0628156007627654,303,Governmental and Administrative Efficiency,1.2295109404651468,411,Technology and Infrastructure,1.2449465068188619,503,Equality: Positive,1.2491671079369826
335,404,Economic Planning,1.2043128614898766,109,Internationalism: Negative,1.2099264286930596,414,Economic Orthodoxy,1.210355677991089,203,Constitutionalism: Positive,1.2154134857122434,504,Welfare State Expansion,1.2351037463330967
341,507,Education Limitation,1.117719214872129,504,Welfare State Expansion,1.153643076177063,503,Equality: Positive,1.1793352503777346,411,Technology and Infrastructure,1.2000914108951015,505,Welfare State Limitation,1.219379501981505
342,507,Education Limitation,1.141497307043785,504,Welfare State Expansion,1.1635116706102728,503,Equality: Positive,1.1759403025457977,411,Technology and Infrastructure,1.2200533077312714,505,Welfare State Limitation,1.2322072278837226
398,504,Welfare State Expansion,0.9679785038145814,505,Welfare State Limitation,1.0524935494221288,416,Anti-Growth Economy: Positive,1.1434822153854978,411,Technology and Infrastructure,1.1593298660557405,507,Education Limitation,1.1692095120617632
399,504,Welfare State Expansion,0.9673211351418727,505,Welfare State Limitation,1.0577819381889915,703,Agriculture and Farmers: Positive,1.2428660589627387,506,Education Expansion,1.2471773412857536,411,Technology and Infrastructure,1.2527914084773466
400,703,Agriculture and Farmers: Positive,0.9562586253491913,404,Economic Planning,0.977264024352646,305,Political Authority,1.0532786829383622,405,Corporatism/ Mixed Economy,1.0890074334736888,303,Governmental and Administrative Efficiency,1.0957092551401293
401,702,Labour Groups: Negative,1.0702830228818083,405,Corporatism/ Mixed Economy,1.104870285739684,703,Agriculture and Farmers: Positive,1.1169547140130323,407,Protectionism: Negative,1.133089836030384,109,Internationalism: Negative,1.1496291598290544
402,703,Agriculture and Farmers: Positive,1.0712329482199014,413,Nationalisation,1.0778141838469282,404,Economic Planning,1.105175436185961,405,Corporatism/ Mixed Economy,1.11265875928244,412,Controlled Economy,1.124762682493806
403,703,Agriculture and Farmers: Positive,1.2006912145080064,412,Controlled Economy,1.2364950338688756,406,Protectionism: Positive,1.2402382201370026,501,Environmental Protection: Positive,1.2414201197260086,408,Economic Goals,1.2476320335069961
404,703,Agriculture and Farmers: Positive,1.083892357138969,403,Market Regulation,1.1733120668946997,410,Economic Growth: Positive,1.2064394736070083,408,Economic Goals,1.207036715812673,401,Free Market Economy,1.2137273835315794
405,412,Controlled Economy,1.1662324464207352,501,Environmental Protection: Positive,1.1986768169259343,401,Free Market Economy,1.2243329807441186,703,Agriculture and Farmers: Positive,1.2332872876326644,201,Freedom and Human Rights,1.2437578821199193
408,703,Agriculture and Farmers: Positive,1.1989460959652924,103,Anti-Imperialism,1.2052462586990258,501,Environmental Protection: Positive,1.2263803245909473,416,Anti-Growth Economy: Positive,1.2377693085270232,502,Culture: Positive,1.2562467778369413
498,703,Agriculture and Farmers: Positive,1.03868939822365,416,Anti-Growth Economy: Positive,1.1423021443465349,507,Education Limitation,1.1733519930013954,411,Technology and Infrastructure,1.1883744506344431,410,Economic Growth: Positive,1.2247381439540017
499,703,Agriculture and Farmers: Positive,0.9617680782743845,408,Economic Goals,1.2507606225809325,607,Multiculturalism: Positive,1.263098530195266,404,Economic Planning,1.2661504478347645,302,Centralisation,1.2685143733716673
500,404,Economic Planning,0.98889633399181,412,Controlled Economy,1.0921127611173125,405,Corporatism/ Mixed Economy,1.0921994547078373,303,Governmental and Administrative Efficiency,1.0995463356315447,414,Economic Orthodoxy,1.1123349171724342
501,406,Protectionism: Positive,1.1132593816874927,501,Environmental Protection: Positive,1.1579185286084717,407,Protectionism: Negative,1.185104543434998,503,Equality: Positive,1.20607717343966,403,Market Regulation,1.2405944577363188
502,416,Anti-Growth Economy: Positive,1.1908703562962233,411,Technology and Infrastructure,1.1935900804091144,701,Labour Groups: Positive,1.196357451070121,504,Welfare State Expansion,1.2278131075521093,412,Controlled Economy,1.2289045457877519
503,405,Corporatism/ Mixed Economy,1.097851444108948,701,Labour Groups: Positive,1.150008332302335,402,Incentives,1.2279693703430155,408,Economic Goals,1.2299616303336662,504,Welfare State Expansion,1.230600171878653
504,701,Labour Groups: Positive,1.2110221829935592,110,European Community/Union: Negative,1.2151198512877228,108,European Community/Union: Positive,1.215282542841531,102,Foreign Special Relationships: Negative,1.2203051986154079,404,Economic Planning,1.2238087828767286
505,701,Labour Groups: Positive,1.0252275577047243,412,Controlled Economy,1.0578113594082161,605,Law and Order: Positive,1.1149757191551084,503,Equality: Positive,1.1339577647401013,402,Incentives,1.1774638952763345
506,504,Welfare State Expansion,1.160728896407411,701,Labour Groups: Positive,1.1972177879065795,503,Equality: Positive,1.217134133062704,706,Non-economic Demographic Groups,1.2269128273150152,411,Technology and Infrastructure,1.227261145976011
529,405,Corporatism/ Mixed Economy,1.2613101906931399,701,Labour Groups: Positive,1.2615300810848487,706,Non-economic Demographic Groups,1.2725544525464736,503,Equality: Positive,1.2778311217356755,703,Agriculture and Farmers: Positive,1.28438224093598
599,404,Economic Planning,0.902772250527769,109,Internationalism: Negative,1.1507333252906173,203,Constitutionalism: Positive,1.1512767158705952,414,Economic Orthodoxy,1.2087567632787382,301,Federalism,1.2156406466253338
600,404,Economic Planning,0.8822176058904418,305,Political Authority,1.0240511904194436,507,Education Limitation,1.0448292408503412,303,Governmental and Administrative Efficiency,1.0996600876287244,302,Centralisation,1.1183326503140043
601,507,Education Limitation,1.061118123027792,302,Centralisation,1.1688354175313695,506,Education Expansion,1.182821511252271,411,Technology and Infrastructure,1.1884330364160205,505,Welfare State Limitation,1.2168075417263284
602,506,Education Expansion,1.0511353010125999,507,Education Limitation,1.1149969261648927,607,Multiculturalism: Positive,1.1780047937505138,505,Welfare State Limitation,1.2007524810755736,504,Welfare State Expansion,1.2007640127667374
603,507,Education Limitation,1.0829778845771874,503,Equality: Positive,1.138552942602543,506,Education Expansion,1.1473375761528202,411,Technology and Infrastructure,1.165995181587704,504,Welfare State Expansion,1.1670833823248572
604,507,Education Limitation,1.1053897309303287,506,Education Expansion,1.1869709260005712,411,Technology and Infrastructure,1.1932703372621447,706,Non-economic Demographic Groups,1.2010497702144336,504,Welfare State Expansion,1.2081009174042756
606,102,Foreign Special Relationships: Negative,1.086640247402598,101,Foreign Special Relationships: Positive,1.0868772301426417,705,Underprivileged Minority Groups,1.117744305693342,507,Education Limitation,1.1454626345224563,706,Non-economic Demographic Groups,1.1645392383100563
607,703,Agriculture and Farmers: Positive,1.1066619387093684,411,Technology and Infrastructure,1.1157968991057747,507,Education Limitation,1.121153243241225,408,Economic Goals,1.139432999986968,107,Internationalism: Positive,1.1398821592420882
698,507,Education Limitation,1.0173305279867544,411,Technology and Infrastructure,1.1189701401972383,416,Anti-Growth Economy: Positive,1.146535956442403,506,Education Expansion,1.1677807638702216,410,Economic Growth: Positive,1.2251404998650055
699,404,Economic Planning,0.9105208505590322,507,Education Limitation,1.115487003285537,203,Constitutionalism: Positive,1.1374299586724643,109,Internationalism: Negative,1.1620526661766293,506,Education Expansion,1.197337276143448
700,404,Economic Planning,0.8682286306054531,305,Political Authority,1.0412217793836358,303,Governmental and Administrative Efficiency,1.0985327561495204,302,Centralisation,1.105267779604426,405,Corporatism/ Mixed Economy,1.1141220710002664
701,605,Law and Order: Positive,1.1873766194371629,501,Environmental Protection: Positive,1.2004098331707458,402,Incentives,1.2045018598709032,607,Multiculturalism: Positive,1.206016227205259,416,Anti-Growth Economy: Positive,1.226165799795619
703,503,Equality: Positive,1.242079987005165,416,Anti-Growth Economy: Positive,1.2443777973551733,305,Political Authority,1.2604240771182904,501,Environmental Protection: Positive,1.2653459386302042,414,Economic Orthodoxy,1.2777883061585058
704,503,Equality: Positive,1.2374619323592118,501,Environmental Protection: Positive,1.275584049918109,702,Labour Groups: Negative,1.2757605318892788,504,Welfare State Expansion,1.281602544830573,411,Technology and Infrastructure,1.2818293370316614
705,501,Environmental Protection: Positive,1.1297693437634042,416,Anti-Growth Economy: Positive,1.239479990109968,412,Controlled Economy,1.2651195775476278,304,Political Corruption,1.2677409156095334,405,Corporatism/ Mixed Economy,1.2703680836990474
707,501,Environmental Protection: Positive,1.2271894125672922,416,Anti-Growth Economy: Positive,1.2464312813358847,703,Agriculture and Farmers: Positive,1.2519180480079684,608,Multiculturalism: Negative,1.2670132454686311,506,Education Expansion,1.2677025841566085
708,501,Environmental Protection: Positive,1.20595588511975,416,Anti-Growth Economy: Positive,1.2236952965214185,502,Culture: Positive,1.2676882222204062,408,Economic Goals,1.2703864212556972,413,Nationalisation,1.2717472363877662
709,407,Protectionism: Negative,1.1234723034948593,501,Environmental Protection: Positive,1.1238044858252223,607,Multiculturalism: Positive,1.1867283329106295,405,Corporatism/ Mixed Economy,1.1886058673451285,702,Labour Groups: Negative,1.1893854352547815
711,413,Nationalisation,1.1871246456554818,501,Environmental Protection: Positive,1.2297589010316012,703,Agriculture and Farmers: Positive,1.252999065492174,416,Anti-Growth Economy: Positive,1.2675020068785048,607,Multiculturalism: Positive,1.2778590333102307
798,416,Anti-Growth Economy: Positive,1.0638634952944521,411,Technology and Infrastructure,1.1449354662471405,501,Environmental Protection: Positive,1.1747893156022118,507,Education Limitation,1.1855184553934315,703,Agriculture and Farmers: Positive,1.2054192997371027
799,416,Anti-Growth Economy: Positive,1.1981946474736302,501,Environmental Protection: Positive,1.208163669632609,703,Agriculture and Farmers: Positive,1.2364248555652393,408,Economic Goals,1.2545191508497473,608,Multiculturalism: Negative,1.264685333709068
800,404,Economic Planning,0.8446996581372765,303,Governmental and Administrative Efficiency,1.065895637714727,405,Corporatism/ Mixed Economy,1.1129894442420838,302,Centralisation,1.1185731691602132,413,Nationalisation,1.1211352783349882
801,104,Military: Positive,1.1759162698881105,505,Welfare State Limitation,1.1877328496965016,105,Military: Negative,1.2046543771298837,605,Law and Order: Positive,1.2133375140933726,504,Welfare State Expansion,1.21561928090503
802,701,Labour Groups: Positive,1.173744412543649,305,Political Authority,1.1930146219629512,304,Political Corruption,1.2442748934382721,108,European Community/Union: Positive,1.2445344322658496,703,Agriculture and Farmers: Positive,1.247179753581963
803,414,Economic Orthodoxy,1.238261072050415,501,Environmental Protection: Positive,1.2398661400768243,409,Keynesian Demand Management,1.2470213230570395,403,Market Regulation,1.2494866308246177,402,Incentives,1.2638183145910014
805,410,Economic Growth: Positive,1.1620952163031761,702,Labour Groups: Negative,1.1699889687136626,405,Corporatism/ Mixed Economy,1.1705445721553895,407,Protectionism: Negative,1.1710324093787066,105,Military: Negative,1.178923326101359
806,702,Labour Groups: Negative,1.134601370271672,304,Political Corruption,1.1591818471077353,105,Military: Negative,1.1941105564300094,703,Agriculture and Farmers: Positive,1.2361436592867603,301,Federalism,1.2390807489523123
807,303,Governmental and Administrative Efficiency,1.0620381088901418,413,Nationalisation,1.1259565493919172,105,Military: Negative,1.1338367385702044,405,Corporatism/ Mixed Economy,1.1394322311623963,412,Controlled Economy,1.1581990421121122
898,416,Anti-Growth Economy: Positive,1.1498713757191643,507,Education Limitation,1.1876657606870726,411,Technology and Infrastructure,1.1878380395506178,410,Economic Growth: Positive,1.2363163815061844,506,Education Expansion,1.2434185018487218
899,703,Agriculture and Farmers: Positive,1.234166915401185,408,Economic Goals,1.272884423355723,702,Labour Groups: Negative,1.2758595536462773,304,Political Corruption,1.2804268976867794,303,Governmental and Administrative Efficiency,1.284441475799801
900,601,National Way of Life: Positive,1.2173939644121965,608,Multiculturalism: Negative,1.2507416067090926,109,Internationalism: Negative,1.2526966358019953,605,Law and Order: Positive,1.2589562160852474,302,Centralisation,1.2643015569330058
1000,404,Economic Planning,0.9518042194321845,303,Governmental and Administrative Efficiency,1.080282944873708,405,Corporatism/ Mixed Economy,1.0951685110939442,302,Centralisation,1.1002581907848865,413,Nationalisation,1.100852186901648
1001,502,Culture: Positive,1.179254887712097,411,Technology and Infrastructure,1.2171770176658805,507,Education Limitation,1.218113918373607,412,Controlled Economy,1.2303327018955477,504,Welfare State Expansion,1.23429040460691
1002,411,Technology and Infrastructure,1.1514095502192598,504,Welfare State Expansion,1.1517681498936299,502,Culture: Positive,1.1888831237533763,606,Civic Mindedness: Positive,1.19412482707427,507,Education Limitation,1.2088746914681794
1003,411,Technology and Infrastructure,1.167265228377793,412,Controlled Economy,1.1740364936571137,401,Free Market Economy,1.1995878560009618,201,Freedom and Human Rights,1.2244089254785253,303,Governmental and Administrative Efficiency,1.2483880335094637
1005,704,Middle Class and Professional Groups,1.1890903978613196,416,Anti-Growth Economy: Positive,1.191974294196714,411,Technology and Infrastructure,1.2172588218615628,410,Economic Growth: Positive,1.2489048466031967,303,Governmental and Administrative Efficiency,1.2520290099050246
1007,505,Welfare State Limitation,1.1757381090627146,504,Welfare State Expansion,1.2060189458476034,605,Law and Order: Positive,1.211908329668417,104,Military: Positive,1.2201966875042676,703,Agriculture and Farmers: Positive,1.226225172923543
1010,411,Technology and Infrastructure,1.0407875133745137,409,Keynesian Demand Management,1.1585933900174117,606,Civic Mindedness: Positive,1.1597321446732154,502,Culture: Positive,1.166055315998596,504,Welfare State Expansion,1.167476145145743
1098,411,Technology and Infrastructure,1.1498656333491706,416,Anti-Growth Economy: Positive,1.1556778642741221,507,Education Limitation,1.1608996124539992,410,Economic Growth: Positive,1.2294547828076259,703,Agriculture and Farmers: Positive,1.2358269451279449
1099,703,Agriculture and Farmers: Positive,1.2183471377754993,411,Technology and Infrastructure,1.231632509444038,505,Welfare State Limitation,1.262898420081025,110,European Community/Union: Negative,1.2669615819297408,507,Education Limitation,1.2768167821963312
1200,605,Law and Order: Positive,1.015018266495727,604,Traditional Morality: Negative,1.1430715971983518,701,Labour Groups: Positive,1.1437242963504415,305,Political Authority,1.1516442256315318,603,Traditional Morality: Positive,1.1805285972163166
1201,605,Law and Order: Positive,0.9841125829322012,608,Multiculturalism: Negative,1.1044670622726807,301,Federalism,1.184843009716324,303,Governmental and Administrative Efficiency,1.2200588958225418,204,Constitutionalism: Negative,1.221448067283657
1202,704,Middle Class and Professional Groups,1.1252908638712638,605,Law and Order: Positive,1.190498371433266,304,Political Corruption,1.2584184211058367,503,Equality: Positive,1.2620948276247161,505,Welfare State Limitation,1.2715968268118203
1203,605,Law and Order: Positive,1.082288590169523,608,Multiculturalism: Negative,1.205653499672219,107,Internationalism: Positive,1.2119093975489135,109,Internationalism: Negative,1.2138131263415997,202,Democracy,1.2194643280573885
1204,303,Governmental and Administrative Efficiency,1.129759571478336,605,Law and Order: Positive,1.215574354545361,302,Centralisation,1.219512432782269,202,Democracy,1.2218131594897268,203,Constitutionalism: Positive,1.2242815206570505
1205,110,European Community/Union: Negative,1.2470471498736255,303,Governmental and Administrative Efficiency,1.2495863352949546,302,Centralisation,1.2526535246728385,414,Economic Orthodoxy,1.2591942053230099,411,Technology and Infrastructure,1.264478555996245
1206,605,Law and Order: Positive,1.1640501974196116,503,Equality: Positive,1.2114706664111055,304,Political Corruption,1.2131925778668389,105,Military: Negative,1.2351382324777407,504,Welfare State Expansion,1.2351677149026232
1207,503,Equality: Positive,1.1689851612533104,504,Welfare State Expansion,1.1804943910667702,604,Traditional Morality: Negative,1.235788617555906,603,Traditional Morality: Positive,1.2498421378717353,505,Welfare State Limitation,1.2515183130665637
1208,605,Law and Order: Positive,1.020037713429183,604,Traditional Morality: Negative,1.1192260760521875,504,Welfare State Expansion,1.1471597964478255,603,Traditional Morality: Positive,1.1616689970486564,202,Democracy,1.1790602322482773
1210,605,Law and Order: Positive,1.0942092561349124,303,Governmental and Administrative Efficiency,1.1460298402340314,607,Multiculturalism: Positive,1.1760284063760564,606,Civic Mindedness: Positive,1.1995715477098352,201,Freedom and Human Rights,1.222598945729543
1211,412,Controlled Economy,0.9712626060349941,605,Law and Order: Positive,1.1634842102642655,201,Freedom and Human Rights,1.2248774522435975,304,Political Corruption,1.2286388459332882,401,Free Market Economy,1.2340388881109332
1227,605,Law and Order: Positive,1.0120052591180206,101,Foreign Special Relationships: Positive,1.120293207744928,607,Multiculturalism: Positive,1.1286474856242983,102,Foreign Special Relationships: Negative,1.129755110891035,701,Labour Groups: Positive,1.1637703226567597
1299,605,Law and Order: Positive,1.0275495474422724,604,Traditional Morality: Negative,1.1356818544832086,603,Traditional Morality: Positive,1.195947925975793,202,Democracy,1.2243229225685537,204,Constitutionalism: Negative,1.2281027601208185
1300,505,Welfare State Limitation,0.8888283348402694,404,Economic Planning,0.8894310061971473,504,Welfare State Expansion,1.00146569723075,109,Internationalism: Negative,1.1249872912699985,203,Constitutionalism: Positive,1.1265650853229177
1302,402,Incentives,1.132522349190298,706,Non-economic Demographic Groups,1.2002747582325417,504,Welfare State Expansion,1.2106539239773948,409,Keynesian Demand Management,1.2123975122853228,410,Economic Growth: Positive,1.213597150776809
1303,413,Nationalisation,1.0936592816193116,412,Controlled Economy,1.1164349183688926,404,Economic Planning,1.118272562799065,302,Centralisation,1.1230085661687779,303,Governmental and Administrative Efficiency,1.1290704545977739
1304,101,Foreign Special Relationships: Positive,1.109464418644131,706,Non-economic Demographic Groups,1.1652731800843859,503,Equality: Positive,1.1903428257483264,107,Internationalism: Positive,1.2061234620425711,410,Economic Growth: Positive,1.2085276431946133
1305,607,Multiculturalism: Positive,1.1918485210292118,605,Law and Order: Positive,1.2188900632261934,107,Internationalism: Positive,1.2457203183174483,505,Welfare State Limitation,1.250612563312165,504,Welfare State Expansion,1.25070318550241
1308,504,Welfare State Expansion,0.958799507259939,505,Welfare State Limitation,1.0535396439114495,503,Equality: Positive,1.2434500243944477,604,Traditional Morality: Negative,1.2574281891763373,506,Education Expansion,1.262547944611144
1399,505,Welfare State Limitation,0.9172936895147377,404,Economic Planning,0.9287841091021515,504,Welfare State Expansion,1.0273515661679,203,Constitutionalism: Positive,1.1261066381933216,109,Internationalism: Negative,1.1458467875928304
1400,504,Welfare State Expansion,1.197669148896747,404,Economic Planning,1.2093658970320667,416,Anti-Growth Economy: Positive,1.232926420500612,608,Multiculturalism: Negative,1.2415172129621597,302,Centralisation,1.2463488630418695
1401,109,Internationalism: Negative,1.072254606432347,404,Economic Planning,1.0777007544880213,416,Anti-Growth Economy: Positive,1.1209189101148287,602,National Way of Life: Negative,1.1264519475280228,504,Welfare State Expansion,1.1588012201099056
1403,416,Anti-Growth Economy: Positive,1.1461402878649314,701,Labour Groups: Positive,1.1626684130019174,305,Political Authority,1.16671976949601,108,European Community/Union: Positive,1.1878009833614465,608,Multiculturalism: Negative,1.221903810035859
1404,504,Welfare State Expansion,1.1923778221900767,703,Agriculture and Farmers: Positive,1.2111854344926087,403,Market Regulation,1.2502196577922076,409,Keynesian Demand Management,1.2568851419325637,414,Economic Orthodoxy,1.2597156476453701
1405,408,Economic Goals,1.0343001634498479,416,Anti-Growth Economy: Positive,1.0407706718707097,410,Economic Growth: Positive,1.0481767343240456,404,Economic Planning,1.079998933330634,403,Market Regulation,1.0835325833903922
1406,504,Welfare State Expansion,1.0874497043642968,411,Technology and Infrastructure,1.130560114884289,606,Civic Mindedness: Positive,1.1453294018309508,409,Keynesian Demand Management,1.1457542523513364,502,Culture: Positive,1.1824200701461145
1407,105,Military: Negative,1.0885306149262657,104,Military: Positive,1.107463692736801,504,Welfare State Expansion,1.1724303244370058,103,Anti-Imperialism,1.1854253667820942,706,Non-economic Demographic Groups,1.2183183722199686
1408,705,Underprivileged Minority Groups,1.1046777653300328,504,Welfare State Expansion,1.1433954590928024,706,Non-economic Demographic Groups,1.2153214056438046,408,Economic Goals,1.2254723060971762,505,Welfare State Limitation,1.2328966522119846
1409,504,Welfare State Expansion,1.1407284121288424,409,Keynesian Demand Management,1.194034552294351,105,Military: Negative,1.2065646090141149,410,Economic Growth: Positive,1.2183669281649627,304,Political Corruption,1.2252313967085957
1498,416,Anti-Growth Economy: Positive,1.120229166194077,411,Technology and Infrastructure,1.1621771925340052,507,Education Limitation,1.1674942592762472,504,Welfare State Expansion,1.1773525986930184,410,Economic Growth: Positive,1.2013406610584543
1499,416,Anti-Growth Economy: Positive,1.1211643590684153,504,Welfare State Expansion,1.1654805648127364,608,Multiculturalism: Negative,1.1897668932928742,410,Economic Growth: Positive,1.1906979017869905,507,Education Limitation,1.210578773164359
1500,405,Corporatism/ Mixed Economy,1.0672353119396738,404,Economic Planning,1.0698341364976816,413,Nationalisation,1.0834589408250572,412,Controlled Economy,1.0958254786915023,302,Centralisation,1.0992961985346466
1501,602,National Way of Life: Negative,1.122548006743959,414,Economic Orthodoxy,1.1324589766632776,402,Incentives,1.1513570427550424,109,Internationalism: Negative,1.155852796305654,202,Democracy,1.1833175024300633
1502,404,Economic Planning,1.2100303552176144,405,Corporatism/ Mixed Economy,1.2105202754727367,411,Technology and Infrastructure,1.2123880223671326,414,Economic Orthodoxy,1.2195086548937126,403,Market Regulation,1.2237079886140383
1504,403,Market Regulation,1.17980584823894,402,Incentives,1.2427107846932346,414,Economic Orthodoxy,1.2430931593534122,401,Free Market Economy,1.2470297519903366,504,Welfare State Expansion,1.2556786951962637
1505,402,Incentives,1.150853292246798,411,Technology and Infrastructure,1.1545797009488201,504,Welfare State Expansion,1.1730885856205584,704,Middle Class and Professional Groups,1.18253324298881,403,Market Regulation,1.1992185439635215
