CAP,1 CODE,1 NAME,1 CORR,2 CODE,2 NAME,2 CORR,3 CODE,3 NAME,3 CORR,4 CODE,4 NAME,4 CORR,5 CODE,5 NAME,5 CORR
202,503,Equality: Positive,1.0774630640260916,608,Multiculturalism: Negative,1.2324556185981748,604,Traditional Morality: Negative,1.243885322210555,607,Multiculturalism: Positive,1.244251024885666,603,Traditional Morality: Positive,1.247295358760243
204,503,Equality: Positive,1.1506554947509406,706,Non-economic Demographic Groups,1.195522697484713,408,Economic Goals,1.237901232264776,204,Constitutionalism: Negative,1.2380583997428334,705,Underprivileged Minority Groups,1.2394025172744214
205,503,Equality: Positive,1.1618166376760632,705,Underprivileged Minority Groups,1.2651623541239978,608,Multiculturalism: Negative,1.2865552415406922,603,Traditional Morality: Positive,1.2869594710891807,607,Multiculturalism: Positive,1.2919427973308564
206,108,European Community/Union: Positive,1.142964419880815,506,Education Expansion,1.2168519882161668,201,Freedom and Human Rights,1.2272018972648904,406,Protectionism: Positive,1.2274481690853902,202,Democracy,1.2323966799311912
207,201,Freedom and Human Rights,0.884943960168955,603,Traditional Morality: Positive,1.0995078160080476,604,Traditional Morality: Negative,1.1547444325539047,607,Multiculturalism: Positive,1.163164479173852,202,Democracy,1.1695563487532719
208,413,Nationalisation,1.1360712619715274,201,Freedom and Human Rights,1.154029494942024,604,Traditional Morality: Negative,1.1633378667598684,303,Governmental and Administrative Efficiency,1.174265742430255,305,Political Authority,1.1773705843595574
209,415,Marxist Analysis: Positive,0.9807509116721354,301,Federalism,1.163108307677556,302,Centralisation,1.2049350404239738,202,Democracy,1.21077744514314,304,Political Corruption,1.2153567405401835
299,201,Freedom and Human Rights,1.1609786971201947,303,Governmental and Administrative Efficiency,1.1869275785882596,606,Civic Mindedness: Positive,1.239804429220115,203,Constitutionalism: Positive,1.2565998504857543,204,Constitutionalism: Negative,1.2566072230356728
300,504,Welfare State Expansion,0.9641770720680005,505,Welfare State Limitation,1.0096779327430516,305,Political Authority,1.0670266581840249,303,Governmental and Administrative Efficiency,1.1113753647327906,404,Economic Planning,1.1315491688521058
301,504,Welfare State Expansion,0.9639756176069854,505,Welfare State Limitation,1.054929994438624,408,Economic Goals,1.129491900206815,506,Education Expansion,1.1593162239382508,414,Economic Orthodoxy,1.1838607300310056
302,504,Welfare State Expansion,1.1759263010282233,403,Market Regulation,1.1881281287937266,507,Education Limitation,1.196021922459698,412,Controlled Economy,1.2185242752649519,303,Governmental and Administrative Efficiency,1.2263000830984367
321,411,Technology and Infrastructure,1.1448524256752612,403,Market Regulation,1.1855054057695393,704,Middle Class and Professional Groups,1.2008337009561063,401,Free Market Economy,1.239372573874908,505,Welfare State Limitation,1.2516645850001094
322,504,Welfare State Expansion,1.1899508214211019,303,Governmental and Administrative Efficiency,1.2141934918458643,411,Technology and Infrastructure,1.2258947335269788,506,Education Expansion,1.2309131395620703,507,Education Limitation,1.2313394337042634
323,403,Market Regulation,1.1957797497922906,408,Economic Goals,1.2271166961087583,401,Free Market Economy,1.2381325019774603,505,Welfare State Limitation,1.241310273916429,703,Agriculture and Farmers: Positive,1.2448148614175574
324,504,Welfare State Expansion,1.2130510472744092,505,Welfare State Limitation,1.2278199721437715,503,Equality: Positive,1.2280046491504977,304,Political Corruption,1.2385515197920072,506,Education Expansion,1.245389530274139
325,504,Welfare State Expansion,1.0437581963621947,411,Technology and Infrastructure,1.0695000797386678,505,Welfare State Limitation,1.1024193336743193,402,Incentives,1.1346149213033718,507,Education Limitation,1.189746131099845
331,703,Agriculture and Farmers: Positive,1.1133962882150863,408,Economic Goals,1.1486217395849865,204,Constitutionalism: Negative,1.1834107443530226,415,Marxist Analysis: Positive,1.1931860372293595,504,Welfare State Expansion,1.1942673113321778
332,504,Welfare State Expansion,1.042897987946288,505,Welfare State Limitation,1.140199103136141,507,Education Limitation,1.1996536068296693,506,Education Expansion,1.2008415090217441,706,Non-economic Demographic Groups,1.202145132526899
333,504,Welfare State Expansion,1.0084262521364975,505,Welfare State Limitation,1.0678721784133145,506,Education Expansion,1.2447750892833718,507,Education Limitation,1.2573280739636887,503,Equality: Positive,1.260697317776324
334,504,Welfare State Expansion,0.9858046807168247,505,Welfare State Limitation,1.0803373001825465,506,Education Expansion,1.237023137499451,303,Governmental and Administrative Efficiency,1.2396547184543152,411,Technology and Infrastructure,1.2484464262298236
335,414,Economic Orthodoxy,1.2202376140721523,404,Economic Planning,1.228978322909982,109,Internationalism: Negative,1.2313332624622921,303,Governmental and Administrative Efficiency,1.238667687452431,203,Constitutionalism: Positive,1.239608872239252
341,507,Education Limitation,1.1029835400166574,506,Education Expansion,1.1380216792141682,504,Welfare State Expansion,1.168579458553279,503,Equality: Positive,1.1852933875386447,505,Welfare State Limitation,1.2205993094400835
342,507,Education Limitation,1.153172220200274,504,Welfare State Expansion,1.180313209324811,503,Equality: Positive,1.1827790899535158,506,Education Expansion,1.1875692377172309,505,Welfare State Limitation,1.240752258872378
398,504,Welfare State Expansion,1.0105694508181402,505,Welfare State Limitation,1.0869281618147724,416,Anti-Growth Economy: Positive,1.1399088465419154,411,Technology and Infrastructure,1.1571709436767623,507,Education Limitation,1.1775300177119137
399,504,Welfare State Expansion,0.9790589118455355,505,Welfare State Limitation,1.0586813919750473,506,Education Expansion,1.2087601565637722,507,Education Limitation,1.2311523445343975,703,Agriculture and Farmers: Positive,1.2345803815116918
400,703,Agriculture and Farmers: Positive,0.8681653170274808,404,Economic Planning,0.9878756483767509,305,Political Authority,1.0696195179123689,405,Corporatism/ Mixed Economy,1.0979630790815589,303,Governmental and Administrative Efficiency,1.10737775197177
401,702,Labour Groups: Negative,1.0734937288425141,407,Protectionism: Negative,1.1158952915409996,405,Corporatism/ Mixed Economy,1.1379018472009774,703,Agriculture and Farmers: Positive,1.139599856971796,109,Internationalism: Negative,1.1575228035410785
402,703,Agriculture and Farmers: Positive,1.078310952794822,413,Nationalisation,1.1103888684206646,404,Economic Planning,1.131404324925667,405,Corporatism/ Mixed Economy,1.1505482364406587,412,Controlled Economy,1.1523069446395193
403,703,Agriculture and Farmers: Positive,1.2115501228514134,501,Environmental Protection: Positive,1.2384116925929276,412,Controlled Economy,1.2458428438871358,406,Protectionism: Positive,1.2462987284027713,504,Welfare State Expansion,1.2479879217995296
404,403,Market Regulation,1.1207325722675856,703,Agriculture and Farmers: Positive,1.122282243926141,401,Free Market Economy,1.2102229882833626,411,Technology and Infrastructure,1.212745258778115,410,Economic Growth: Positive,1.2134679233762662
405,412,Controlled Economy,1.199444838656987,501,Environmental Protection: Positive,1.2033719895505182,504,Welfare State Expansion,1.207730922157541,505,Welfare State Limitation,1.2090765046602974,403,Market Regulation,1.224664056772982
408,703,Agriculture and Farmers: Positive,1.1887294994994313,403,Market Regulation,1.2066913479502244,103,Anti-Imperialism,1.2081593641290334,501,Environmental Protection: Positive,1.2358337018135235,416,Anti-Growth Economy: Positive,1.2456839486002929
498,703,Agriculture and Farmers: Positive,1.1336767691795342,416,Anti-Growth Economy: Positive,1.1480418605072542,411,Technology and Infrastructure,1.1800005059757925,507,Education Limitation,1.1988043044979095,410,Economic Growth: Positive,1.2275290307594497
499,703,Agriculture and Farmers: Positive,0.7976344049658731,404,Economic Planning,1.225667704944285,408,Economic Goals,1.2372650006052692,405,Corporatism/ Mixed Economy,1.243359677524892,302,Centralisation,1.2436355675022956
500,404,Economic Planning,1.0037360069024617,412,Controlled Economy,1.0989610142002755,303,Governmental and Administrative Efficiency,1.1068844310014343,405,Corporatism/ Mixed Economy,1.1111510880469424,414,Economic Orthodoxy,1.1170364195281444
501,406,Protectionism: Positive,1.1609505038260877,501,Environmental Protection: Positive,1.1667707917260373,407,Protectionism: Negative,1.185690809112273,503,Equality: Positive,1.2095337216876803,504,Welfare State Expansion,1.2391814989633358
502,416,Anti-Growth Economy: Positive,1.1836650502506643,701,Labour Groups: Positive,1.1862975908720284,411,Technology and Infrastructure,1.1913993785513208,506,Education Expansion,1.2156225555337434,412,Controlled Economy,1.2161178438329756
503,405,Corporatism/ Mixed Economy,1.138876319863224,701,Labour Groups: Positive,1.1556901724968234,504,Welfare State Expansion,1.2241694697814949,402,Incentives,1.2338370261514366,408,Economic Goals,1.2364024935795663
504,701,Labour Groups: Positive,1.2039944663395887,110,European Community/Union: Negative,1.2095769572755506,108,European Community/Union: Positive,1.2156827835085968,404,Economic Planning,1.2252093608042243,405,Corporatism/ Mixed Economy,1.2341589911747375
505,701,Labour Groups: Positive,1.0320085773829453,412,Controlled Economy,1.098032824749386,503,Equality: Positive,1.1336437571385363,605,Law and Order: Positive,1.147457827392608,402,Incentives,1.185388539856211
506,504,Welfare State Expansion,1.16212846887931,701,Labour Groups: Positive,1.1988573579302058,705,Underprivileged Minority Groups,1.2154962443819586,503,Equality: Positive,1.2188221393142804,706,Non-economic Demographic Groups,1.2246729562609684
529,701,Labour Groups: Positive,1.2678011046428643,706,Non-economic Demographic Groups,1.2714962913234142,503,Equality: Positive,1.273468858337417,405,Corporatism/ Mixed Economy,1.2753460079151686,703,Agriculture and Farmers: Positive,1.2766836705199398
599,404,Economic Planning,0.9470935447454286,109,Internationalism: Negative,1.1656898807562717,203,Constitutionalism: Positive,1.1706675574224623,414,Economic Orthodoxy,1.2066418718063616,301,Federalism,1.2242671074665552
600,404,Economic Planning,0.9093847197726347,507,Education Limitation,0.9357414948242379,506,Education Expansion,1.0147762864640968,305,Political Authority,1.042152597444887,303,Governmental and Administrative Efficiency,1.108565841184261
601,507,Education Limitation,0.9660277335120202,506,Education Expansion,1.0188869550837483,302,Centralisation,1.1502450338069907,403,Market Regulation,1.1786504518905407,411,Technology and Infrastructure,1.1982699138156867
602,506,Education Expansion,1.0268018177268252,507,Education Limitation,1.1058561249745502,607,Multiculturalism: Positive,1.1790309288988825,504,Welfare State Expansion,1.1979331496091103,505,Welfare State Limitation,1.201478608283468
603,506,Education Expansion,0.976278755852692,507,Education Limitation,0.9815505041362333,705,Underprivileged Minority Groups,1.0773014591416856,503,Equality: Positive,1.140592857729791,504,Welfare State Expansion,1.1691000177083815
604,506,Education Expansion,1.02419398773059,507,Education Limitation,1.0262221503679323,411,Technology and Infrastructure,1.1991838610099255,504,Welfare State Expansion,1.2098008601894044,706,Non-economic Demographic Groups,1.211877978090104
606,506,Education Expansion,1.0183025739416163,507,Education Limitation,1.0246917837268696,102,Foreign Special Relationships: Negative,1.0265973063104974,101,Foreign Special Relationships: Positive,1.0649780210781001,705,Underprivileged Minority Groups,1.1383594422288876
607,506,Education Expansion,1.10728548894775,703,Agriculture and Farmers: Positive,1.1160464586240317,507,Education Limitation,1.1167554686289274,411,Technology and Infrastructure,1.1242860966036432,408,Economic Goals,1.147566950867856
698,507,Education Limitation,0.972920661454153,506,Education Expansion,1.025766763108772,411,Technology and Infrastructure,1.1262220019256106,416,Anti-Growth Economy: Positive,1.1465809275972723,410,Economic Growth: Positive,1.223683141330336
699,404,Economic Planning,0.9483153063584715,507,Education Limitation,0.9795824603193105,506,Education Expansion,0.9909471334887928,203,Constitutionalism: Positive,1.1467063574747445,109,Internationalism: Negative,1.1695222174781925
700,404,Economic Planning,0.8753748629883049,305,Political Authority,1.04562222220427,303,Governmental and Administrative Efficiency,1.0912037929039686,501,Environmental Protection: Positive,1.0921077085962265,414,Economic Orthodoxy,1.1179999825447666
701,605,Law and Order: Positive,1.1951461303402993,402,Incentives,1.2127323856212446,607,Multiculturalism: Positive,1.2151004689218572,501,Environmental Protection: Positive,1.2176852168005905,416,Anti-Growth Economy: Positive,1.2424325192598484
703,503,Equality: Positive,1.247796092411249,416,Anti-Growth Economy: Positive,1.254683819024062,305,Political Authority,1.266931901981135,501,Environmental Protection: Positive,1.2675357407591843,103,Anti-Imperialism,1.2798188449817345
704,503,Equality: Positive,1.240377242256276,403,Market Regulation,1.2553765265584693,702,Labour Groups: Negative,1.268873238208442,501,Environmental Protection: Positive,1.2796658090605972,303,Governmental and Administrative Efficiency,1.2799906871301716
705,501,Environmental Protection: Positive,1.132429999781621,416,Anti-Growth Economy: Positive,1.2482983066045632,412,Controlled Economy,1.2624236904334842,304,Political Corruption,1.2702987301056505,405,Corporatism/ Mixed Economy,1.2752221839451046
707,501,Environmental Protection: Positive,1.2368521206900664,416,Anti-Growth Economy: Positive,1.2539872558827863,703,Agriculture and Farmers: Positive,1.2646991178911633,506,Education Expansion,1.2663403207438864,411,Technology and Infrastructure,1.2735410563781573
708,501,Environmental Protection: Positive,1.2044947703512225,416,Anti-Growth Economy: Positive,1.2254932956879372,502,Culture: Positive,1.2645704727247227,702,Labour Groups: Negative,1.2745141076206548,408,Economic Goals,1.2792333839551295
709,501,Environmental Protection: Positive,1.1325181373114224,407,Protectionism: Negative,1.1470218539128414,403,Market Regulation,1.1471132612403665,607,Multiculturalism: Positive,1.1927449305707638,406,Protectionism: Positive,1.2024850158837699
711,413,Nationalisation,1.195043907895739,501,Environmental Protection: Positive,1.2175103122776552,703,Agriculture and Farmers: Positive,1.242215166030053,416,Anti-Growth Economy: Positive,1.2593115160475916,607,Multiculturalism: Positive,1.2701830951019377
798,416,Anti-Growth Economy: Positive,1.0611411084244822,411,Technology and Infrastructure,1.1058750518911487,501,Environmental Protection: Positive,1.1802278601758924,507,Education Limitation,1.1989220152931208,410,Economic Growth: Positive,1.2091871025280876
799,501,Environmental Protection: Positive,1.1301552824660053,416,Anti-Growth Economy: Positive,1.1628420720087156,404,Economic Planning,1.2246193824144596,408,Economic Goals,1.241359088419156,608,Multiculturalism: Negative,1.2416337522609457
800,404,Economic Planning,0.8797816655684055,303,Governmental and Administrative Efficiency,1.0662261314899928,405,Corporatism/ Mixed Economy,1.1262235095062374,412,Controlled Economy,1.128175599176272,414,Economic Orthodoxy,1.1304510250161173
801,104,Military: Positive,1.1809543162378109,105,Military: Negative,1.1974874775363258,505,Welfare State Limitation,1.197985190045594,605,Law and Order: Positive,1.2185972643396557,504,Welfare State Expansion,1.2248279293709998
802,701,Labour Groups: Positive,1.172998587399568,305,Political Authority,1.2021333578536357,403,Market Regulation,1.2195699892082337,108,European Community/Union: Positive,1.2454285557052707,703,Agriculture and Farmers: Positive,1.2474904654499668
803,403,Market Regulation,1.1977376615199748,501,Environmental Protection: Positive,1.235512641853464,414,Economic Orthodoxy,1.2372805493301713,409,Keynesian Demand Management,1.2497019564155363,412,Controlled Economy,1.257039587989819
805,410,Economic Growth: Positive,1.1673704393566202,405,Corporatism/ Mixed Economy,1.174187379870497,702,Labour Groups: Negative,1.1820576609161806,407,Protectionism: Negative,1.1855364973290428,105,Military: Negative,1.1884618236776603
806,702,Labour Groups: Negative,1.1642117792720665,105,Military: Negative,1.1951124262880353,304,Political Corruption,1.1972494450571145,703,Agriculture and Farmers: Positive,1.238331144256137,416,Anti-Growth Economy: Positive,1.2412221851992957
807,303,Governmental and Administrative Efficiency,1.03899944464175,105,Military: Negative,1.133262015758238,413,Nationalisation,1.1404786255684052,405,Corporatism/ Mixed Economy,1.1496269107870176,404,Economic Planning,1.165717756630499
898,416,Anti-Growth Economy: Positive,1.151358291192877,411,Technology and Infrastructure,1.1809360096870496,507,Education Limitation,1.2076258954737547,506,Education Expansion,1.2278715597441687,410,Economic Growth: Positive,1.233291746080253
899,703,Agriculture and Farmers: Positive,1.2307750456034152,702,Labour Groups: Negative,1.26747438003146,303,Governmental and Administrative Efficiency,1.269364270783027,408,Economic Goals,1.2737236698601226,411,Technology and Infrastructure,1.2754873148817076
900,601,National Way of Life: Positive,1.2184392386502643,605,Law and Order: Positive,1.2482437223523482,302,Centralisation,1.2486453416421315,109,Internationalism: Negative,1.2503715650101015,608,Multiculturalism: Negative,1.251299227223608
1000,404,Economic Planning,0.9762503250866931,303,Governmental and Administrative Efficiency,1.090600490557134,412,Controlled Economy,1.113319326467054,302,Centralisation,1.1155050173947711,413,Nationalisation,1.1209231907760395
1001,502,Culture: Positive,1.1752096682923967,403,Market Regulation,1.1847058466910425,411,Technology and Infrastructure,1.2181484213612153,412,Controlled Economy,1.23504941568084,504,Welfare State Expansion,1.2387863856367811
1002,411,Technology and Infrastructure,1.152573095619802,504,Welfare State Expansion,1.1609735485327806,502,Culture: Positive,1.1930562462366787,606,Civic Mindedness: Positive,1.1968278336591556,505,Welfare State Limitation,1.2057949754882475
1003,411,Technology and Infrastructure,1.1417137198247564,412,Controlled Economy,1.1862659511105433,403,Market Regulation,1.2060843086487412,401,Free Market Economy,1.210926375014101,201,Freedom and Human Rights,1.229929555782522
1005,416,Anti-Growth Economy: Positive,1.1993376792081003,411,Technology and Infrastructure,1.200679192427795,704,Middle Class and Professional Groups,1.2104510715723715,410,Economic Growth: Positive,1.2537141823931501,303,Governmental and Administrative Efficiency,1.2539135510569026
1007,505,Welfare State Limitation,1.1822127534660334,504,Welfare State Expansion,1.2099580848063436,104,Military: Positive,1.211260232828413,605,Law and Order: Positive,1.211411326166746,501,Environmental Protection: Positive,1.2272820533075353
1010,411,Technology and Infrastructure,0.9968713802546308,409,Keynesian Demand Management,1.159241086193609,606,Civic Mindedness: Positive,1.1649794226612893,502,Culture: Positive,1.1661149757760094,504,Welfare State Expansion,1.1673403909162134
1098,411,Technology and Infrastructure,1.1541501345761667,416,Anti-Growth Economy: Positive,1.1563832313122924,507,Education Limitation,1.1889032612133028,506,Education Expansion,1.222160937144364,410,Economic Growth: Positive,1.2279213305571581
1099,411,Technology and Infrastructure,1.214825362108769,703,Agriculture and Farmers: Positive,1.221182336554217,505,Welfare State Limitation,1.246640686060927,507,Education Limitation,1.2491376358820085,504,Welfare State Expansion,1.2666140939660153
1200,605,Law and Order: Positive,0.9984171188369786,701,Labour Groups: Positive,1.147669626523319,604,Traditional Morality: Negative,1.150808681370257,305,Political Authority,1.1656390307339817,603,Traditional Morality: Positive,1.1815125551610088
1201,605,Law and Order: Positive,0.9979321912103197,608,Multiculturalism: Negative,1.1095786073447742,301,Federalism,1.1904763070032933,303,Governmental and Administrative Efficiency,1.205927220870044,404,Economic Planning,1.2240413589008994
1202,704,Middle Class and Professional Groups,1.1545335766283122,605,Law and Order: Positive,1.1905294080560278,304,Political Corruption,1.245513667741886,503,Equality: Positive,1.2645679317710785,505,Welfare State Limitation,1.2776845228780136
1203,605,Law and Order: Positive,1.0935145786872953,608,Multiculturalism: Negative,1.219872490902564,107,Internationalism: Positive,1.2246214134311628,109,Internationalism: Negative,1.224761298533009,202,Democracy,1.2272333242560305
1204,303,Governmental and Administrative Efficiency,1.1208022513784863,302,Centralisation,1.2137876845824658,404,Economic Planning,1.2191967556808079,605,Law and Order: Positive,1.22004098177247,202,Democracy,1.2237665778590383
1205,507,Education Limitation,1.2476500248091584,110,European Community/Union: Negative,1.2485581747368284,505,Welfare State Limitation,1.250054023378463,303,Governmental and Administrative Efficiency,1.2523232193938736,302,Centralisation,1.2526737525369032
1206,605,Law and Order: Positive,1.164105393674144,304,Political Corruption,1.2075010359558553,503,Equality: Positive,1.214254158933285,504,Welfare State Expansion,1.2289191910696078,302,Centralisation,1.2453267768050138
1207,503,Equality: Positive,1.1682985754240305,504,Welfare State Expansion,1.1801141479172799,604,Traditional Morality: Negative,1.2381789198905908,505,Welfare State Limitation,1.2449220887590693,603,Traditional Morality: Positive,1.2546714297774675
1208,605,Law and Order: Positive,1.0563481232689325,504,Welfare State Expansion,1.1068327771122464,604,Traditional Morality: Negative,1.1213111520733452,505,Welfare State Limitation,1.1551399597205847,603,Traditional Morality: Positive,1.1620863546735305
1210,605,Law and Order: Positive,1.0437969305165982,303,Governmental and Administrative Efficiency,1.1559428395728153,607,Multiculturalism: Positive,1.1816028244392913,606,Civic Mindedness: Positive,1.1981675245391812,304,Political Corruption,1.222027606891616
1211,412,Controlled Economy,1.0044296410950702,605,Law and Order: Positive,1.1612516182971269,304,Political Corruption,1.2173519934504045,201,Freedom and Human Rights,1.2185655878145472,401,Free Market Economy,1.242787642664081
1227,605,Law and Order: Positive,1.0114568965574302,607,Multiculturalism: Positive,1.1353343207796462,101,Foreign Special Relationships: Positive,1.1462709655015333,102,Foreign Special Relationships: Negative,1.1568235625834633,701,Labour Groups: Positive,1.166810268454636
1299,605,Law and Order: Positive,1.0157423736153475,604,Traditional Morality: Negative,1.1432740535488122,603,Traditional Morality: Positive,1.1953062304736581,203,Constitutionalism: Positive,1.212782855947756,204,Constitutionalism: Negative,1.2166543777234409
1300,505,Welfare State Limitation,0.8461792831752375,504,Welfare State Expansion,0.9587483244795328,404,Economic Planning,0.9820233980373979,109,Internationalism: Negative,1.1356619090380016,203,Constitutionalism: Positive,1.13827807796402
1302,402,Incentives,1.1024961553010648,504,Welfare State Expansion,1.1591640615338743,706,Non-economic Demographic Groups,1.1665445114125033,409,Keynesian Demand Management,1.184996576142607,505,Welfare State Limitation,1.1985354329833766
1303,412,Controlled Economy,1.133000845828995,413,Nationalisation,1.140625171876809,706,Non-economic Demographic Groups,1.150394627220147,303,Governmental and Administrative Efficiency,1.1566383037333967,404,Economic Planning,1.1568045658686208
1304,101,Foreign Special Relationships: Positive,1.1044673015251576,706,Non-economic Demographic Groups,1.118696639579181,503,Equality: Positive,1.181294423986475,402,Incentives,1.1942174555406222,107,Internationalism: Positive,1.2050016552952298
1305,607,Multiculturalism: Positive,1.1944846062250436,605,Law and Order: Positive,1.2202527697746828,504,Welfare State Expansion,1.2503758176001167,505,Welfare State Limitation,1.2506073377317566,705,Underprivileged Minority Groups,1.2533935663424551
1308,504,Welfare State Expansion,0.9705742723560844,505,Welfare State Limitation,1.0688564528078064,506,Education Expansion,1.2338269605791654,503,Equality: Positive,1.2391273595419128,604,Traditional Morality: Negative,1.256383784514115
1399,505,Welfare State Limitation,0.8637724679828325,504,Welfare State Expansion,0.9739370954102737,404,Economic Planning,1.0157683990021462,203,Constitutionalism: Positive,1.1323438317299732,503,Equality: Positive,1.1473382472471239
1400,404,Economic Planning,1.1961913705654144,504,Welfare State Expansion,1.1984818674698416,416,Anti-Growth Economy: Positive,1.2325852802699604,608,Multiculturalism: Negative,1.2462754374679963,414,Economic Orthodoxy,1.247283634721752
1401,109,Internationalism: Negative,1.0818803651603834,404,Economic Planning,1.089924693035996,416,Anti-Growth Economy: Positive,1.1140579315929005,504,Welfare State Expansion,1.1486863535981304,602,National Way of Life: Negative,1.1572032309385656
1403,416,Anti-Growth Economy: Positive,1.1291314961675039,701,Labour Groups: Positive,1.166424132346266,305,Political Authority,1.1835276843888063,108,European Community/Union: Positive,1.1919790265657,608,Multiculturalism: Negative,1.2120524988315755
1404,504,Welfare State Expansion,1.191411357964522,703,Agriculture and Farmers: Positive,1.2111854344926087,404,Economic Planning,1.2420533891919254,403,Market Regulation,1.2517578193133658,505,Welfare State Limitation,1.2525076240446913
1405,404,Economic Planning,1.0252870542839827,408,Economic Goals,1.0478470496981622,416,Anti-Growth Economy: Positive,1.0513329202071864,410,Economic Growth: Positive,1.05643455967425,405,Corporatism/ Mixed Economy,1.109487248431063
1406,504,Welfare State Expansion,1.0898387885563763,409,Keynesian Demand Management,1.108520643534456,411,Technology and Infrastructure,1.132774429829492,706,Non-economic Demographic Groups,1.139338991420903,402,Incentives,1.1415314163351893
1407,105,Military: Negative,1.1100391672578533,104,Military: Positive,1.1291429373517134,504,Welfare State Expansion,1.180290935452858,103,Anti-Imperialism,1.1950945985585082,706,Non-economic Demographic Groups,1.2338548728199006
1408,705,Underprivileged Minority Groups,1.1275371006879806,504,Welfare State Expansion,1.1449097656087373,706,Non-economic Demographic Groups,1.2197389294872283,408,Economic Goals,1.223749550773162,505,Welfare State Limitation,1.2298145140887804
1409,504,Welfare State Expansion,1.149640293345219,409,Keynesian Demand Management,1.2117181991192376,705,Underprivileged Minority Groups,1.220215030772863,105,Military: Negative,1.2216360064641474,506,Education Expansion,1.2282593162445783
1498,416,Anti-Growth Economy: Positive,1.1268770786483653,411,Technology and Infrastructure,1.1597728320439318,504,Welfare State Expansion,1.1942804318202103,507,Education Limitation,1.1968499003207127,410,Economic Growth: Positive,1.2102825957759586
1499,416,Anti-Growth Economy: Positive,1.1340589218455486,504,Welfare State Expansion,1.1716133371648076,410,Economic Growth: Positive,1.2033443184048476,608,Multiculturalism: Negative,1.207844945690521,404,Economic Planning,1.215905406587839
1500,404,Economic Planning,1.0870185505951533,405,Corporatism/ Mixed Economy,1.097658710562868,412,Controlled Economy,1.1015989106900417,303,Governmental and Administrative Efficiency,1.1257720851168773,413,Nationalisation,1.1272587791253854
1501,414,Economic Orthodoxy,1.1345071377508156,602,National Way of Life: Negative,1.1478852217254643,403,Market Regulation,1.1506271094600593,402,Incentives,1.1581735424214825,109,Internationalism: Negative,1.162727818360646
1502,403,Market Regulation,1.163091447974956,404,Economic Planning,1.2068722520059503,405,Corporatism/ Mixed Economy,1.2161431115427195,414,Economic Orthodoxy,1.2178264060556014,411,Technology and Infrastructure,1.2190308792317854
1504,403,Market Regulation,1.172597941999121,401,Free Market Economy,1.2319359541469115,414,Economic Orthodoxy,1.2368101646926934,402,Incentives,1.2389297270775779,412,Controlled Economy,1.2430444774851608
1505,403,Market Regulation,1.1471141697474874,402,Incentives,1.1644878243868695,411,Technology and Infrastructure,1.1653987730220652,504,Welfare State Expansion,1.1826949775768445,401,Free Market Economy,1.2064252937854212
