Text,Code
"SEGUNDO, O BRASIL PRECISA DE UM PRESIDENTE QUE TENHA COMPETÊNCIA PARA LIDERÁ-LO NESTE MOMENTO DE GRAVE CRISE POLÍTICA, ECONÔMICA, SOCIAL E ÉTICA.",H
"Um governante não deve ser avaliado por suas promessas, mas pela sua capacidade de entregar resultado e implementar políticas públicas eficientes e inovadoras",303
". Em 1995, quando o PSDB conquistou o governo de São Paulo, o Estado estava falido e desacreditado.",305
"Em 2018, após 23 anos de governos do PSDB, deixei o governo paulista com as finanças públicas em ordem,",414
com a reforma da previdência estadual implementada,504
"e o Estado com a melhor educação,",506
"saúde,",504
segurança pública,605
e infraestrutura do país.,411
O Brasil precisa de governante que faz e não de político que fala.,305
A minha vida política é marcada pela coerência entre o que falo e o que faço.,305
"TERCEIRO, O PRESIDENTE TEM DE DAR EXEMPLO.",H
Políticos que enriquecem com a política são ladrões.,304
Uma nação que foi dilapidada por um gigantesco esquema de corrupção que tirou bilhões de reais dos impostos pagos pelos brasileiros para sustentar um perverso esquema de perpetuação de políticos espúrios no poder;,304
um país que foi devastado por demagogos que nos deixaram como herança uma desastrosa crise econômica e 13 milhões de desempregados tem toda razão de estar desiludido e decepcionado com a política.,414
Essa ferida só será curada por políticos de caráter.,305
"Tenho orgulho de estar há mais de 40 anos na vida pública, servindo as pessoas, cultivando uma vida pessoal modesta e encarando a política como missão de vida.",305
"Por isso, apresento-me como candidato à Presidência da República e assumo o compromisso de lutar por propostas de governo que são fundamentais para resgatarmos a confiança no país e colocar o Brasil novamente no caminho do crescimento econômico sustentável,",414
da prosperidade e da justiça social.,503
"Vamos combater a impunidade, a corrupção e os privilégios",304
"que destroem os valores e a confiança das pessoas nos princípios fundamentais da justiça e da democracia,",202
"da liberdade,",201
"da igualdade,",201
"dos direitos humanos,",201
da tolerância,201
e da pluralidade.,201
"Quero um Brasil onde a lei seja igual para todos,",503
"onde as pessoas que sonham em trabalhar, empreender,",401
viver e criar suas famílias se orgulhem em dizer “eu sou brasileiro”.,601
POR QUE QUERO SER PRESIDENTE?,H
"QUANDO ME PERGUNTAM “POR QUE O SENHOR QUER SER PRESIDENTE DO BRASIL?”, RESPONDO CITANDO AS COISAS QUE GOSTARIA DE FAZER AO ME ELEGER PRESIDENTE:",305
"Colocar o Brasil na trilha do crescimento sustentável, do aumento da renda e do emprego",414
Erradicar a epidemia da violência e da insegurança na cidade e no campo,605
Combater a corrupção,304
e lutar pelas reformas essenciais para resgatar a credibilidade da política e a eficiência do Estado,414
Transformar a educação pública de qualidade no pilar central da igualdade de oportunidades  e da qualificação dos jovens para o mercado de trabalho,506
"Investir na saúde primária e preventiva para garantir que os brasileiros tenham uma infância saudável, uma vida produtiva longa e envelheçam com qualidade de vida",504
Simplificar e desburocratizar a vida dos brasileiros,303
Abrir a economia e reinserir o Brasil no mundo global,406
"Promover a igualdade de oportunidades, dando atenção especial aos menos favorecidos para que vivam dignamente",503
Combater privilégios: a lei tem que ser igual para todos,304
Valorizar os empreendedores que desejam inovar e triunfar no mundo globalizado,401
"Adotar o voto distrital misto, reduzir o número de partidos no Congresso, o custo das eleições",303
e permitir que o eleitor possa cobrar e fiscalizar melhor os seus representantes.,202
ROTEIRO PARA O PAÍS VOLTAR A CRESCER,H
Vamos criar as condições para que o Brasil cresça de 4 a 5% ao ano de forma sustentável,410
e garantir igualdade de oportunidades para todos os brasileiros.,503
"Precisamos aumentar a produtividade,",411
sanear as finanças públicas,414
"e estimular o investimento privado por meio de um ambiente de negócios que aumente a eficiência, estimule o empreendedorismo e impulsione o crescimento.",401
Precisamos refundar o Estado brasileiro.,401
"Apesar do seu gigantismo, o Estado não consegue prover educação e saúde de qualidade e segurança pública aos brasileiros",401
"Precisamos livrar o Estado da ação danosa dos interesses corporativos e privados, garantindo que o interesse público prevaleça acima de tudo e de todos.",401
1. ESTABILIDADE FISCAL,H
"Vale repetir: o Brasil está com mais de 13 milhões de desempregados, um desastre econômico e social.",701
A dívida pública é elevada (aproximadamente 77% do PIB).,414
"Além disso, temos um grande déficit primário (projetado em 2,1% do PIB em 2018).",414
Precisamos estabiliza as finanças públicas para atrair investimentos privados e crescer.,414
Sem responsabilidade fiscal não haverá crescimento nem oportunidades aos menos favorecidos.,414
É a responsabilidade fiscal que conduzirá a taxas de juros mais baixas e à estabilização da dívida pública com relação ao PIB.,414
DIRETRIZES,H
Eliminar o déficit primário do setor público em 2 anos.,414
"Chegar a um superávit primário entre 2% e 2,5% do PIB ao finaldo quarto ano de governo.",414
"Restaurar o tripé macroeconômico: superávit primário,",414
taxas de juros fixadas pelo Banco Central para manter a inflação dentro de metas pré-fixadas e taxa de câmbio flutuante.,414
Manter o teto de gastos.,414
Implementar um programa substantivo de cortes e racionalização de custos.,414
"Extinguir políticas públicas pouco equitativas, ineficientes ou com baixa relação entre benefícios e custos para a sociedade.",414
Acelerar a eliminação de subsídios.,406
Reduzir em até 10 o número de ministérios.,414
Reduzir o número de secretarias e órgãos administrativos.,414
Revisar substantivamente as desonerações fiscais.,406
Flexibilizar o Orçamento da União.,414
Realizar um programa anual de revisão de gastos para aprimorar as políticas públicas por meio de um minucioso e transparente esforço de acompanhamento e avaliação.,414
Garantir a provisão de serviços de qualidade em educação e saúde escolhendo o provedor público ou privado de menor custo e que propicie melhor resultado para os usuários dos serviços públicos.,414
Aprimorar a governança do Banco Central por meio de mandatos fixos e alternados de sua diretoria.,414
A nova governança aumentará a confiança nas metas de inflação,414
e reduzirá os juros pagos sobre a dívida pública.,414
Reduzir a dívida pública por meio do programa de privatizações,414
e de uma expressiva política de desmobilização de ativos imobiliários e participações minoritárias.,414
"Quanto menor a dívida, menor o ônus sobre as finanças públicas decorrente do pagamento de juros.",414
2. PREVIDÊNCIA,H
"Mudanças demográficas aceleradas estão na raiz dos desequilíbrios de nosso sistema previdenciário, estruturado sob o princípio da repartição.",504
"Nesse sistema, a geração economicamente ativa financia os benefícios da geração que já se aposentou.",504
"Estima-se que, mantidas as regras atuais, a Previdência representará um gasto de aproximadamente 17% do PIB em 2060, uma proporçãomuito maior do que a de países ricos com população bem mais envelhecida do que a nossa.",504
"Ao nascer, a média de expectativa de vida do brasileiro está em torno de 76 anos, mas fica bem acima disso para homens e mulheres que chegam aos 50 anos.",504
Nosso objetivo é enfrentar o desequilíbrio orçamentário e atuarial causado pela Previdência,504
e torná-la socialmente mais justa.,503
DIRETRIZES,H
"Reformar os dois regimes de previdência, o geral (INSS) e os regimes próprios (funcionários públicos), caminhando para um único regime para todos os brasileiros.",504
"Corrigir a trajetória explosiva dos gastos com a Previdência, assegurando o equilíbrio atuarial do sistema previdenciário.",504
Combater os privilégios dos regimes próprios que agravam as injustiças distributivas do país.,503
Estabelecer uma idade mínima para a aposentadoria.,504
O valor das aposentadorias e o tempo de contribuição devem ser determinados mantendo o equilíbrio atuarial.,504
Facilitar a contratação no mercado formal de trabalho para agregar novos contribuintes ao INSS.,701
Adotar um cadastro único nacional para combater as fraudes na concessão de benefícios.,304
Implementar um sistema híbrido de capitalização e repartição quando os desequilíbrios atuais estiverem corrigidos.,504
"Fazê-lo hoje, no entanto, agravaria o desequilíbrio fiscal que temos de enfrentar.",504
3. REFORMA TRIBUTÁRIA,H
A carga tributária de 33% do PIB do Brasil de hoje é muito alta.,414
"Infelizmente não estamos ainda em condição de reduzí-la, mas iniciaremos o processo de redução tão logo atingirmos o superávit fiscal necessário para sinalizar a estabilização da dívida em relação ao PIB.",414
"Há, no entanto, muito a fazer para simplificar e evitar as distorções causadas pelo nosso sistema tributário.",414
DIRETRIZES,H
Tornar o sistema tributário socialmente justo.,503
Eliminar os benefícios fiscais dos segmentos mais ricos da população.,503
Tornar o sistema tributário mais simples e transparente.,303
"Revisar as competências tributárias, unificando impostos e contribuições que incidam sobre a mesma base,",303
com respeito aos princípios federativos.,301
"Introduzir o imposto sobre valor adicionado (IVA), em substituição aos cinco impostos de intermediação (IPI, ISS, ICMS e PIS/COFINS) hoje existentes.",303
"O IVA deve ter incidência nacional, com alíquota única e cobrado no destino,",303
desonerando apenas as exportações,406
O objetivo não é aumentar a arrecadação e sim simplificar a estrutura tributária.,303
Não criar novos impostos a não ser para compensar o efeito da redução de alíquotas dos impostos hoje existentes.,303
Rever e reduzir substantivamente as desonerações tributárias.,406
"Além de diminuir o déficit público,",414
essa revisão possibilitará reduzir a carga tributária da grande maioria das empresas que não se beneficiou das desonerações,402
e aumentará a eficiência competitiva da economia.,410
Reduzir a alíquota máxima para o imposto de renda corporativo e introduzir a taxação de dividendos de forma a deixar a carga tributária inalterada.,402
Nosso objetivo é adequar a realidade brasileira às tendências do resto do mundo: redução de imposto corporativo e incentivo ao reinvestimento.,402
"Tornar o sistema tributário neutro, evitando efeitos deletérios nas decisões de investimento e na alocação de recursos.",402
Reduzir o contencioso tributário e os custos de cumprimento das normas tributárias.,303
Racionalizar a imposição de multas tributárias.,303
"Avançar na descentralização e municipalização de recursos tributários, assim como de obrigações de gastos.",301
Combater a sonegação para poder reduzir a carga tributária.,304
4. ABERTURA COMERCIAL E DE SERVIÇOS,H
O Brasil é ainda uma economia fechada.,406
Todas as economias emergentes que tiveram crescimento elevado são economias abertas e integradas ao mercado internacional.,406
A integração de bens e serviços do país na economia mundial terá como objetivos atrair mais investimentos,406
"e gerar ganhos de produtividade por meio da ampliação da escala de nossas empresas,",410
"da adoção de tecnologias de última geração,",411
da especialização em produtos,410
e processos e do aumento da concorrência.,406
DIRETRIZES,H
Efetuar acordos comerciais com nossos principais parceiros de comércio.,406
Lançar as bases para acordos bilaterais e aumentar a participação do país em acordos setoriais multilaterais.,406
Garantir a articulação da nova política de comércio exterior com as demais políticas de governo,406
"voltadas para aumentar a produtividade, a competitividade e a inovação.",411
"Promover um sistema multilateral de comércio universal, baseado em regras, aberto, não discriminatório e equitativo no âmbito da Organização Mundial do Comércio.",107
Assegurar que a abertura do comércio de bens e de serviços esteja em sintonia com os Objetivos de Desenvolvimento Sustentável (ODS).,107
Garantir a integração competitiva da economia brasileira ao mundo para reduzir o hiato tecnológico da nossa indústria e modernizar o país.,411
"Introduzir, de forma gradual e anunciada com antecedência, ampla reforma tarifária para corrigir distorções e conferir mais racionalidade à estrutura de proteção a fim de estimular o aumento da produtividade e da concorrência.",402
Ter como meta a tarifa máxima de 15%.,406
"Eliminar, ao longo do tempo, barreiras tarifárias e não tarifárias, medidas protecionistas discricionárias que evitam a concorrência externa ou vedam a competição vinda de provedores de serviços estrangeiros.",406
"Revisar e, se possível, eliminar a tributação sobre as exportações",406
", simplificando os regimes tributários nacionais e diminuindo os custos acessórios no cumprimento das exigências tributárias",303
"Simplificar a legislação de comércio exterior e desburocratizar aduanas e portos por meio de ação coordenada dos vários órgãos de governo, facilitando o comércio exterior de bens e serviços, inclusive culturais.",406
"Instituir um exame da compatibilização da legislação nacional com as regras, normas e regulamentos técnicos que passaram a fazer parte dos novos acordos de preferências comerciais, a fim de permitir a participação dos produtos nacionais em cadeias globais de valor.",406
Modernizar as instituições de regulação técnica e certificação de produtos para reduzir prazos de obtenção de patentes e a isonomia entre produtos importados e os produzidos localmente.,406
A defesa comercial e a promoção comercial deverão ser aperfeiçoadas e integradas de forma coordenada na nova política de comércio exterior.,406
Revogar barreiras que impedem a imigração de mão de obra qualificada por meio da criação de rotas rápidas de concessão de visto.,607
Assegurar um mecanismo de constante revisão dessas rotas rápidas para adequar o fluxo imigratório às necessidades do país.,607
5. PRIVATIZAÇÕES,H
A retomada da agenda de privatizações é necessária para aumentar a eficiência da economia e reduzir a dívida pública.,414
Não precisamos de empresas estatais para implementar políticas públicas.,401
O Estado deve se concentrar na segurança pública e na provisão de educação e saúde de qualidade.,401
DIRETRIZES,H
"Privatizar para aumentar a eficiência da economia e a concorrência nos mercados, provendo bens e serviços mais baratos e ampliando a oferta de empregos.",401
Privatizar para evitar que o Tesouro aporte capital nas estatais deficitárias devido a prejuízos ou deficiências atuariais nos seus fundos de Previdência.,414
Privatizar para reduzir as possibilidades de apropriação privada indevida de recursos públicos.,401
"Privatizar para reduzir a dívida pública e, com isso, assegurar taxas de juros mais baixas para toda a economia.",414
Concluir a privatização da Eletrobrás e suas subsidiárias.,401
"Na Petrobras, devem ser privatizados o refino e a distribuição de derivados de petróleo para eliminar o monopólio estatal nessas atividades",401
"Esse monopólio estatal, embora tenha terminado por lei há mais de 20 anos, ainda perdura na prática.",401
"Privatizar para reduzir a complexidade da administração do setor público, permitindo que ele se concentre nos serviços de interesse da população.",401
Empreender um amplo programa de desmobilização de ativos imobiliários e participações minoritárias detidas pelo Governo,414
6. AMBIENTE DE NEGÓCIOS,H
O Brasil precisa da iniciativa privada para se desenvolver de forma acelerada.,401
"Nosso compromisso é garantir um ambiente de negócios que incentive o investimento privado por meio da previsibilidade e confiança nas ações do Governo, respeito aos contratos, segurança jurídica e bons marcos regulatórios.",401
DIRETRIZES,H
Tornar efetiva a segurança jurídica como norma básica do direito público.,605
Defender a concorrência: coibir práticas não-competitivas e eliminar barreiras legais que impedem a atuação de novos entrantes em todos os mercados da economia.,403
Garantir o bom funcionamento dos marcos regulatórios para todas as concessões públicas.,403
Assegurar ao concessionário o equilíbrio econômico-financeiro dos contratos e exigir qualidade na prestação de serviços executados pela iniciativa privada.,403
Evitar contradições entre os marcos regulatórios promovidos por diferentes agências.,303
Fortalecer as agências reguladoras fixando critérios técnicos para a indicação de diretores e independência administrativa e financeira das agências.,303
Assegurar a transparência e fundamentação das decisões.,202
Desenvolver mecanismos de resolução de conflitos como arbitragem e conciliação,202
Ter como norma tratar todos os setores e segmentos da economia de forma similar para evitar distorções das políticas intervencionistas discricionárias,401
"e personalistas baseadas em subsídios, isenções fiscais e proteções tarifárias.",406
"Reduzir substantivamente subsídios cruzados, juros subsidiados e crédito direcionado para assegurar o funcionamento mais livre dos mercados de crédito e reduzir a taxa de juros.",414
"Incentivar a poupança pessoal e familiar, melhorando a educação financeira e incentivando a poupança de longo prazo.",414
"Aumentar a competição no mercado financeiro facilitando a entrada de novos bancos e a atuação de fundos, cooperativas e sociedades privadas de crédito.",414
Suprimir a exigência de decreto Presidencial para a entrada de bancos estrangeiros no Brasil.,414
Estimular a adoção de novas tecnologias e facilitar o acesso a fontes de crédito externas.,411
Concluir o processo legislativo e implementar o cadastro positivo.,303
Aprovar uma nova lei geral de garantias e falências.,402
"Desenvolver o mercado de debêntures, facilitando o acesso das pequenas e médias empresas e o crescimento do mercado secundário para dar mais liquidez aos títulos.",414
7. AGRONEGÓCIO,H
O agronegócio brasileiro é um caso de enorme sucesso.,703
"Responde por quase 1/4 do PIB nacional, constituindo assim um dos maiores setores da economia do país.",703
"O agronegócio responde por 1/3 do emprego do país e apresenta saldo comercial, em 2017, que supera US$ 81 bilhões.",703
"O setor disputa o mercado internacional com todos os países, especialmente os Estados Unidos.",703
"Enfrenta todo tipo de protecionismo e, ainda assim, abastece completamente o mercado nacional.",703
"O motor do agronegócio brasileiro é o desenvolvimento tecnológico associado a produtores/empreendedores, técnicos, profissionais de ciências agrárias, pesquisadores, cooperativas e empresas privadas.",703
"O setor é complexo por ser constituído de diferentes cadeias produtivas,",703
além das muitas especificidades regionais.,301
Um programa agrícola de sucesso deve ser composto por políticas transversais a todos os setores e políticas específicas que respeitem as particularidades de cada região.,703
"O equilíbrio macroeconômico permitirá manter a inflação baixa, garantindo assim a taxa de juro reduzida de forma perene.",703
"Nesse sentido, os recursos disponíveis para subvenção ao setor serão direcionados prioritariamente ao programa de seguro rural",703
e ao apoio da pequena propriedade,703
e da produção familiar em regiões de baixa produtividade.,703
DIRETRIZES,H
"Consolidar o princípio do agronegócio, em todas as suas formas pequenas, médias e grandes propriedades -",703
"como setor importante para a melhora da condição econômica e social e da distribuição de renda, como apontados pelo Índice de Desenvolvimento Humano e pelo Índice de Gini.",503
Garantir a previsibilidade no setor de agronegócios.,703
Tornar o Plano Safra um plano plurianual.,703
Garantir diretrizes de longo prazo ao setor sucroalcooleiro para dar estabilidade de regras aos investidores do setor.,703
Garantir o êxito da política de seguro de renda a partir dos princípios da continuidade e da consistência de regras da política pública.,703
Manter os estímulos às inovações por meio do incentivo a parcerias entre o setor público e o setor privado.,411
"Aumentar a eficiência das agências reguladoras no intuito de acelerar a incorporação tecnológica, respeitando a devida avaliação de risco das inovações.",411
Estimular a utilização do etanol nos transportes urbanos e rodoviários para despoluir o meio ambiente,416
e tirar melhor proveito de nossas fontes de energia e tecnologia.,411
"Revitalizar e Embrapa, com visão estratégica e modelos de gestão adequados à realidade atual, de modo a reforçar sua posição fundamental como entidade pública de pesquisa e desenvolvimento tecnológico.",411
Estimular a adoção de técnicas de agricultura de baixo carbono.,416
"Reformatar o sistema de vigilância sanitária, compartilhando a responsabilidade entre os setores público (tarefas de controle e fiscalização) e privado (certificação da qualidade dos produtos).",504
"Alinhar as regras de certificação de origem às normas internacionais em vigor, sem criar obstáculos desnecessários à produção, incentivando a conquista de novos mercados",703
"Desenvolver ações de controle e combate a doenças e pragas em parcerias com o setor privado, a comunidade científica e a sociedade civil.",703
"Induzir a conectividade das propriedades rurais, como meio de acesso a novas técnicas agrícolas, sejam elas de processo, produto ou gestão",411
8. INFRAESTRUTURA,H
"Apenas para finalizar suas 7 mil obras paralisadas, o Governo Federal necessita de aproximadamente R$ 76 bilhões em investimentos.",411
"Em 2017, o Conselho do Programa de Parcerias de Investimentos (PPI) aprovou 145 projetos prioritários para o país, totalizando R$ 275 bilhões em investimentos.",411
"Para tornar a infraestrutura o novo setor dinâmico da economia, o Governo Federal deve garantir um ambiente de negócios favorável para incentivar a maior participação do setor privado no investimento e operação da infraestrutura no Brasil, por meio de investimento diretos, concessões e parcerias público-privadas (PPPs).",504
O setor privado possui a capacidade de se financiar e alavancar os projetos sem onerar os cofres públicos.,504
Aumentar o investimento do setor privado na infraestrutura exige que o governo aprimore e fortaleça as agências reguladoras.,504
"É preciso, também, fortalecer a Secretaria do PPI e revisar o processo de licenças ambientais.",504
As soluções de infraestrutura não necessariamente acompanham a divisão territorial do país.,411
Municípios e Estados muitas vezes precisam se unir para viabilizá-las.,302
"Soluções de logística, portos, energia elétrica, gás, água e saneamento dependem da coordenação do Governo Federal junto aos demais entes federativos.",302
"Parcerias público-privadas devem ser incentivadas quando possível, e as soluções devem contemplar todos os poderes concedentes envolvidos.",504
DIRETRIZES,H
Definir e gerir projetos prioritários com base na política de longo prazo dos setores.,411
"Garantir que obras serão iniciadas apenas com projeto básico e executivo confiáveis, e os respectivos orçamento e projeções plurianuais.",411
"Delimitar de forma clara as responsabilidades e competências dos órgãos federais responsáveis por investimentos em infraestrutura (ministérios, Secretaria do PPI e agências reguladoras).",411
Impulsionar o setor por meio de marco regulatório adequado e segurança jurídica que limite a judicialização dos projetos.,411
Garantir coordenação das ações do governo federal,411
Atuar de forma coordenada com os demais entes federativos nos projetos comuns a todos.,411
"Priorizar a execução e o financiamento dos projetos de infraestrutura com recursos privados por meio de concessões, PPPs e outras modalidades de participação privada.",504
"Fortalecer as agências reguladoras e garantir sua independência, privilegiando o caráter técnico das decisões, e cobrando delas ampla transparência e prestação de contas",504
Proporcionar segurança jurídica aos administradores públicos no exercício de suas funções e tomada de decisões.,303
Incluir a variável ambiental e dos custos ambientais de mitigação e compensação já nas primeiras fases de análise da viabilidade dos empreendimentos (projetos e obras) de infraestrutura.,416
Dar previsibilidade e simplificar o processo de licenciamento ambiental em sintonia com os órgãos estaduais e municipais,416
Incentivar e fomentar o financiamento de longo prazo por meio do mercado de capitais,414
"Promover, em articulação com o sistema de ciência e tecnologia e a academia, programas setoriais de apoio à pesquisa, desenvolvimento e inovação focados em infraestrutura.",411
"Rever carga fiscal, uniformizar regras e reduzir contencioso da infraestrutura durante processo de Reforma Tributária.",411
Utilizar modelos inovadores para viabilizar o aporte de capital privado em novas concessões e obras públicas paralisadas.,504
Auxiliar Estados e municípios na elaboração de contratos e execução de PPPs para a finalização de obras paradas.,504
Revisar todas as normas e regras que exigem conteúdo nacional para assegurar a maior eficiência e o menor custo nos investimentos em infraestrutura.,411
"I – LOGÍSTICA, TRANSPORTE E TELECOMUNICAÇÕES",H
DIRETRIZES,H
Criar uma Agência Nacional de Logística e Transporte pela junção das agências setoriais a fim de incentivar e regulamentar uma abordagem multimodal integrada dos transportes.,411
"Desenvolver projetos de integração física e tarifária entre modais de transporte, para reduzir custos e tempos logísticos.",411
"Expandir os modais de transporte hidroviário, ferroviário e de cabotagem pela seleção da melhor opção para cada conjunto carga-origem-destino, e assim reduzir a dependência do país do modal rodoviário.",411
Aumentar a participação do transporte ferroviário na matriz de logística. Priorizar a ligação Norte-Sul e o escoamento da produção agrícola para os portos brasileiros.,411
Promover investimentos na atual malha rodoviária e ferroviária visando a diminuir gargalos e custos de logística.,411
"Diminuir os riscos de acidentes e de roubo de cargas, com perda de vidas e de produtividade.",411
Incentivar a adoção de soluções energéticas e de abastecimento para veículos de transporte que tenham baixa emissão de poluentes.,411
"Modernizar os portos, tendo como norma a transferência de sua administração para o setor privado e capacitando-os para um fluxo maior de comércio.",411
Propiciar investimentos na dragagem dos portos com execução regional desta atividade.,411
Reduzir a burocracia aduaneira e o tempo gasto com desembaraço de mercadorias em portos e aeroportos.,411
"Ampliar e melhorar a infraestrutura de telecomunicação, em especial de banda larga.",411
Acelerar os leilões dos blocos de frequência 5G.,411
II - SETOR ELÉTRICO,H
DIRETRIZES,H
"Atender plenamente ao Objetivo de Desenvolvimento Sustentável nº 7, das Nações Unidas, assegurando energia a todos com acesso confiável, sustentável, moderno e a preço acessível.",411
"Ampliar a participação das fontes de energia limpa, especialmente eólica e solar, na matriz de energia elétrica, incentivando a geração distribuída onde o consumidor passara a também ser produtor de energia.",416
"Promover a expansão da bioenergia (cogeração, biogás e biometano), por meio de apoio técnico ao setor sucroenergético e de manejo de resíduos sólidos.",416
Colocar usinas a gás natural na base do sistema elétrico dando segurança energética e com isso permitir a expansão das energias intermitentes como eólica e solar e ao mesmo tempo gerenciar melhor o nível dos reservatórios das hidrelétricas.,416
"Reavaliar as isenções e desonerações na cadeia produtiva do setor, desde o investimento em ativos de geração, transmissão e distribuição até o consumo final,",406
de maneira a canalizar subsídios – quando necessários – de forma explícita e focada em benefício dos usuários de baixa renda.,503
Promover amplo debate com a sociedade sobre a implantação de novas centrais termonucleares e de grandes usinas hidrelétricas no Sistema Interligado Nacional (SIN).,411
"Redefinir prioridades na exploração de potenciais hídricos para fins energéticos, em benefício do uso múltiplo das águas, mediante diversificação das fontes para geração firme e adequação do arcabouço legal e regulatório.",411
"Fortalecer o mercado livre de energia para torná-la vetor de desenvolvimento econômico, com aumento da abertura do mercado e da competição.",403
"Estabelecer normas e procedimentos estáveis para a renovação das concessões, autorizações e permissões, ampliando a previsibilidade dos investimentos de longo prazo.",504
"Aprimorar o ambiente de regulação do gás natural para permitir a expansão das malhas e o seu uso nas usinas termelétricas, para afastar riscos hidrológicos e intermitências sistêmicas.",411
Estimular a integração energética com os países sul-americanos reduzindo a necessidade de expansão mediante aumento da eficiência econômica.,108
"Integrar o planejamento das políticas estaduais de energia com a visão nacional, principalmente na abordagem da geração distribuída e matérias de competência estadual, como a distribuição de gás canalizado.",302
"Aprimorar o modelo de negócios da distribuição de energia elétrica frente a novos desafios tais como geração distribuída, redes inteligentes (smart grid), modernização da infraestrutura urbana e mobilidade elétrica.",411
Adotar políticas regionais levando em consideração as vantagens comparativas de cada região.,301
"Temos água e gás natural no Norte, vento no Nordeste, biomassa e gás no Sudeste, biomassa no Centro-Oeste, vento e água no Sul e sol no Brasil todo.",301
Assim devemos promover leilões de energia por região.,301
Estimular a integração energética com os países sul-americanos.,108
III - PETRÓLEO E GÁS,H
DIRETRIZES,H
"Consolidar o plano de desinvestimentos da Petrobras, incluindo o processo de venda total ou parcial dos direitos de concessão detidos pela companhia (farm outs), e atrair outros agentes para as atividades de refino e distribuição.",414
Harmonizar as políticas de incentivo aos biocombustíveis com a manutenção da oferta de derivados do petróleo por meio do programa Renovabio.,416
Garantir uma política de Estado para petróleo e gás que siga as regras de mercado e promova a competição em todas as fases da cadeia.,403
Vamos manter o calendário de leilões para a atividade de exploração e produção.,414
Harmonizar as políticas de incentivo aos biocombustíveis com a manutenção da oferta de derivados do petróleo,416
"Aprimorar regulamentação para a exploração e produção de petróleo e gás natural em terra, em águas rasas e em campos maduros",411
Investir na expansão das redes de gasodutos e estimular sua integração com os países sul-americanos,108
"Ampliar a participação das universidades brasileiras na pesquisa e no desenvolvimento de novos produtos e tecnologias ligados ao petróleo e ao gás,",411
inclusive com incentivo aos projetos conjuntos entre academia e empresas,401
"Apresentar agenda plurianual de leilões, de modo a assegurar previsibilidade na oferta de novas áreas exploratórias, bem como oportunidades contínuas à indústria fornecedora de bens e serviços",414
Promover a avaliação ambiental dos blocos ofertados antes das licitações,416
"Dar sequência à iniciativa Gás para Crescer, estudando e elaborando propostas para manter o adequado funcionamento do setor de gás, diante de um cenário de redução da participação da Petrobras",411
