Text,Code
Roberto Amaral Coordenador da Comissão de Programa,999
O Brasil que queremos,999
E nos falta também um verdadeiro conhecimento das nossas possibilidades e das nossas debilidades.,999
"Mas não ignoramos que o tempo histórico se acelera, e que a contagem desse tempo se faz contra nós.",999
Trata-se de saber se temos um futuro como nação que conta na construção do devenir humano.,999
Ou se prevalecerão as forças que se empenham em interromper o nosso processo histórico de formação de um Estadonação”.,999
Celso Furtado,999
Introdução,999
"1. As eleições presidenciais deste ano serão realizadas em um contexto marcado pela falência do modelo econômico e do projeto de sociedade, a ele associado, que prevaleceram no Brasil e na maior parte da América Latina nas últimas décadas.",601
"Instituições fundamentais do Estado nacional – como a escola pública,",506
"os órgãos vocacionados para o planejamento,",404
"o sistema de pesquisa científica,",411
as forças armadas – foram deliberadamente debilitadas.,104
A política macroeconômica chegou a limites insustentáveis.,601
A desnacionalização da base produtiva se acelerou.,413
As taxas de crescimento da economia rastejam.,410
A secular desigualdade na distribuição de renda e riqueza permaneceu intacta.,503
"Disseminou-se uma insegurança generalizada, presente na vida dos cidadãos, principalmente, na ameaça cotidiana do desemprego e da violência.",601
"No plano interno, a situação “normal” é a de uma crise crônica, que de tempos em tempos se torna aguda ou mesmo dramática.",601
"No plano externo, nunca nossa vulnerabilidade foi tão elevada; nem mesmo os porta-vozes oficiais escondem que o que acontece hoje em nosso país depende dos humores de agentes financeiros internacionais que nenhum compromisso têm conosco, a não ser o de fazer bons negócios aqui, para retirar o dinheiro em seguida.",103
"Tudo isso compõe um cenário visivelmente grave, que pode agravar-se ainda mais.",601
"2. Mesmo assim, diante de tamanha crise, a agenda de debates que a elite tenta impor nesta eleição exclui temas estruturais, estratégicos ou de longo prazo.",404
"Centra-se em variações de políticas macroeconômicas, sempre com o foco no curto prazo, como se os marcos fundamentais de nossa sociedade – tanto no que diz respeito às suas formas de organização interna, quanto à sua inserção internacional – estivessem excluídos de qualquer deliberação e situados acima de quaisquer questionamentos.",404
Nenhum debate abrangente tem sido estimulado.,404
"Algumas forças de oposição têm aceitado esses termos, tornando-se cada vez mais pragmáticas, abandonando ideais.",305
Não é o nosso caso.,305
"Pois compreendemos que a crise de nossa sociedade não é apenas, nem principalmente, uma crise econômica conjuntural.",404
"É uma crise de destino, de identidade, de projeto civilizatório.",601
"Qual o sentido de nossa existência como uma nação? – eis a pergunta, muito mais radical, que a história está nos fazendo.",601
3. Esta mesma crise de destino atinge toda a América Latina.,601
Podemos compreendê-la claramente em perspectiva histórica.,601
"No século XIX, ao contrário do que ocorreu na África, na Ásia e no Oriente Médio,",103
"quase todo o continente conseguiu obter, sustentar e consolidar sua independência política, na forma de repúblicas oligárquicas de pequeno e médio porte onde antes existia a América espanhola, que se fragmentou, e na forma de um império unitário, baseado no escravismo, onde se formou o Brasil.",601
"Nesse mesmo período, porém, nossas sociedades confirmaram sua inserção periférica no sistema internacional",103
"e consagraram, como norma, uma gigantesca desigualdade social interna.",503
"Ao longo do século XX, movimentos progressistas de diversos tipos questionaram essa dupla herança.",601
"Idéias de soberania,",107
"desenvolvimento e justiça conquistaram força moral, intelectual, social e política, obtendo algumas vitórias e deixando um legado cuja importância não subestimamos.",416
"Porém, como regra geral, aquelas condições estruturais do continente não foram alteradas.",103
As forças conservadoras mantiveram-se vigorosas.,103
"Nas últimas décadas, elas voltaram a predominar amplamente,",103
"com apoio ativo das instituições do capitalismo internacional, fortalecidas pela vitória que obtiveram na Guerra Fria.",103
4. Esse período nos deixa uma herança terrível.,601
"Os repetidos discursos sobre modernidade, tecnologia ou competitividade não podem esconder que nos tornamos mais dependentes",103
e mais desiguais.,503
"Naquilo que é verdadeiramente importante, caminhamos para trás.",601
"Ocupados por tecnocratas treinados para serem leais a forças externas,",103
"os Estados nacionais do continente vêm sendo desmontados e desmoralizados, levando de roldão as condições básicas para o exercício de qualquer soberania",107
"e demolindo direitos que algum dia sustentaram, mesmo precariamente, as idéias de cidadania e igualdade.",503
"Generalizaram-se sistemas políticos que, embora sigam algumas formalidades democráticas,",202
têm-se demonstrado estruturalmente incapazes de representar e defender os povos.,601
"A monitoração externa dos atos de governo tornou-se rotina,",103
de modo que os centros decisórios mais importantes têm sido colocados à margem de qualquer controle social.,202
"As moedas nacionais começaram a ser eliminadas, substituídas pelo dólar.",103
"Os espaços econômicos nacionais já têm data marcada para ser extintos, com a criação da Área de Livre Comércio das Américas, prevista para 2005.",108
"Intensificam-se movimentações políticas, diplomáticas, militares e de propaganda que podem prenunciar tentativas futuras de controle externo sobre a região amazônica.",103
"Se esses processos não forem interrompidos e revertidos, o cenário estrutural do continente terá sido dramaticamente alterado já no fim desta década.",103
"O retorno à condição colonial será uma realidade palpável e recolocará na ordem do dia, como um problema de ordem prática, a necessidade de grandes, dolorosas e difíceis rupturas.",103
A América Latina vivem uma crise que questiona sua trajetória histórica.,103
"Está em via de definir-se, nos próximos anos, o que seremos século XXI adentro.",103
"5. O Brasil está imerso nessa crise,",103
"mantendo porém as características estruturais que lhe são peculiares: a continentalidade do território, a abundância de recursos, uma grande população, uma base técnica razoavelmente desenvolvida, uma economia cheia de potencial, enorme capacidade de criação cultural.",601
"É o grande país periférico das Américas, um dos maiores do mundo.",601
"Um país tropical e moderno – rara combinação –,",601
"feito por um povo mestiço, original, com forte pendor para o sincretismo e a paz, aberto aos outros, voltado para o futuro, dotado simultaneamente de identidade nacional e vocação planetária.",607
"Um povo novo, que ainda está no começo de sua história.",601
"As condições estruturais de nosso país, somadas ao vigoroso ciclo de industrialização que experimentou, fazem dele uma força viva e pulsante, que poderá desempenhar um novo papel no mundo no século XXI.",601
"Conservamos, apesar de tudo, capacidade endógena de desenvolvimento, enorme criatividade e clara vocação para nos tornarmos o principal pólo de sustentação de um projeto regional – latino e americano –capaz de manter relações extensas com todo o mundo.",601
6. Mas há dificuldades em nosso caminho.,503
"Para superar essa crise, a sociedade – e não apenas o governo – precisa mudar.",503
"Pelo menos desde o fim do escravismo, nunca os diversos componentes da Nação viveram situações tão desiguais e tiveram interesses tão conflitantes.",503
"Depois de mais de dez anos de experimento neoliberal, uma parte minoritária da sociedade brasileira alterou seus padrões de consumo, suas expectativas e seus valores, adotando os padrões, expectativas e valores das populações afluentes do capitalismo globalizado.",503
"Bem-posicionados para participar diretamente do mercado mundial — como sócios menores, rentistas ou consumidores —,",503
"esses grupos ficam cada vez mais tentados a desfazer quaisquer laços de solidariedade local, desligando seu próprio destino do destino da sociedade como um todo.",601
"Suas opções apontam para o rompimento dos vínculos históricos e socioculturais que até aqui mantiveram juntos, em algum nível, os cidadãos.",601
"Outra parte da sociedade deseja preservar direitos sociais abolidos ou ameaçados, mantendo por isso alguma referência, ativa ou difusa, em partidos de oposição, sindicatos, movimentos ou organizações não governamentais.",503
"Sozinha, ela não tem peso para alterar o rumo das coisas: não é maioria numérica nem detém os principais aparatos de poder.",503
"Exerce uma influência às vezes importante, mas não decisiva.",503
"Resta a maioria do nosso povo, que foi, simplesmente, desligado desses processos.",503
São os grandes contingentes humanos de que o capitalismo não mais necessita.,503
"Sobrevivem no desemprego, no subemprego, na economia informal, em atividades sazonais, incertas ou ilegais.",503
"Por insistirem em sobreviver e por estarem relativamente concentrados, ameaçam.",503
"E, de alguma forma, se organizam.",503
São dezenas de milhões.,503
"Mas, até aqui, não se tornaram agentes da transformação.",503
Formam o ponto cego de qualquer estratégia transformadora.,503
A eles se volta nossa maior atenção.,503
7. Conhecemos as dificuldades também no terreno da economia.,103
Fechamos em 1999 a segunda década perdida consecutiva.,103
"A primeira delas – a de 1980 – havia sido marcada pela crise da dívida externa, que desequilibrou profundamente o Estado nacional e logo se desdobrou em uma crise inflacionária prolongada e grave.",103
"A segunda – a de 1990 –, paradoxalmente, se iniciou com a renegociação daquela mesma dívida externa, que num passe de mágica desapareceu do debate, pois teria deixado de ser um problema.",103
"Feita a renegociação, o Brasil pôde voltar a receber grandes somas de recursos do exterior, o que, em última análise, permitiu o controle da inflação.",103
"Tal controle foi decisivo para legitimar, em certo momento, a hegemonia do modelo patrocinado pelas instituições mais importantes do mundo capitalista.",103
"Hoje podemos dizer, sinteticamente, que esse modelo foi muito eficaz para desconstruir a forma de funcionamento anterior de nossa economia – com suas potencialidades e problemas –,",103
mas fracassou em reconstruir outra forma dela funcionar com um mínimo de sustentabilidade.,416
Isso fica claro quando retomamos a antiga metáfora do “tripé”.,410
"O Estado, que durante décadas comandou os conglomerados estratégicos",413
"e investiu pesadamente em infra-estrutura,",411
"hoje gasta parcela crescente de sua receita em juros aos bancos, tornando-se refém do sistema financeiro, que lhe impõe sucessivos “ajustes fiscais” desestruturantes.",103
"As empresas multinacionais pouco investem na criação de capacidade nova,",410
"seja porque agora o mercado brasileiro está aberto, sendo mais atraente importar,",406
"seja porque se tornou muito lucrativo comprar instalações já existentes, privadas ou públicas.",413
"O setor privado nacional, por sua vez, controla setores que enfrentaram nos últimos anos prolongada crise (como a agricultura)",410
ou estão em processo de rápida desnacionalização (como os bancos).,103
"Nenhum agente, ou combinação de agentes, comanda mais o investimento em grande escala.",410
O sistema econômico brasileiro assumiu uma configuração estrutural que não é favorável ao desenvolvimento.,410
"Alguns setores se modernizam e há miniciclos de crescimento, como houve nas décadas de 1980 e 1990.",410
"Mas, se não houver um enorme esforço para forçar a mudança de rumos, experimentaremos uma nova década perdida, que aliás já começou e que será, em seqüência, a terceira.",410
"8. As conseqüências dessa trajetória são, em larga medida, desconhecidas.",410
O Brasil que temos pela frente é um país muito mudado.,410
"Da trajetória percorrida no século XX, até cerca de vinte anos atrás, já temos interpretações mais ou menos coerentes, mais ou menos consagradas.",410
"De lá para cá, estamos em vôo cego.",410
"Importantes mudanças estruturais ocorreram, mas ainda são relativament e recentes e pouco compreendidas.",410
A primeira se situa no terreno da economia.,410
"Durante a maior parte do século XX, o Brasil foi uma economia capitalista dependente,",103
"geradora de pobreza, concentradora de renda e de propriedade,",503
"mas também foi, ao mesmo tempo, uma economia extraordinariamente dinâmica.",601
"Entre 1930 e 1980, mantivemos uma taxa média de crescimento de 7% ao ano.",410
"Isso significa que dobramos o produto interno bruto brasileiro em cada década, durante cinco décadas sucessivas.",410
Foi uma façanha.,410
"Hoje, continuamos a ser uma economia dependente,",103
"desigual, produtora de pobreza,",503
porém de baixo crescimento.,410
"Ficamos com o que havia de ruim, perdemos o que havia de melhor.",410
"Uma das conseqüências disso é que invertemos um movimento estrutural decisivo na formação do Brasil contemporâneo: hoje, nossa força de trabalho não está mais vindo de regiões e setores atrasados para dentro dos pólos dinâmicos e modernos da economia.",410
"Ao contrário: expulsa desses pólos, está sendo forçada a buscar formas de inserção socialmente mais atrasadas e de mais baixa produtividade,",410
pois continuamos a ser uma economia em que o progresso técnico se distribui de modo extremamente desigual.,503
"Um segundo elemento novo, desconhecido até recentemente e associado ao primeiro, é a formação de um enorme bolsão de desemprego estrutural.",701
"Na história do Brasil, nunca o desemprego havia sido especialmente alto, mesmo em conjunturas de recessão.",701
"Hoje, temos taxas que variam de 16% em Porto Alegre, que é a região metropolitana com a menor taxa, a 25% em Salvador e Recife, sendo que nas periferias dessas regiões – e, especialmente, entre os jovens – as taxas são significativamente maiores.",701
"Este novo contingente de desemprego estrutural diminui muito pouco nos miniciclos de crescimento, mostrando-se – mantido o atual modelo – um dado estável da nossa realidade social.",701
"Outra mudança estrutural importante salta à vista: ao longo do século XX, mesmo sendo uma economia injusta, o Brasil foi uma sociedade que garantiu, na média, mobilidade social.",503
"Ao longo das gerações havia uma expectativa de ascensão social, lenta porém visível.",503
"Para isso, vários elementos se combinavam.",503
"Todos eles foram destruídos nos últimos dez ou vinte anos: a indústria não emprega mais,",701
"a escola pública mergulhou em crise,",506
"a fronteira agríco la foi fechada,",703
o Estado deixou de ser um pólo demandante de mão-de-obra.,413
"Nos transformamos em uma sociedade produtora de insegurança e incerteza em larga escala, com um futuro opaco, gerador de medos e de todo tipo de perplexidades.",601
"Uma quarta mutação: em seus 500 anos de história, durante 470 anos o Brasil foi uma sociedade de maioria de população rural.",701
O primeiro censo demográfico que aponta equilíbrio entre as populações rural e urbana – ainda com pequena predominância rural – é o de 1970.,701
"O censo de 2000, no entanto, mostra a presença de mais de 80% das pessoas nas cidades.",701
"Alteramos a distribuição da nossa população, de forma rápida e brutal.",701
"Hoje, quase 40% da população brasileira vivem em apenas nove aglomerados urbanos, as regiões metropolitanas, cada vez mais ingovernáveis.",701
"As famílias urbanizadas, mergulhadas inteiramente no mundo do mercado, precisam obter renda monetária para satisfazer todas as suas necessidades.",701
"Essa renda, na cidade, quase sempre exige a mediação de um emprego, cada vez mais escasso.",701
"No campo também houve outras mutações estruturais importantes, que se somam para formar esse novo país, ainda desconhecido.",703
"Aumentaram – em níveis insuficientes – a produtividade e a capacidade de produção agrícolas,",410
"mas em um processo muito seletivo, que deixou de fora regiões inteiras e marginalizou populações.",503
O êxodo rural atingiu 40 milhões de pessoas em trinta anos.,703
A agricultura familiar mergulhou em grave crise.,703
"A fronteira agrícola foi praticamente fechada,",703
"com a reprodução, nas áreas novas, de uma estrutura de propriedade agrária ainda mais concentrada que nas áreas velhas.",503
"Eliminou-se assim um espaço de manobra tradicional da sociedade brasileira, que permitia uma espécie de “fuga para a frente” no território, e o conflito pela terra se nacionalizou.",703
"Também foi profunda a mudança na forma de socialização da pessoas, especialmente crianças e jovens.",416
"A forma hoje predominante não passa mais, principalmente, pela escola, a família, a comunidade, a paróquia – esse conjunto de instituições, digamos assim, locais e tradicionais, acessíveis às pessoas.",416
Passa por meios de comunicação de massa organizados como empresas capitalistas privadas e que operam sem nenhum controle social.,416
"Esse sistema impõe, à sociedade brasileira, padrões de consumo inatingíveis e desejos inalcançáveis, muitas vezes perversos, disseminando sentimentos de amoralidade, frustração e marginalidade.",416
"A violência que se assiste nas ruas tem relação direta com o abandono de populações entregues ao bombardeio de meios de comunicação poderosos e irresponsáveis, para os quais é bom o que mais vende, e que agem sem preocupar-se com o desarranjo mental e moral que provocam.",416
9. Tudo isso formou um vulcão.,701
É ilusório imaginar que uma sociedade possa ingressar em um período histórico com tais características sem enfrentar turbulências de grande monta.,701
"Por mais que se esforcem para generalizar sua visão de mundo, as elites dominantes não afastam as indagações que as pessoas fazem, temerosas, sobre o perigoso presente e o incerto futuro que pressentem para si e para seus filhos.",701
"Eis a face mais evidente da crise: as pessoas já sabem que é preciso mudar, mas ainda não sabem como e para onde mudar.",701
"A necessidade de transformar as circunstâncias vigentes é clara, mas o caminho para isso permanece indefinido.",701
"Sem ter sido tomada, a decisão de mudar fica pendente, mas a necessidade de tomá -la não desaparece.",701
A crise se repõe.,701
Daí o pessimismo de muitos.,701
"No entanto, nós afirmamos que nunca, como hoje, ela teve condições tão favoráveis para uma solução.",701
"Aquelas multidões que descrevemos – concentradas em grandes cidades, com acesso a informação e sem alternativas dentro do sistema atual – são, em tamanha escala, um fenômeno novo em nossa história.",701
Nunca tiveram uma posição potencialmente tão forte.,701
O destino da nação está em suas mãos.,701
"10. Três grandes campos estão se enfrentando nessa campanha eleitoral, oferecendo suas soluções.",305
"O primeiro deles é representado pelas forças da situação, promotoras das reformas neoliberais.",403
"Elas não têm mais a ampla hegemonia que tiveram há alguns anos, mas mantêm o controle sobre o aparelho de Estado e contam com fortes apoios entre os “de cima”, dentro e fora do país.",403
Tem sido notável a inflexão do discurso dessa corrente.,305
"Há oito anos, ela nos acenava com uma espécie de “via rápida” para ingressar no chamado Primeiro Mundo.",305
"Fazia um discurso otimista, cheio de si, arrogante, anunciando-se como portadora de um futuro brilhante.",305
"Hoje, seu candidato aparece na televisão para dizer, como se fosse um trunfo, que ainda não estamos tão mal quanto a Argentina...",305
"Tenta conferir, à nossa crise, ares de normalidade, para nos acostumar com um futuro medíocre.",305
"Embora com dificuldades, o projeto dessa corrente ainda não derrotado.",305
Mas precisa sê-lo.,305
"Pois, se esse campo tiver êxito, seremos uma sociedade mais dependente",103
"e mais dividida,",503
vivendo sob uma democracia ainda mais restringida.,202
"Uma casca de democracia, vazia por dentro.",202
"As políticas que esse campo propõem visam não apenas a implantação de suas chamadas “reformas” – que tanto estrago já causaram –,",403
mas também a criação de mecanismos legais e instituições que impeçam a reversão delas e eliminem ao máximo a margem de manobra de qualquer futuro governo.,202
"11. Um segundo campo centraliza suas atenções na necessidade de promover alterações na política econômica, sob a forma de juros mais baixos, maiores incentivos aos setores produtivos, menor obsessão com a estabilidade monetária, e assim por diante.",305
Mas não questiona a herança neoliberal nem propõe reformas estruturais.,403
"É a parte mais visível da oposição, aquela que conta com maior espaço institucional e maior cobertura da imprensa.",305
"Dependendo da evolução da conjuntura, essa oposição, integrada às regras do jogo, pode transformar-se na alternativa preferencial da elite dominante, como ocorreu em outros países.",305
"Pois os centros mais importantes do capitalismo mundial – como o governo dos Estados Unidos, o Banco Mundial e o FMI – há muito tempo perceberam que o modelo neoliberal provoca grandes instabilidades nas economias e agrava a questão social.",403
Sabem que o pêndulo não pode oscilar indefinidamente em uma mesma direção.,403
"Feitas as “reformas”, muitas vezes o próprio sistema dominante passa a necessitar de políticas mais moderadas, que não questionem seriamente as novas estruturas, mas possam introduzir correções de rota e estabelecer mediações mais eficientes com as sociedades.",403
"Até aqui, são frustrantes as experiências em que esse “segundo campo” chegou ao poder na América Latina, como ocorreu no Chile e na Argentina.",403
Sua trajetória tem sido centrípeta em relação ao modelo neoliberal.,403
"As chances de frustração também são enormes no Brasil, se esse caminho vier a ser escolhido.",403
"12. Nossa alternativa, ao contrário, tenta colocar-se à altura da crise de destino que nossa sociedade atravessa.",305
"Por isso, a elaboração de nosso programa não se reduz a fórmulas econômicas.",305
"Propomos, antes, novas referências culturais e políticas para a sociedade e para a ação do futuro governo, buscando redefinir os compromissos fundamentais da sociedade consigo mesma.",305
Convocamos a sociedade a assumir o que chamamos de cinco compromissos,606
e a realizar reformas estruturais de caráter democrático.,202
O primeiro é o compromisso com a soberania.,107
"Ele representa a nossa determinação de dar continuidade ao processo de construção de uma Nação, produzindo uma ruptura com a dependência externa",103
e conferindo ao Brasil um grau suficiente de autonomia decisória.,107
"O segundo, chamamos de compromisso com a solidariedade.",606
"Ele nos diz que a continuidade da construção nacional deve dar-se em outras bases, concentrando-se nossa capacidade produtiva, técnica e cultural, antes de mais nada, na eliminação da miséria e da pobreza em todas as suas manifestações, de modo a que nos tornemos de fato uma nação de cidadãos.",503
O terceiro é o compromisso com o desenvolvimento.,410
"Ele expressa a decisão de eliminar a tirania do capital financeiro e superar nossa condição de sociedade periférica,",410
"afirmando que mobilizaremos todos os nossos recursos, hoje subutilizados, articulando-os no interior de um projeto coerente.",404
O quarto é o compromisso com a sustentabilidade.,416
"Ele estabelece uma aliança com as gerações futuras, pois fala da necessidade de reinventar um modelo de desenvolvimento, que não seja cópia de modelos socialmente injustos e ecologicamente insustentáveis, que estão levando a humanidade a uma brutal crise civilizatória.",416
O quinto é o compromisso com a democracia ampliada.,202
"Ele aponta para a refundação do sistema político brasileiro, em bases amplamente participativas, de modo que o povo possa controlar os centros decisórios em todos os níveis.",202
Esses cinco compromissos são solidários entre sI.,000
Formam uma unidade indissolúvel.,000
"São o ponto de referência para o programa e as decisões que, a partir dele, tivermos de tomar.",000
"Para realizá-los, será necessário alterar o sistema de poder que comanda o Brasil, com a realização de reformas que alcancem toda a sociedade.",202
"Será preciso democratizar a riqueza, a terra, a informação e a cultura.",503
13. Definimos também os contornos de uma nova política econômica.,408
"Buscamos apresentar respostas claras e consistentes a três grupos de questões prioritárias, que exigem iniciativas governamentais coordenadas e demarcam a primeira fase de uma nova gestão da economia nacional:",408
a) Como obter equilíbrio na conta-corrente do balanço de pagamentos.,408
"Como se sabe, o experimento neoliberal destruiu esse equilíbrio (que já havia sido penosamente obtido),",403
"deixando o país em situação de enorme vulnerabilidade externa e dependência aguda de financiamentos estrangeiros, da ordem de US$ 50 bilhões por ano.",103
"Além de eliminar um enorme constrangimento especificamente econômico,",410
"o reequilíbrio das contas externas é essencial para levarmos adiante o compromisso com a soberania, um dos pontos de referência do novo projeto, criando condições preliminares para um reposicionamento internacional do Brasil.",103
"Sob esse enfoque foram reestudadas questões como política industrial (de exportações e de substituição de importações), política comercial, câmbio, balança de serviços, remessas de lucros, dívida ex terna, tratados internacionais etc.",408
b) Como remontar um sistema endógeno de financiamento do desenvolvimento.,103
"Esse desafio se liga diretamente ao compromisso com o desenvolvimento, acima explicitado.",416
Nenhum aporte de capital estrangeiro é capaz de garantir as taxas de investimento necessárias para o crescimento de uma economia do tamanho da nossa.,410
"Ou caminhamos sobre nossos próprios pés, assim nos tornando parceiros naturais de outras nações, em condições de igualdade, ou continuaremos reduzidos à condição de pedintes.",103
Não contamos (em escala minimamente relevante) com o modelo anglo-saxão do mercado de ações.,414
"Mas temos um sistema bancário moderno, espalhado pelo território e capitalizado, além de dois bancos federais sólidos e um grande banco federal de fomento, todos com muitos recursos.",414
"A ampliação do crédito, absolutamente necessária, está limitada pela forma de organização e funcionamento desse sistema,",403
"por uma política monetária enlouquecida, baseada na manutenção de altíssimas taxas de juros,",414
"e pela falta de um horizonte claro de investimentos no longo prazo, características do modelo atual.",404
"Com o país funcionando muito abaixo de seu potencial, o passivo social se acumula, as taxas de crescimento rastejam e o problema da poupança se torna insolúvel.",410
"O investimento permanece medíocre, enquanto o país se endivida para imitar padrões de consumo criados em sociedades que têm renda per capita pelo menos dez vezes maiores que a nossa.",410
"Ao mesmo tempo, os governantes lançam apelos cada vez mais patéticos ao capital internacional.",103
Nosso problema não é falta de poupança interna.,410
"É, de um lado, incapacidade de dirigir a poupança para o investimento e, de outro, acúmulo de capacidade subutilizada.",410
c) Como alterar profundamente as condições do mercado de trabalho.,701
"Uma das heranças do neoliberalismo, como vimos,",403
"é um desemprego aberto que ultrapassou recentemente a inacreditável taxa de 20%, somado a uma informalização das relações de trabalho que atinge bem mais de 50% da população ocupada.",701
"O trabalhador de carteira assinada tornou-se franca minoria, mesmo dentro do mundo do trabalho.",701
"É um enorme retrocesso, que cria um contexto hostil a qualquer progresso social.",403
"Mantido esse contexto, serão muito pequenos os efeitos das políticas compensatórias que se deseje implantar.",403
"O compromisso com a solidariedade, acima exposto,",606
exige a recomposição dos laços sociais que decorrem do reconhecimento efetivo do direito ao trabalho e dos direitos dos trabalhadores.,701
"Tais alterações na política econômica exigem a edificação de um novo modelo de desenvolvimento, no qual, certamente, o crescimento do mercado interno e a expansão da massa salarial,",410
"a redução da taxa de juros e o fim da hegemonia do capital financeiro,",409
"a produção de bens fundamentais (como alimentos, habitação, energia e infra-estrutura urbana),",410
"o reequilíbrio regional,",503
"a expansão dos serviços públicos,",504
"a realização de reformas estruturais,",410
"a retomada de controle sobre os conglomerados estratégicos da economia nacional,",413
a integração sul-americana,108
"e muitos outros temas heréticos, sob a óptica neoliberal, recobram sentido e coerência, articulando-se com uma política macroeconômica realmente nova, capaz de tornar-se um ponto de apoio às transformações mais amplas que desejamos realizar.",408
14. O futuro da sociedade brasileira dependerá de sua capacidade de alterar sua forma de organização socioeconômica,408
e sua posição no sistema mundial.,107
"Grandes países periféricos, como os Estados Unidos e a China, já passaram por desafios semelhantes, cada um ao seu jeito.",103
Só obtiveram êxito quando decidiram reformar-se e ousaram contrariar o lugar que lhe fora atribuído pela ordem internacional de seu tempo.,103
É o que desejamos fazer.,103
"No plano internacional, buscaremos uma posição independente,",107
"fortalecida pela formação de um bloco regional autônomo, capaz de manter relações geograficamente diversificadas e assumir um papel próprio no mundo.",108
O Brasil é insubstituível,601
"na criação do núcleo histórico de um novo rearranjo regional de cooperação e desenvolvimento — latino e americano — , que poderá vir a configurar um novo bloco, ou um novo megaestado, no futuro.",107
"Por isso, rejeitamos o projeto de criação da Alca,",103
e no lugar dele proporemos a crescente integração sul -americana.,108
"Rejeitaremos a instalação de bases estrangeiras em nosso território,",103
assegurando que Alcântara continue a sediar o programa espacial brasileiro.,107
"Daremos especial atenção à região amazônica, que queremos ver",410
– por tratado com os demais governos da região –,107
"como um território livre de tropas militares estrangeiras,",103
"e cuja plena integração constitui hoje, mais do que nunca, um desafio estratégico para a América do Sul, por seu potencial hídrico, energético, alimentar, mineral e genético.",410
"15. Todo esse esforço exigirá, necessariamente, a progressiva edificação de uma nova sociedade.",415
"No Brasil e no mundo, os sinais de barbárie se multiplicam, seja na esfera material, com o processo de exclusão social,",503
"seja nas esferas cultural e espiritual, com a crescente perda de sentido da existência humana.",502
O motivo é claro: o processo de acumulação de capital precisa cada vez menos das pessoas.,415
"Isso significa que a criação de riqueza abstrata, que é o objetivo do capitalismo, descolou radicalmente das necessidades humanas.",415
"Por isso, para defender a humanidade, precisamos superar esta forma de organização social e recolocar o socialismo na ordem do dia.",415
Ele nunca foi tão necessário.,415
O Brasil que temos,999
"Ao apresentar seu Programa de Governo ao País, o PSB tem em vista a elaboração de um Projeto Nacional capaz de mobilizar trabalhadores, intelectuais, empresários nacionais, pequenos e médios empreendedores, produtores rurais, profissionais liberais, enfim, todos os brasileiros que rejeitam o atraso, as injustiças e o abandono a que se acha submetida a grande maioria de nosso povo.",606
"Assim, espera estar contribuindo para a formulação de um quadro de esperanças que aglutine a nossa gente na extraordinária e urgente tarefa de construir um novo Brasil.",606
"Para tanto, é necessário unir esforços e talentos dos mais diversos segmentos sociais.",606
"Por isso, a proposta do PSB é de união de todos os brasileiros em torno desse projeto de um novo Brasil, com o qual nosso povo sempre sonhou e que, neste documento, denominamos de O BRASIL QUE QUEREMOS.",606
