"text","cmp_code","eu_code"
"Um modelo que parte da compreensão adequada da situação que vivemos e que aponta soluções capazes de assegurar aos cidadãos, sobretudo àqueles que mais fustigados têm sido pela crise, um nível de vida consentâneo com as suas necessidades mas, também, com as actuais possibilidades de Portugal.","305",NA
"Esse modelo assenta, no plano político, na criação de condições para assegurar, em concreto, o primado da Democracia, com respeito pelo valor central da dignidade da pessoa humana, dele retirando as indispensáveis ilações,","202",NA
"nomeadamente no que respeita à ideia de colocar o Estado ao serviço dos cidadãos e não ver nestes, apenas, um objecto da actuação daquele.","202",NA
"No domínio económico e financeiro, o modelo de governação do PSD, que este programa traduz, apresenta como preocupações centrais o equilíbrio sustentado das contas públicas,","414",NA
"o controlo do endividamento externo e da dívida pública","414",NA
"e a melhoria da produtividade, peça fundamental de qualquer estratégia de desenvolvimento económico.","410",NA
"No domínio social, as nossas propostas visam a realização de um objectivo central: preservar o Estado Social, que tem sido objecto nos últimos anos de um ataque e um desmantelamento de enormes proporções, precisamente pela mão daqueles que tanto apregoam o valor da solidariedade mas que, em concreto, nada fazem para a assegurar.","504",NA
"E, nesse domínio, a linha de actuação que neste Programa se propõe, é linear: mudar o actual paradigma estatizante,","505",NA
"privilegiando formas de actuação que assentem na construção de uma parceria estratégica alargada entre o Estado, as autarquias locais e a sociedade civil, neste âmbito reconhecendo o papel fulcral que deve caber às misericórdias e às instituições particulares de solidariedade social.","505",NA
"Este Programa traduz a visão estratégica que o PSD tem para Portugal, a qual assenta em ideias claras: melhorar as condições de vida dos Portugueses, restaurar a confiança, a credibilidade e a esperança no futuro e promover a recuperação nacional, o crescimento económico, o emprego e a solidariedade social e a justiça intergeracional.","410",NA
"Mas, independentemente dessa visão global, que é válida para o período de uma legislatura (e até mais), o Programa reconhece que o País vive hoje, em praticamente todos os domínios, uma situação de excepção, à qual há que acudir com carácter prioritário, com especial destaque para a área social e o plano financeiro.","414",NA
"Nessa medida, concretizam-se no texto a filosofia geral e as medidas concretas de dois planos que o PSD tinha já afirmado como peças fundamentais do seu Programa eleitoral de Governo: o Plano de Emergência Social e o Programa de Estabilização Financeira.","414",NA
"Desenganem-se aqueles que queiram ver neste documento um instrumento de populismo, uma cedência à demagogia ou uma listagem de promessas fáceis.","305",NA
"Desde logo, porque essa não é a atitude do PSD perante a política.","305",NA
"Mas, também, porque o tempo que vivemos é de exigência e de responsabilidade.","305",NA
"E é precisamente exigência e responsabilidade que o País, desde logo, mas também os nossos parceiros internacionais, esperam ver em nós.","305",NA
"O Programa que agora deixamos à apreciação e ao escrutínio dos Portugueses resiste a qualquer teste de avaliação ou credibilidade.","305",NA
"Tudo o nele se propõe foi estudado, testado e ponderado.","305",NA
"Consequentemente, as propostas nele contidas são para a levar a cabo e as medidas que nele se apontam são para cumprir.","305",NA
"Também nisso queremos ser diferentes daqueles que nos governam e que não têm qualquer sentido de respeito pela promessa feita ou pela palavra dada.","305",NA
"Assumimos um compromisso de honra para com Portugal.","305",NA
"E não faltaremos, em circunstância alguma, a esse compromisso.","305",NA
"Por fim, o Programa não esconde nunca as dificuldades que ainda teremos de conhecer e enfrentar.","305",NA
"Mas transmite também a ideia de que, com uma governação competente e, sobretudo, com o empenho de todas as energias positivas e de todas as capacidades de que o País dispõe, está perfeitamente ao nosso alcance vencer o desafio e colocar Portugal no lugar que é o seu, por direito próprio, no concerto das Nações.","305",NA
"De que, se for essa, como esperamos, a vontade que os nossos compatriotas exprimirão no próximo dia 5 de Junho, é possível MUDAR PORTUGAL.","305",NA
"1 PILAR CÍVICO E INSTITUCIONAL",NA,NA
"As instituições da democracia portuguesa, mais de três décadas passadas sobre o seu momento fundador, carecem de aperfeiçoamento.","202",NA
"O nível de exigência é hoje maior e as bases institucionais da vida política, social e económica ainda precisam de ser repensadas e melhoradas.","202",NA
"Não é possível imaginar a democracia, a prosperidade e a coesão social sem instituições que propiciem e estimulem a participação, as iniciativas e os empreendimentos dos cidadãos, e ofereçam ainda um enquadramento bem definido, transparente e seguro, para as relações inter-pessoais e empresariais.","202",NA
"As instituições em Portugal, neste momento, não dão sinais de saúde.","202",NA
"A abstenção eleitoral tem crescido desde há anos.","202",NA
"Tem aumentado a desconfiança dos cidadãos em relação aos vários órgãos de soberania, bem como em relação às demais instituições nacionais.","202",NA
"O Estado é visto como um domínio exclusivo de partidos, corporações e outros grupos de interesse restritos, pouco transparente e pouco sensível à sociedade.","304",NA
"Aos olhos da generalidade dos cidadãos parece um corpo estranho, às vezes até hostil, mas quase sempre merecedor de pouca confiança.","202",NA
"Os rumores sobre a corrupção dos seus agentes, amplificados pela comunicação social e pela aparente incapacidade da investigação, minam o respeito pelas instituições.","304",NA
"Esta situação obriga a uma reflexão profunda e à tomada de medidas assentes num conjunto de princípios para a mudança:","202",NA
"- Sistema Político","202",NA
"- Descentralização Administrativa","301",NA
"- Justiça","605",NA
"- Combate à Corrupção e à Informalidade","304",NA
"- Regulação","403",NA
"- Segurança Nacional","104",NA
"O Desafio da Mudança.",NA,NA
"O PSD propõe-se melhorar o quadro institucional da vida portuguesa.","202",NA
"O PSD quer um poder político reforçado pela legitimidade que lhe advém de cidadãos que se sentem representados e se identificam com os seus representantes.","202",NA
"O PSD pretende um poder político transparente, sujeito a escrutínio efectivo, e que por isso suscitará mais confiança.","202",NA
"O PSD estabelecerá regras claras e iguais para todos, de modo a que todos possam desenvolver iniciativas e realizações em igualdade de condições.","202",NA
"O PSD tomará iniciativas para que o País tenha um sistema eficaz de combate à corrupção,","304",NA
"à informalidade e a posições dominantes, e um sistema de regulação mais coerente e independente.","304",NA
"O PSD aperfeiçoará os dispositivos de defesa das pessoas e do País, de modo a reforçar o sentimento de segurança em Portugal.","605",NA
"O PSD trabalhará para que o País tenha um sistema de justiça mais célere, mais capaz de garantir direitos e contratos e de reparar a sua violação.","605",NA
"Em suma, o PSD compromete-se a desenvolver instituições que propiciem, em Portugal, uma vida política, social e económica mais rica, mais justa e mais livre.","605",NA
"Objectivos Chave para a Mudança",NA,NA
"O programa do PSD visará os seguintes princípios gerais:","202",NA
"- Apostar na maior proximidade dos eleitos em relação aos eleitores e na clarificação das responsabilidades e das áreas de actuação dos vários órgãos de soberania e de administração.","202",NA
"- Definir regras simples, claras e universais, e promover o seu cumprimento escrupuloso por todos, em condições de igualdade de oportunidades e de obrigações.","503",NA
"O primeiro desafio é assegurar que o próprio Estado é um agente que respeita e promove regras transparentes e não discriminatórias.","403",NA
"- Mudar a forma de actuar do Estado.","202",NA
"Ao Estado compete, acima de tudo, criar espaço para a participação activa dos cidadãos.","202",NA
"Para além das funções de soberania (Defesa, Justiça, Segurança e Representação Externa), a regulação deverá constituir uma das formas do Estado actuar.","403",NA
"Os métodos de regulação desenvolvidos para as áreas económicas podem, com as necessárias adaptações e salvaguardas, ser aplicáveis nos sectores sociais, designadamente em matéria de Segurança Social, de Saúde e de Educação, como forma de preservar a necessária coexistência entre os sectores público, privado e social.","403",NA
"Ao Estado, através do Executivo, caberá sempre uma acção de garante de que o sistema regulatório instaurado cumpre os objectivos de cada sector e satisfaz as necessidades das pessoas, protegendo ao mesmo tempo as mais débeis, social e economicamente.","403",NA
"Por isso, a intervenção do Estado assegura a justiça distributiva e realiza os fins do Estado social, sem sobrecarregar o erário público com custos desnecessários.","504",NA
"- Investir na reorganização e nos novos processos, evitando o erro de acreditar que mais recursos, só por si, resolvem os problemas.","504",NA
"No caso da Educação e da Justiça, por exemplo, esses recursos foram atribuídos, sem melhorias significativas do desempenho.","506",NA
"O PSD acredita que é possível fazer mais e melhor com menos custos.","504",NA
"Mais: para preservar e viabilizar a maior parte dos serviços públicos e o exercício das funções nucleares, é absolutamente necessário que tal seja possível.","504",NA
"- Evitar rupturas no funcionamento das instituições, o que exige uma prévia avaliação da situação existente e dos custos, resultados previsíveis e interesses afectados pelas novas reformas a introduzir.","303",NA
"O PSD assume o propósito de tudo fazer no respeito do princípio da concertação estratégica.","303",NA
"Na Justiça, por exemplo, o PSD propõe-se institucionalizar o diálogo estratégico com as diversas profissões jurídicas, que deverão ser agentes da mudança e que, assim, se deverão co-responsabilizar num novo modelo de Justiça.","605",NA
"Eixos de Acção para a Mudança",NA,NA
"Os eixos de acção previstos ao nível do sistema político, da Justiça, do combate à corrupção e a informalidade, da regulação, da segurança das pessoas e do País, são os seguintes:","304",NA
"1. Sistema Político","202",NA
"2. Descentralização Administrativa","301",NA
"3. Justiça 4.","605",NA
"Combate à Corrupção e à Informalidade","304",NA
"5. Regulação","403",NA
"6. Segurança Nacional","104",NA
"-1. Sistema Político:",NA,NA
"Para o PSD, o sistema político carece de dois aperfeiçoamentos fundamentais.","202",NA
"Por um lado, no caso da Assembleia da República, reforçar a proximidade entre cidadãos eleitores e eleitos, no sentido de aumentar a credibilidade do sistema.","202",NA
"Por outro lado, no caso das autarquias locais, definir as responsabilidades dos eleitos, no sentido de aumentar a homogeneidade e transparência do sistema de governação.","202",NA
"É hoje claro que esses aperfeiçoamentos poderão ser conseguidos sobretudo através de alterações às leis eleitorais.","202",NA
"O debate sobre o assunto tem suscitado várias propostas de reforma, todas comportando vantagens e desvantagens.","202",NA
"O PSD entende que é altura de fazer escolhas.","202",NA
"Por isso, compromete-se a apresentar as seguintes reformas:","202",NA
"No plano da reforma do sistema político, o PSD considera importante consagrar:","202",NA
"- Em primeiro lugar, a reforma da lei eleitoral para a Assembleia da República.","202",NA
"Defendemos a introdução de mecanismos de personalização das escolhas pela via do voto preferencial opcional, mecanismos esses que requerem a reconfiguração dos círculos eleitorais, de modo a combinar a existência de um círculo nacional com círculos locais menores, onde o eleitor tem um voto nominal escolhendo o seu candidato preferido, além da escolha do partido da sua preferência.","202",NA
"A reforma manterá, essencialmente, o sistema de representação proporcional que vigora hoje, mas abre espaço à correcção de um dos aspectos em que o seu desempenho tem sido menos eficaz: a aproximação de eleitores e eleitos.","202",NA
"- A redução, para 181, do número de Deputados da Assembleia da República, assim se alcançando os seguintes objectivos:","202",NA
"- Dar execução à revisão constitucional de 1997, a qual, ao fim de todos estes anos, continua por concretizar.","203",NA
"- Tornar o Parlamento mais operacional e eficaz.","202",NA
"Reduzir o número de Deputados não significa reduzir a representação política.","202",NA
"Significa, sim, reforçar a eficácia da intervenção política e parlamentar dos Deputados eleitos.","202",NA
"- A reforma da lei eleitoral autárquica, com os seguintes objectivos:","202",NA
"- Consagrar o princípio da homogeneidade e transparência do governo local.","202",NA
"Em caso de ausência de maioria de um único partido ou lista de cidadãos, deve a Assembleia Municipal funcionar como órgão do qual emana o apoio político aos executivos (de coligação ou não).","202",NA
"Os executivos devem responder de um modo coeso pela sua acção, deixando de ser câmaras de representação, tarefa a assegurar pelas Assembleias Municipais.","202",NA
"- Simplificar o processo eleitoral, fazendo com que haja uma única eleição, a eleição da Assembleia Municipal, ao contrário das duas eleições hoje existentes.","202",NA
"Nesta solução, só o Presidente da Câmara, o primeiro candidato da lista mais votada, é eleito directamente pelos eleitores, sendo a vereação escolhida pelo Presidente da Câmara e aprovada pela Assembleia Municipal.","202",NA
"- Consagrar o princípio de maior eficácia e responsabilização na governação.","303",NA
"Assim, o Presidente da Câmara deve ter liberdade de escolha dos seus vereadores podendo fazer remodelações ao longo do mandato.","303",NA
"- Diminuir o número de membros das Assembleias Municipais, para garantir a sua operacionalidade e reforçar os poderes de fiscalização política do executivo.","303",NA
"- Extinguir os Governos Civis.","303",NA
"Trata-se de estruturas completamente anquilosadas, sem sentido e sem justificação.","303",NA
"- Consolidação e aprofundamento do Modelo de Autonomia das Regiões Autónomas (Açores e Madeira)","301",NA
"O regime autonómico democrático, estabelecido e garantido pela Constituição, afirma os Açores e a Madeira no território Português, com respeito da sua identidade e dignidade próprias.","301",NA
"O PSD orgulha-se de ser o principal protagonista histórico da Autonomia Insular, na sua dimensão política, administrativa, financeira e cultural.","301",NA
"Uma Autonomia autêntica dos Açores e da Madeira é um objectivo político nacional porque está ao serviço da boa governação e do desenvolvimento do País inteiro.","301",NA
"Para tal, o PSD compromete-se:","301",NA
"- A manter diálogo permanente com os órgãos de governo próprio das Regiões Autónomas, promovendo uma definição do interesse nacional, nas mais diversas questões, que tenha em conta e equilibre harmoniosamente os interesses em presença.","301",NA
"Nesse diálogo, as áreas da agricultura, do mar e pescas, do ambiente, da energia, dos transportes e do turismo, merecerão uma atenção particular, dada a óbvia relevância para ambas as Regiões Autónomas.","703",NA
"- A tomar como próprias as justas pretensões açorianas e madeirenses no âmbito europeu, por elas pugnando junto das instâncias competentes, garantindo uma efectiva participação das Regiões Autónomas nos processos de decisão que lhes digam respeito.","301",NA
"- A repartir, em matéria de finanças públicas do País, o esforço nacional com equidade por todos, sem prejuízo do cumprimento, por parte do Estado, das Regiões Autónomas e dos municípios, da Lei de Finanças das Regiões Autónomas e da Lei de Finanças Locais, no quadro da sustentabilidade das finanças públicas nacionais.","301",NA
"- Reconhecendo que o sentido da última revisão da Constituição se tornou num foco de tensões quanto aos poderes normativos das Regiões Autonómas, dever-se-á em futura revisão, repristinar o seu propósito original e clarificar melhor a repartição de competências entre a Assembleia da República e as Regiões Autónomas, ajustando, em conformidade, os mecanismos de controlo constitucional.","301",NA
"- No caso das autonomias regionais, a pugnar pelo equilíbrio do binómio autonomia/responsabilidade em matéria de fiscalidade e sustentabilidade da dívida, quando se tratar de aprofundar as competências próprias das Regiões Autonómas.","301",NA
"- Criar condições para que a lei das Finanças Regionais, enquanto lei de valor reforçado, veja alterada, para dois terços, a maioria qualificada necessária à sua aprovação.","301",NA
"Deste modo, evita-se que maiorias conjunturais possam produzir alterações ao sabor das conveniências partidárias e de ocasião, dando maior estabilidade às relações financeiras entre a República e as Regiões Autónomas.","301",NA
"- A reabrir o processo negocial com a Comissão Europeia no que diz respeito ao actual regime do Centro Internacional de Negócios da Madeira (CINM).","301",NA
"- A promover o cumprimento rigoroso do Acordo entre Portugal e os EUA decorrente da utilização da Base das Lajes e, nesse âmbito, a concretizar as medidas efectivas que salvaguardem o interesse da Região Autónoma dos Açores.","301",NA
"-2. Descentralização Administrativa",NA,NA
"O PSD irá propor uma nova agenda para a descentralização administrativa: esta é a grande alternativa à cultura centralista do nosso País, representando um caminho consensual e uma política correcta.","301",NA
"Os Portugueses sentem que o poder de decisão mais próximo de si é positivo, ajuda a resolver os seus problemas e introduz uma cultura de responsabilidade.","301",NA
"Portugal precisa de um Estado menos centralizado, menos burocratizado e assente no princípio da subsidiariedade.","301",NA
"É fundamental reordenar o aparelho do Estado de forma a conseguir uma melhor eficiência na afectação de recursos destinados ao desenvolvimento social, cultural e ambiental das várias regiões do País.","301",NA
"Regionalização: o PSD considera que o processo de criação de regiões administrativas previsto na Constituição não tem condições para ser desencadeado nesta fase crítica da vida nacional.","301",NA
"O facto de precisarmos de reduzir o peso do Estado e de garantir a redução do défice público não se compadece com qualquer incerteza que pudesse envolver um processo tão complexo como o da Regionalização.","301",NA
"Porém, o PSD entende que pode vir a ser lançada uma experiência-piloto no País, na qual se deve procurar estudar e avaliar modelos de competências, de financiamento e de transferências de recursos (humanos e outros) que possa vir a estar na base de um futuro processo de Regionalização.","301",NA
"Para esse efeito, o PSD está disponível para viabilizar uma alteração constitucional que permita o levantamento do travão constitucional que obriga à simultaneidade da criação das regiões.","301",NA
"Aprofundamento do Municipalismo:","301",NA
"a descentralização administrativa não se esgota no processo de regionalização.","301",NA
"Portugal é um País onde o municipalismo tem uma tradição histórica bastante enraizada e da qual o PSD se orgulha.","301",NA
"Como tal, importa proceder à continuação das transferências da administração central para os municípios e para as suas formas de associação voluntária.","301",NA
"- Uma nova agenda para a descentralização deve contemplar a transferência de novas competências para os municípios em vários domínios (ambiente, cultura, ordenamento do território), mas, de forma vincada e prioritária nas áreas seguintes:","301",NA
"- Educação: a transferência para os Municípios das competências em matéria de construção e manutenção das escolas e de instalação e acompanhamento da gestão dos estabelecimentos do ensino básico.","301",NA
"- Saúde: reforço da participação, por parte dos Municípios, no planeamento da rede nacional de equipamentos de saúde da competência em matéria de construção de centros e extensões de saúde e da remodelação dos existentes.","301",NA
"- Acção social: em articulação com as IPSS e as Misericórdias, reforçar as competências dos Municípios na área social, e fazer com que serviços desconcentrados do Estado, nesta área, sejam integrados nas autarquias locais.","301",NA
"Tudo para reforçar o critério de proximidade e operacionalidade na intervenção em prol da solidariedade social.","301",NA
"- Simplificação dos procedimentos administrativos e de planeamento nas relações entre a Administração Central e a Administração Local:","303",NA
"o Transferência gradual da responsabilidade do licenciamento urbanístico para as autarquias locais,","301",NA
"permitindo a eliminação de sobreposições de competências entre a administração central e a administração local, bem como a revisão e qualificação dos normativos respectivos.","301",NA
"o Desconcentração, a favor de associações de municípios, das competências de planeamento que a administração central hoje detém através dos planos regionais de ordenamento do território, sobretudo as competências que dizem respeito às acessibilidades rodoviárias e ao desenvolvimento do turismo e de outras actividades económicas.","301",NA
"o Execução, a nível local, das políticas estruturais da administração central, ficando apenas nas mãos desta a tutela dos territórios estratégicos para o País, como, por exemplo, os grandes portos e aeroportos nacionais.","301",NA
"Ao contrário, por exemplo, da generalidade dos portos comerciais, de recreio, de pesca ou aeródromos, que deverão ser da responsabilidade dos municípios ou de associações de municípios.","301",NA
"o Melhorar a coordenação entre as administrações central e local, para além do papel mais relevante que cabe às IPSS e Misericórdias,","301",NA
"no que diz respeito aos programas de inclusão social como, por exemplo, o apoio aos desempregados e a idosos em dificuldade ou a inserção social dos menores em risco.","301",NA
"- Promover a aprovação de uma nova lei de finanças locais, imbuída de uma filosofia diferente da actual.","301",NA
"Actualmente, o modelo de financiamento autárquico está excessivamente dependente das receitas da construção e do imobiliário, tendo em conta que uma parte substancial dos recursos autárquicos é proveniente do IMI, IMT e das licenças de loteamento e construção.","301",NA
"Ou seja, o ritmo e o ciclo de investimento imobiliário condicionam, de forma severa, o volume das receitas autárquicas.","301",NA
"Quanto mais construção se autoriza, mais receita se arrecada.","301",NA
"- Uma nova lei de finanças locais deve obedecer a princípios diferentes e alternativos: assim, aos Municípios deve ser assegurado um efectivo direito a uma parte das receitas fiscais cobradas no seu território, compensadas com um fundo de coesão municipal, no caso dos Municípios economicamente mais débeis.","301",NA
"Fazer esta reforma não visa aumentar ou diminuir as receitas autárquicas.","301",NA
"Trata-se, sim, de mudar o modelo de financiamento, para o tornar mais transparente, menos promíscuo, mais correcto e mais responsabilizador.","301",NA
"É, também uma revisão em harmonia com as preocupações estratégicas de sustentabilidade das finanças públicas.","301",NA
"Estabelecer planos de desenvolvimento a nível regional, com intervenção forte dos municípios e suas associações, que atendam à melhoria da competitividade a nível regional e local e que articulem os diferentes níveis de decisão política (autárquica, regional, nacional e europeia).","301",NA
"o Efectivar a Constituição das Autoridades Metropolitanas de Transporte, com participação dos diversos actores (operadores e autarquias, entre outros) para garantirem a intermodalidade do sistema e a maior eficiência das decisões operacionais e de investimentos dos sistemas de transporte nas Cidades de Lisboa e do Porto.","301",NA
"- A reforma da organização intermunicipal","301",NA
"Promover um acordo político alargado para a optimização do número de municípios e freguesias (nomeadamente no caso das freguesias urbanas) por forma a ganhar-se maior massa crítica e robustez na gestão das competências e recursos a fim de se atingir  uma melhor descentralização administrativa, que o PSD entende dever ser efectuada no quadro da reforma da organização intermunicipal.","301",NA
"O País não pode passar o tempo a mudar estruturas do Estado sem reflectir acerca da realidade existente.","301",NA
"É fundamental estabelecer uma racionalidade participada pelos municípios e pelas populações.","301",NA
"Essa concretização deve ser monitorizada, avaliada e corrigida, mas não pode ser posta em causa por qualquer golpe de vento.","301",NA
"O princípio da organização territorial sub-regional em Portugal deve ser o do voluntariado.","301",NA
"Todavia, em nome do princípio da estabilidade, devemos dar uma oportunidade ao sistema de organização baseado nas NUT´s existentes.","301",NA
"Uma oportunidade devidamente monitorizada e avaliada em função dos desafios que o futuro coloca ao País.","301",NA
"Compete às autarquias, em cada domínio das respectivas competências, determinar a sua pertença a associações intermunicipais.","301",NA
"Este princípio de “geometria variável” possibilita uma melhor racionalização da sua actividade e da sua intervenção em prol dos cidadãos.","301",NA
"O PSD considera que é indispensável criar incentivos à alteração do enquadramento intermunicipal, condicionando essas alterações a um conjunto de requisitos de racionalidade económica e territorial.","301",NA
"O sistema de NUT 3, aliás, tem vindo a demonstrar que precisa de ser reflectido e revisto. Para tal, o PSD propõe:","301",NA
"- Modelos de legitimidade e governação – A associação de municípios deve continuar a assentar na legitimidade democrática dos municípios que a compõem.","301",NA
"O PSD considera imprescindível criar um sistema operativo de governação das associações de municípios que as habilitem, com acréscimo da vertente profissional, a gerir mais eficazmente as oportunidades de desenvolvimento.","301",NA
"- Competências e atribuições – As associações de municípios devem ter como grupo prioritário de competências a desenvolver a prestação de serviços relacionados com a organização interna dos municípios que potencializem economias de escala no funcionamento municipal, como são os casos do processamento de salários, da gestão dos recursos humanos, da contabilidade e da manutenção automóvel, assim como da gestão dos equipamentos culturais e desportivos e da gestão intermunicipal de compras.","301",NA
"Um segundo grupo de competências sub-regionais a desenvolver é o de serviços técnicos, os sistemas de informação geográfica e a programação de base intermunicipal.","301",NA
"o O terceiro grupo de competências são as áreas estratégicas de base intermunicipal, designadamente as estratégias de desenvolvimento económico, que não podem continuar a ser estabelecidas sob uma visão exclusivamente nacional e local.","301",NA
"- Quanto ao modelo de financiamento, os princípios fundamentais que devem presidir ao novo modelo de financiamento das associações de municípios, são:","301",NA
"o O princípio da autonomia financeira das associações de municípios, que não podem ser estruturadas no princípio da dependência financeira da Administração Central;","301",NA
